,제목,가사,장르
994,님아 님아 님아,"작사/작곡 : 김인효

사랑이 떠나가네 내사랑이 떠나가네
정만을 남겨두고 나만홀로 남겨두고
그무슨 사연 있었길래 말도 못하고 가야하나
눈물 흘리며 매달려도 바람따라 떠나가네
님아님아님아 님아님아님아
바람불면 옷깃을 여미어 주던님아
님아님아님아 님아님아님아
정녕 날두고누구를 찾아서 떠나갔나

목놓아 불러봐도 내사람이 떠나가네
그리움 남겨두고 나만홀로 남겨두고
그무슨 사연 있었길래 말도 못하고 가야하나
눈물 흘리며 매달려도 바람따라 떠나가네
님아님아님아 님아님아님아
바람불면 옷깃을 여미어 주던님아
님아님아님아 님아님아님아
정녕 날두고누구를 찾아서 떠나갔나

님아님아님아 님아님아님아
바람불면 옷깃을 여미어 주던님아
님아님아님아 님아님아님아
정녕 날두고누구를 찾아서 떠나갔나
정녕 날두고누구를 찾아서 떠나갔나",트로트
995,천년을 빌려준다면,"당신을 사랑하고
정말 정말 사랑하고
그래도 모자라면 당신을 위해
무엇이든 다 해주고싶어
만약에 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을 위해
아낌없이 모두 쓰겠오

<<간주중>>

당신을 사랑하고
너무 너무 사랑하고
그래도 모자라면 당신을 위해
원하는것 다 해주고 싶어
어느날 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을 위해
아낌없이 모두 쓰겠소
만약에 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을위해
아낌없이 모두 쓰겠오
만약에 하늘이 하늘이 내게
천년을 빌려준다면
그 천년을 당신을 위해 사랑을위해
아낌없이 모두 쓰겠오",트로트
996,한 사람을 위해,"나에게 하나밖에 없는 너
정말 너를 사랑해
세상 속에서 헤매고 있을게
기다려줘서 고마워
외로워서 죄를 짓는
수많은 밤을
외면하고 살아가는
혼자 있는 밤
잔인한 고독마저 참을 수 있어
널 위해 살아가니까
사랑해요 조금만 기다려줘요
한 사람을 위해서
너에게 주고 싶은 것이
너무나도 많지만
너의 빈자리
눈물로 채우고 있어
외로움의 선물이니까
외로워서 죄를 짓는
수많은 밤을
외면하고 살아가는
혼자 있는 밤
잔인한 고독마저 참을 수 있어
널 위해 살아가니까
사랑해요 조금만 기다려줘요
한 사람을 위해서
너에게 주고 싶은 것이
너무나도 많지만
너의 빈자리
눈물로 채우고 있어
외로움의 선물이니까
외로움의 선물이니까",트로트
997,이루어질수 없는 사랑,1.너의 침묵에 메마른 나의 입술 차(거)가운 네 (눈)발길에 얼어 붙은 내 발자욱 돌아서는 나에게 사랑한단 말~하알대신에 안녕 안녕 목메인 그 한마디 @이루어질수 없는~흐으은 사랑 이었기에~에헤에 으흐~음 밤 새워 하얀길을 나 홀로 걸었었다 부드러운 네 모습은 지금은 어디에 가랑비야 내 얼굴을 (거)더세게 때려다오 슬픈 내 눈물이 감춰질 수 있도록 (윗)이~~~음 미워하며 돌아선 너를기다리며 쌓았다가 부수고 또 쌓은 너의 성 부서지는 파도가 삼켜버린 그 한마디 정말 정말 너를 사랑 했었다고 이~~~음 ~으흐~~~음. (948),트로트
998,오! 진아!,"오 내사랑 나의 진아
난 항시 널 생각하네
누가 뭐라고 해도
하루가 가면 갈수록
애타는 맘 더해만 가네
아 사랑은 정말
아 묘한 약이네
하 묘한 약이네
음 묘한 것이네
음 그렇지
네가 보고프면
사진을 보며 보며
너에 예쁜 얼굴 종이위에
너에 눈동자 두터운 입술
예쁜 코 못난이로 그려놓고
미소 짓는다
오 내사랑 나의 진아
난 항시 항시 너 만을
사랑하며 살련다
진정 난 너 너뿐이네
누가 뭐라고 해도
하 진아 정말
다정하게 다정하게
세상 끝까지 살아 보자구",트로트
999,황성옛터,"황성 옛터에 밤이되니 월색만 고요해

폐허에 서린 회포를 말하여 주노라

아- 가엾다 이네 몸은 그 무엇 찾을려고

끊없는 꿈의 거리를 혜매여 있노라.





성은 허물어져 빈터인데 방초만 푸르러

세상이 허무한것을 말하여 주노라

아- 외로은 저나그네 홀로 잠못 이루어

구슬푼 벌래소리에 말없이 눈물져어





나는 가오리다 끊이없이 이 발길 닿는곳

산을넘고 물을 건너서 정쳐가 없이도

아- 괴로운 이 심사를 가숨속 깊이안고

이 몸은 흘러서 가노니 옛터야 잘 있거라.",트로트
1000,허공,"꿈이었다고 생각하기엔

너무나도 아쉬움 남아

가슴태우며 기다리기엔

너무나도 멀어진 그대

사랑했던 마음도

미워했던 마음도

허공속에 묻어야만 될

슬픈 옛 이야기

스쳐버린 그 날들

잊어야할 그 날들

허공속에 묻힐 그날들



잊는다고 생각하기엔

너무나도 미련이 남아

돌아선 마음 달래보기엔

너무나도 멀어진 그바보

설레이던 마음도

기다리던 마음도

허공속에 묻어야만 될

슬픈 옛이야기

스쳐버린 그 약속

잊어야할 그 약속

허공속에 묻힐 그 약속",트로트
1001,뜨거운 안녕,"또다시 말해주오 사랑하고 있다고
별들이 다정히 손을 잡는 밤
기어이 가신다면 헤어집시다
아프게 마음 새긴 그 말 한마디
보내고 밤마다 울음이
나도 남자답게 말하리라 안녕이라고
뜨겁게 뜨겁게 안녕이라고
또다시 말해주오 사랑하고 있다고
비둘기 나란히 구구대는데
기어이 떠난다면 보내드리리
너무도 깊이 맺힌 그날밤 입술
긴긴날 그리워 몸부림쳐도
남자답게 말하리라 안녕이라고
뜨겁게 뜨겁게 안녕이라고",트로트
1002,아침의 나라에서,"모두가 다정한 친구처럼
모두가 다정한 형제처럼
우리의 가슴이 열리는 곳
오 서울코리아
사랑이 넘치는 거리에서
바람이 시원한 강변에서
일류의 꿈들이 피어난다
오 서울코리아
푸른 하늘에
나부끼는 깃발은
세계가 하나로
뭉쳐지는 평화의 손길
모이자 모이자
아침의 나라에서
모이자 모이자
우리함께 달리자

나라와 나라는 이웃처럼
나라와 나라는 가족처럼
모두가 하나로 이어지는곳
오 서울코리아
찬란히 떠오른 햇빛아래
언제나 이땅은 아름답게
지구의 미래는 밝아온다
오 서울코리아
푸른하늘에 나부끼는 깃발은
세계가 하나로 뭉쳐지는
평화의 손길
모이자 모이자
아침의 나라에서
모이자 모이자
우리함께 달리자",트로트
1003,올래 (K-Pop Ver.),"올래 올래
멋지게 후끈하게 다가올래
올래 올래
멋지게 후끈하게 다가올래
살며시 입 맞춰도 난
모른 척 눈감아 줄게
살랑 살랑 불어오는
바람타고 왔나요
내 맘을 흔들흔들
흔들리게 해놓고
알고도 모른 척 한다면
너무나 얄미운 당신
올래 올래
튕기지 말고 내게 다가올래
니맘에 들었다면 날
한번쯤 안아 봐도 괜찮아
올래 올래
멋지게 후끈하게 다가올래
살며시 입 맞춰도 난
모른 척 눈감아 줄게
갈수 없는 이유
너의 말에 상처받은 것 같애
Broken my heart
이제 숨소리조차 숨길 수 없어
I Love you 한다는 말을 할 거야
뱉을 거야
너를 내 품에 안고 말 할 거야
Come on Babe My babe Come on 우
I just wanna be with you
I just wanna be with you
I fell in love at first sight
I fell in love at first sight
I want you I need you
l'm thinking the same as you are
내게로 올래 올래
멋지게 후끈하게 다가올래
살며시 입 맞춰도 난
모른 척 눈감아 줄게
힐끔힐끔 바라보는 그대눈빛 알지만
모른 척 돌아서면 애가타서 어쩌나
하지만 후회는 안 해요
내 맘에 쏙 드는 당신
올래 올래
튕기지 말고 내게 다가올래
니맘에 들었다면 날
한번쯤 안아 봐도 괜찮아
올래 올래
멋지게 후끈하게 다가올래
살며시 입 맞춰도 난
모른 척 눈감아 줄게
올래 올래
튕기지 말고 내게 다가올래
니맘에 들었다면 날
한번쯤 안아 봐도 괜찮아
올래 올래
멋지게 후끈하게 다가올래
살며시 입 맞춰도 난
모른 척 눈감아 줄게
올래 올래 올래 올래",트로트
1004,내일을 기다려,"잊어야한-다고- 눈을 감으면--

가까운빛-으로- 다가 오는 것--을-

낙엽이 지-기전에 돌아 서려니--벌써 눈이 내리네

하지만 어-쩌다 그리울때면--

지나간 날-들을- 사랑이라 여-기고

흐르는 시-간속에 나를 달래며--잊을수는 없을까



아는지 모르는지 -웃음만 보이던 그대가---

커피한잔의추억은 아닌거야-

이렇게 흘러가는 세월속에서-----

슬픈 사랑의 비밀을 간직한채 또다시---내일을 기다려

내일을 기다려--



아는지 모르는지 -웃음만 보이던 그대가---

커피한잔의추억은 아닌거야-

이렇게 흘러가는 시간속에서-----

슬픈 사랑의 비밀을 간직한채 또다시---내일을 기다려

내일을 기다려--",트로트
1005,그녀가 처음 울던 날,"그녀의 웃는 모습은
활짝 핀 목련꽃 같아
그녀는 바라보면 언제나
따뜻한 봄날이었지
그녀가 처음 울던 날
난 너무 깜짝 놀랐네
그녀의 고운 얼굴 가득히
눈물로 얼룩이 졌네
아무리 괴로워도 웃던 그녀가
처음으로 눈물 흘리던 날
온 세상 한꺼번에 무너지는듯
내 가슴 답답했는데
이젠 너 볼 수가 없네
그녀의 웃는 모습은
그녀가 처음으로 울던 날
내 곁을 떠나갔다네
아무리 괴로워도 웃던 그녀가
처음으로 눈물 흘리던 날
온 세상 한꺼번에 무너지는듯
내 가슴 답답했는데
이젠 더 볼 수가 없네
그녀의 웃는 모습은
그녀가 처음으로 울던 날
내 곁을 떠나갔다네
그녀가 처음으로 울던 날
내 곁을 떠나갔다네
그녀가 처음으로 울던 날
내 곁을 떠나갔다네",트로트
1006,젊은 연인들,"다정한 연인이 손에 손을 잡고 걸어가는 길
저기 멀리서 우리의 낙원이 손짓하며 우리를 부르네

길은 험하고 비바람 거세도 서로를 위하여
눈보라 속에도 손목을 꼭잡고 따스한 온기를 나누리

이세상 모든 것 내게서 멀어져가도
언제까지나 너만은 내게 남으리

다정한 연인이 손에 손을 잡고 걸어가는 길
저기 멀리서 우리의 낙원이 손짓하며 우리를 부르네


이세상 모든 것 내게서 멀어져가도
언제까지나 너만은 내게 남으리

다정한 연인이 손에 손을 잡고 걸어가는 길
저기 멀리서 우리의 낙원이 손짓하며 우리를 부르네",트로트
1007,커피 한잔과 당신,"커피한잔과 당신-함영재



하늘은 가슴 속에서 항상 떠있고

세월은 언제나 변하여 끝이 없는데

제가 좋아하는 당신은

커피한잔의 여유로 남아 있어요



아아 가르치지 않아도 꽃잎은 피어나는데

아아 까닭도 없이 파도는 밀려오는데



계절은 바람을 따라 길을 떠나고

달빛은 중후하게 조용히 서있는데

제기 좋아하는 당신은

커피한잔의 여유로 남아 있어요



아아 가르치지 않아도 꽃잎은 피어나는데

아아 까닭도 없이 파도는 밀려 오는데

아아 가르치지 않아도 꽃잎은 피어나는데

아아 까닭도 없이 파도는 밀려오는데..



[출처] 함영재/커피한잔과 당신-그림,가사글|작성자 솔미",트로트
1008,사랑의 밧줄,"사랑의 밧줄로
꽁꽁 묶어라
내 사랑이
떠날수 없게
당신없는 세상은
단 하루도
나 혼자서
살수가 없네
바보 같이 떠난다니
바보 같이 떠난다니
나는 나는
어떻하라고
밧줄로 꽁꽁
밧줄로 꽁꽁
단단히 묶어라
내 사랑이
떠날 수 없게
사랑의 밧줄로
꽁꽁 묶어라
그 사람이
떠날수 없게
당신없는 세상은
나 혼자서
아무것도
할수가 없네
나를 두고 떠난다니
나를 두고 떠난다니
정말 정말
믿을 수 없어
밧줄로 꽁꽁
밧줄로 꽁꽁
단단히 묶어라
그 사람이
떠날 수 없게
밧줄로 꽁꽁
밧줄로 꽁꽁
단단히 묶어라
내 사랑이
떠날 수 없게",트로트
1009,바람이었나,"이제는 너를 잊어야 하나
그냥 스쳐가는 바람처럼
파란 미소를 뿌리던
꿈의 계절을 모두 잊어야 하나
바람이 몹씨 불던 날
우리는 헤메 다녔지
조금은 외롭고 쓸쓸했지만
그것은 낭만이었지
만나면 할말을 못하고
가슴을 태우면서도
그렇게 우리의 사랑은
끝없이 깊어갔는데
이제는 너를 잊어야 하나
그냥 스쳐가는 바람처럼
파란 미소를 뿌리던
꿈의 계절을 모두 잊어야 하나
그날이 언제였던가
침묵이 흘러간 뒤에
잊어 달라는 그말 한마디
아직도 나를 울리네
조용히 눈물을 삼키며
뒷모습 바라볼때는
또다시 만날수 있다고
그렇게 생각했는데
이제는 너를 잊어야 하나
그냥 스쳐가는 바람처럼
파란 미소를 뿌리던 꿈의
계절을 모두 잊어야 하나",트로트
1010,무조건,"내가 필요할 때 나를 불러줘
언제든지 달려갈게
낮에도 좋아 밤에도 좋아
언제든지 달려갈게
다른 사람들이 나를 부르면
한참을 생각해 보겠지만
당신이 나를 불러준다면
무조건 달려갈 거야
당신을 향한 나의 사랑은
무조건 무조건이야
당신을 향한 나의 사랑은
특급 사랑이야
태평양을 건너 대서양을 건너
인도양을 건너서라도
당신이 부르면 달려갈 거야
무조건 달려갈 거야
내가 필요할 때 나를 불러줘
언제든지 달려갈게
낮에도 좋아 밤에도 좋아
언제든지 달려갈게
다른 사람들이 나를 부르면
한참을 생각해 보겠지만
당신이 나를 불러준다면
무조건 달려갈 거야
당신을 향한 나의 사랑은
무조건 무조건이야
당신을 향한 나의 사랑은
특급사랑이야
태평양을 건너 대서양을 건너
인도양을 건너서라도
당신이 부르면 달려갈 거야
무조건 달려갈 거야
당신을 향한 나의 사랑은
무조건무조건이야
당신을 향한 나의 사랑은
특급사랑이야
태평양을 건너 대서양을 건너
인도양을 건너서라도
당신이 부르면 달려갈 거야
무조건 달려갈 거야",트로트
1011,정주고 간 여인,"간다는 인사없이 온다는 기약없이
추억만 남겨놓고 떠나간 그사람
원망도 해보건만 그래도 못잊어 우네
마음대로 사랑하고 떠나간 그사람을
왜 내가 이렇게도 못잊어 하나
믿지못할 그사람을
사랑이 무엇인지 모르던 내가슴에
사랑을 심어놓고 떠나간 그사람
미워도 해보건만 그래도 그리워 우네
마음대로 정을 주고 떠나간 그사람을
왜 내가 바보처럼 못잊어 하나
믿지못할 그사람을",트로트
1012,허무한 마음,"마른 잎이 한 잎 두 잎
떨어지던 지난 가을날
사무치는 그리움만
남겨놓고 가버린 사람
다시 또 쓸쓸히 낙엽은 지고
찬서리 기러기 울며나는데
돌아온단 그 사람은
소식없어 허무한 마음
다시 또 쓸쓸히 낙엽은 지고
찬서리 기러기 울며나는데
돌아온단 그 사람은
소식없어 허무한 마음",트로트
1013,대찬인생,"박차고 태어나서
겁날게 뭐가있냐
깨지고 박살나도
제대로 한판붙어봐
딱한번 인생인데
기죽고 살지마라
가슴을 활짝펴고
멋있게 사는거야
세상만사 그런거지
가끔은 꼬일 때도 있지
소주한잔 걸치고 이렇게 소리쳐봐
한번죽지 두번죽냐 덤빌테면
모두 덤벼봐
깡으로 치자면
둘째가라면 섭섭해
한번뽑은 칼이라면
찔러야지 호박이라도
까지것 어떠냐 목숨한번 걸어봐
대차게 살기위해
이땅에 태어났다
실패를 하더라도
뼈빠지게 한번 살아봐
뛰는놈 머리위로
나는놈 있다지만
그런건 상관없어
오십보 백보니까
청춘이야 갔다지만
불같은 열정 없다지만
그렇다고 내인생
파김치 된건아냐
한번죽지 두번죽냐
덤빌테면 모두 덤벼봐
깡으로 치자면 둘째가라면 섭섭해
한번뽑은 칼이라면
찔러야지 호박이라도
까지것 어떠냐 목숨한번 걸어봐
까지것 어떠냐
목숨한번 걸어봐",트로트
1014,여인아,"가슴에 기대어 울던
내작은 여인아
스카프 나풀거리며 웃던 여인아
내 곁을 떠난 뒤 그대는 어디에
외로운 바람되어 서 있나
여인아 여인아
꽃바람같은 여인아
이별의 아침 기다리던
그 밤 그 밤에
내 가슴 적시던
너의 그 눈물
이밤도 나는 이밤도
나는 너를 못잊어
거리를 헤멘다
여인아 여인아
꽃바람같은 여인아
이별의 아침 기다리던
그밤 그밤에
내가슴 적시던 너의 그눈물
이밤도 나는 이밤도
나는 너를 못잊어
거리를 헤멘다
거리를 헤멘다",트로트
1015,미워하지 않으리,"목숨 걸고 싸 올린
사나이의 첫사랑
그라스에 아롱진
그 님의 얼굴
피보다 진한 사랑
여자는 모르리라
눈물을 삼키며
미워하지 않으리
피에 맺힌 애원도
몸부림을 쳐봐도
한번가신 그님이
다시 올 소냐
사나이 붉은 순정
여자는 모르리라
입술을 깨물며
미워하지 않으리",트로트
1016,누이,"언제나 내겐 오랜 친구 같은
사랑스런 누이가 있어요
보면볼수록 매력이 넘치는
내가 제일 좋아하는 누이
마음이 외로워 하소연할때도
사랑으로 내게 다가와
예쁜 미소로 예쁜 마음으로
내마음을 감싸주던 누이
나의 가슴에 그대 향한 마음은
언제나 사랑하고 있어요
언제나 내겐 오랜친구같은
사랑스런 누이가 있어요
보면볼수록 매력이 넘치는
내가 제일 좋아하는 누이
마음이 외로워 하소연 할때도
사랑으로 내게 다가와
예쁜 미소로 예쁜 눈빛으로
내마음을 달래주던 누이
나의 가슴에 그대향한 마음은
언제나 사랑하고 있어요",트로트
1017,찬찬찬,"차디찬 그라스에 빨간 립스틱
음악에 묻혀 굳어 버린
밤 깊은 카페의 여인
가녀린 어깨위로 슬픔이
연기처럼 피어오를 때
사랑을 느끼면서
다가선 나를 향해
웃음을 던지면서
술잔을 부딪히며 찬찬찬
그러나 마음 줄 수 없다는 그 말
사랑을 할 수 없다는 그 말
쓸쓸히 창 밖을 보니
주루룩 주루룩 주루룩 주루룩
밤새워 내리는 빗물
노란 스탠드에 빨간 립스틱
그 누굴 찾아 여기 왔나
밤 깊은 카페의 여인
가녀린 어깨위로 슬픔이
연기처럼 피어오를 때
사랑을 느끼면서
다가선 나를 향해
웃음을 던지면서
술잔을 부딪히며 찬찬찬
그러나 마음 줄 수 없다는 그 말
사랑을 할 수 없다는 그 말
쓸쓸히 창 밖을 보니
주루룩 주루룩 주루룩 주루룩
밤새워 내리는 빗물",트로트
1018,내동생,"세상에 하나 뿐인 내 동생
가슴을 파고드는 내 동생
처음 만난 순간부터
내 맘을 뺏어갔어
볼수록 매력 있는 내 동생
때론 오빠 같은 내 동생
곁에 있는 순간부터
나는 행복했어
이젠 외롭지 않아
이젠 슬프지 않아
나 믿고 의지할 동생이 있으니
날 위해 울어 줄 거고
날 위해 웃어 줄 테니
살아야 할 남은 인생
행복은 이제 부터야
세상에 둘도 없는 내 동생
사랑에 빠져드는 내 동생
처음 만난 순간부터
내 맘을 뺏어갔어
볼수록 매력 있는 내 동생
때론 오빠 같은 내 동생
함께 하는 순간부터
나는 행복했어
이젠 외롭지 않아
이젠 두렵지 않아
나 믿고 의지 할 동생이 있으니
날 위해 울어 줄 거고
날 위해 웃어 줄 테니
살아야 할 남은 인생
사랑은 이제 부터야
행복은 이제 부터야",트로트
1019,안돼,"안돼 그렇게 서두르면 안돼
안돼 단숨에 넘어가면 안돼
처음엔 눈을 감고
차근차근 생각하고
그 다음엔 손을 잡고
소근소근 애기하고
차츰차츰 조심조심 라라 아
안돼 그렇게 서두르면 안돼
안돼 단숨에 넘어가면
안돼 안돼 안돼
안돼 그렇게 서두르면 안돼
안돼 단숨에 가버리면
안돼 안돼 안돼
처음엔 가슴 깊이
큰 숨 한번 들이쉬고
그 다음엔 한발 딛고
다시 한 번 살펴보고
한발 한발 조심조심 라라 아
안돼 그렇게 서두르면 안돼
안돼 단숨에 가버리면
안돼 안돼 안돼
안돼 그렇게 서두르면 안돼
안돼 단숨에 가버리면
안돼 안돼 안돼",트로트
1020,산다는 것은,"어디로 가야 하나 멀기만한 세월
단 하루를 살아도 마음 편하고 싶어
그래도 난 분명하지 않은 갈 길에
몸을 기댔어
날마다 나는 태어나는 거였고
난 날마다 또 다른 꿈을 꾸었지
어깨위로 짊어진 삶이 너무 무거워
지쳤다는 말조차 하기 힘들 때
다시 나의 창을 두드리는 그대가 있고
어둠을 가를 빛과 같았어
여기서가 끝이 아님을
우린 기쁨처럼 알게 되고
산다는 건 그것만으로도
의미는 충분한거지
날마다 나는 태어나는 거였고
난 날마다 또 다른 꿈을 꾸었지
어깨위로 짊어진 삶이 너무 무거워
지쳤다는 말조차 하기 힘들 때
다시 나의 창을 두드리는 그대가 있고
어둠을 가를 빛과 같았어
여기서가 끝이 아님을
우린 기쁨처럼 알게 되고
산다는 건 그것만으로도
의미는 충분한거지",트로트
1021,내 나이가 어때서 (Ballad Ver.),"야 야 야 내 나이가 어때서
사랑에 나이가 있나요
마음은 하나요
느낌도 하나요
그대만이 정말 내 사랑인데
눈물이 나네요
내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라
내 나이가 어때서
사랑하기 딱 좋은 나인데
마음은 하나요
느낌도 하나요
그대만이 정말 내 사랑인데
눈물이 나네요
내 나이가 어때서
사랑하기 딱 좋은 나인데
어느 날 우연히 거울 속에 비춰진
내 모습을 바라보면서
세월아 비켜라
내 나이가 어때서
사랑하기 딱 좋은 나인데
사랑하기 딱 좋은 나인데",트로트
1022,환상의 커플 (With 조항조),"아침에 눈 뜨면
기다렸다는듯이 커피타주기
너무나 감격해
그대의 이마에다 키스하며
사랑한다고 좋아한다고
그렇게 말하면 얼마나 좋을까요
꿈에서라도
이리보고 저리봐도
언제나 내겐 너무 완벽해
착한당신 예쁜자기
우리둘은 환상의 커플
I love you You love me I love you
황홀한 이느낌 어쩌나
I love you You love me I love you
그대만을 나는 사랑해
하루에 몇번씩
전화로 사랑한다 속삭여주기
너무나 행복해
그대의 사진에다 키스하며
오늘은 왠지 그대 손잡고
마음이 가는데로
발길이 닿는데로 떠나고 싶어
이리보고 저리봐도
언제나 내겐 너무 완벽해
착한당신 예쁜자기
우리둘은 환상의 커플
I love you You love me I love you
황홀한 이느낌 어쩌나
I love you You love me I love you
그대만을 나는 사랑해 그대만을
I love you You love me I love you
황홀한 이느낌 어쩌나
I love you You love me I love you
사랑해요 둘이 둘이서 알러뷰",트로트
1023,부기맨 (2014 Ver.),"끝내주네요 젠틀하네요
당신은 끝내주네요
보지말아요 자꾸보나요
설레게 빤히 보지말아요
흔들흔들해 맘이 흔들해
두근거리게 하는 이사람
당신은 대박이예요
너무 좋아요
부끄러워요 너무 부끄러워요
난 몰라요
당신만을 당신만을 기다려요
부기부기부기맨
나를 사랑한다 해요
이렇게 일년이 가고 십년이 가도
나는 기다려요
부기부기부기맨
나를 원한다고 말해요
이렇게 애타게 하면 애타게 하면
아이야이야이야이야
맘에 없는 척 하지말아요
모른 척 하지말아요
고민 말아요 용기를 내요
고민고민 하지말아요
오고 있어요 오고 있어요
당신이 오고 있어요
기분이 대박이예요
너무좋아요
부끄러워요 너무 부끄러워요
난 몰라요
당신만을 당신만을 기다려요
부기부기부기맨
나를 사랑한다해요
이렇게 일년이 가고 십년이 가도
나는 기다려요
부기부기부기맨
나를 원한다고 말해요
이렇게 애타게하면 애타게하면
아이야이야이야이야
부기부기부기맨
나를 원한다고 말해요
이렇게 애타게 하면
애타게 하면 애타게 하면
아이야이야이야이야
부기부기부기맨",트로트
1024,여보여보 (Duet With 신유),"여보 여보 사랑해요
당신을 사랑해요
착한 당신 당신을 만나
한평생 잘 살겠소
여보 여보 고마워요
당신을 사랑해요
못난 내가 당신을 만나
한평생 잘 살겠소
바람 불고 눈 비 와도
당신 있으면 괜찮소
모진 세월 아픔도 함께 한 당신
사랑 사랑 내 사랑
언제 보아도 내 사랑
사랑 사랑 내 사랑
한결같은 내 사랑
당신을 사랑해요
여보 여보 사랑해요
당신을 사랑해요
착한 당신 당신을 만나
한평생 잘 살겠소
여보 여보 고마워요
당신을 사랑해요
못난 내가 당신을 만나
한평생 잘 살겠소
바람 불고 눈 비 와도
당신 있으면 괜찮소
모진 세월 아픔도 함께 한 당신
사랑 사랑 내 사랑
언제 보아도 내 사랑
사랑 사랑 내 사랑
한결같은 내 사랑
당신을 사랑해요
당신을 사랑해요",트로트
1025,내일가면 안되나요,"오늘은 가지 말아요
내일 가면 안되나요
오늘밤 샴페인을 터뜨리면서
말 한 마디 남기고 떠나요
별로 할 말은 없지만
함께 있으면 행복해요
기약없는 이별인데
내일 가면 안되나요
오늘은 가지 말아요
내일 가면 안되나요
오늘밤 샴페인을 터뜨리면서
말 한 마디 남기고 떠나요
그때 그 추억 잊지 말아요
내 인생의 전부였어요
이제 가면 안 올 거잖아
내일 가면 안되나요",트로트
1026,사랑은 만병통치약,"내게 사랑은 만병통치약
사랑한다 말해 주세요
좋아한다 말해 주세요
당신이 떠난 이 자리엔
그리움만 가득
오매불망 기다립니다
열도 나고 기운도 없고
나 정말 못 살 것 같아
한 번만 보면 두 번만 보면
살 것 같아요
숨 막힌 가슴 뚫어 주세요
내게 사랑은 만병통치약
한 번만 보면 두 번만 보면
살 것 같아요
내게 사랑은 만병통치약
사랑한다 말해 주세요
좋아한다 말해 주세요
당신이 떠난 이 자리엔
그리움만 가득
불철주야 기다립니다
열도 나고 기운도 없고
나 정말 못 살 것 같아
한 번만 보면 두 번만 보면
살 것 같아요
숨 막힌 가슴 뚫어 주세요
내게 사랑은 만병통치약
한 번만 보면 두 번만 보면
살 것 같아요
숨 막힌 가슴 뚫어 주세요
내게 사랑은 만병통치약
내게 사랑은 만병통치약",트로트
1027,거울아,"거울아 거울아 거울아
해가 떠도 사랑 달이 떠도 사랑
사랑이 최고 최고
돈보다도 좋아 꽃보다도 좋아
사랑이 최고 최고
드라마만 봐도 울렁울렁대는
가녀린 여자예요
보고 싶은 사람 볼 수 없는 사람
내 사랑 누굴까요
거울아 거울아 한 번 보여줘
내 반쪽이 어디 있는지
거울아 거울아 한 번 보여줘
내 반쪽이 보고 싶어 보여줘
거울아
거울아 거울아 거울아
해가 떠도 사랑 달이 떠도 사랑
사랑이 최고 최고
돈보다도 좋아 꽃보다도 좋아
사랑이 최고 최고
드라마만 봐도 울렁울렁대는
가녀린 여자예요
보고 싶은 사람 볼 수 없는 사람
내 사랑 누굴까요
거울아 거울아 한 번 보여줘
내 반쪽이 어디 있는지
거울아 거울아 한 번 보여줘
내 반쪽이 보고 싶어 보여줘
거울아
거울아 거울아 거울아
거울아
거울아 거울아 거울아",트로트
1028,보릿고개,"아야 뛰지 마라
배 꺼질라
가슴 시린
보릿고개 길
주린 배 잡고
물 한 바가지
배 채우시던
그 세월을 어찌 사셨소
초근목피의 그 시절
바람결에 지워져 갈 때
어머님 설움
잊고 살았던
한 많은
보릿고개여
풀피리 꺾어 불던
슬픈 곡조는
어머님의
한숨이었소
아야 우지 마라
배 꺼질라
가슴 시린
보릿고개 길
주린 배 잡고
물 한 바가지
배 채우시던
그 세월을 어찌 사셨소
초근목피의 그 시절
바람결에 지워져 갈 때
어머님 설움
잊고 살았던
한 많은
보릿고개여
풀피리 꺾어 불던
슬픈 곡조는
어머님의
통곡이었소",트로트
1029,가버린 친구에게 바침 (1980),"하얀날개를 휘저으며
푸른 푸른 산위에 떠오오네
떠나가버린 그사람의 웃는 얼굴이
흘러가는 강물처럼
사라져버린 그 사람
다시는 못오는 머나먼 길 떠나가네
한업이 넓은 가슴으로
온세상을 사랑하다
날리는 낙엽 따라서 떠나가 버렸네
울어봐도 오지않네
불러봐도 대답없네
꿈속에서 영원히 잠이들었네
한업이 넓은 가슴으로
온세상을 사랑하다
날리는낙엽 따라서 떠나가 버렸네
울어봐도 오지않네
불러봐도 대답없네
꿈속에서 영원히 잠이 들었네",트로트
