,제목,가사,장르
795,be fine,"괜찮은 척
웃어넘기고
넌 다시 아무도 모르게
조용히 마음을 숨겼지
will be fine
흔한 위로 같지만
영원히 시들지 않을
행운을 바래
We will be fine
흔한 위로 같지만
언젠가 사라질
행운이라면
나와
밤으로 가자 더 깊이
헤엄을 치자 기억해
숨이 찬 만큼
힘껏 마셨던 태양과
하얗게 내뱉은 고백
We will be fine
We will be fine
You will be fine",록메탈
796,You mean everything to me,"You are the answer to
my lonely prayer
You are an angel from above
I was so lonely
till you came to me
With the wonder of your love
I don't know
how I ever lived before
You are my life my destiny
Oh my darling I love you so
You mean everything to me
If you should ever ever go away
There would be lonely tears to cry
The sun above would
never shine again
There would be teardrops
in the sky
So hold me close
and never let me go
And say our love will always be
Oh my darling I love you so
You mean everything to me
So hold me close and
never let me go
And say our love will always be
Oh my darling I love you so
You mean everything to me",록메탈
797,Good Night,"Hey 달빛이 구름에
가려지는 시간
Like devil comes
널 지켜보고 있어
Wait 숨을 죽인 채
잠드는 때를 노려
Like devil comes
자 시간이 됐어
오늘 이 밤이
지나가지 못하게 할 거야
째깍째깍 시계를 멈춰
I don't wanna Tik Tok
Oh baby
Run run run it 멀어지게
Run run run it
보이지 않는 곳에
벗어날 수 없을 걸
더 발버둥 쳐도 Oh
끝없이 반복되는 악몽 속에서
이대로 갇혀 있어줘 영원히
나만을 위한 인형처럼
Baby Good Night
Baby Good Night
난 변함없이 꿈을 지휘하겠지
손 하나 까딱 없이도 충분히
넌 땀에 흠뻑 젖어
깨지 못할 텐데
말해봐 Wake me now
더 빌어봐 Scary night
너를 위해 시작된 놀이
멈출 수는 없어
지금 이 밤이
지나가지 못하게 할 거야
째깍째깍 시계를 멈춰
I don't wanna Tik Tok
Oh baby
Run run run it 멀어지게
Run run run it
보이지 않는 곳에
벗어날 수 없을 걸
더 발버둥 쳐도 Oh
끝없이 반복되는 악몽 속에서
이대로 갇혀 있어줘 영원히
나만을 위한 인형처럼
Baby Good Night
자꾸 날 시험하지 마
불쌍한 표정 따윈 No no no
너를 위해 만든 시간 속인 걸
더 이상
떠나갈 생각은 하지 마
Welcome to my dream world
Come come come in
나만 바라보게
벗어날 수 없어 넌
내 손 안에 있어 Uh
끝없이 반복되는 악몽 속에서
이대로 갇혀 있어줘 영원히
나만을 위한 인형처럼
Baby Good Night
Baby Good Night",록메탈
798,Screen,"반쯤 가려진 얼굴에
어떤 표정을 짓고 있니
무뚝뚝한 그 눈빛은
더욱더 말라 갈 거니
작은 화면 앞에
같은 말을 뱉고
수십번 소리를 질러
작은 화면 속에
작은 너를 보고
커지는 화면을 봐
내가 모르는 삶 속에서
내가 모르는 장면에서
너의 그을린 핏속에서
나는 허무함을 느꼈어
난 모르는 네 삶 속에서
나도 모르게 나 울었어
너는 흘릴 눈물이 없어
누구보다 힘들었어서
깊은 한숨 내 쉬는 건
나아지려 하는 거니
오늘도 수십번
작은 화면 속에
너는 또 소릴 질러
커진 화면 속에
우리 모습 들은
잠들어 존재할까
내가 모르는 삶 속에서
내가 모르는 장면에서
너의 그을린 핏속에서
나는 허무함을 느꼈어
난 모르는 네 삶 속에서
나도 모르게 나 울었어
너는 흘릴 눈물이 없어
누구보다 힘들었어서",록메탈
799,터널 (With KARDI),"차가워진 손끝에
닿을 수 없었던 건
그저 멀리 보낸 저 기억들
느끼고 싶진 않았던
수많은 상처 속에
다시 또 알 수 없는 길을 따라가
언젠가부터 여긴
어둠이 흐르곤 해
멈춰진 시간 속 어디로 난
심장이 다쳐가도록
애타게 잡아봐도
운명은 돌고 돌아 날 삼켜내
어두운 터널 그 속에선
무엇도 보이질 않아
한 손에 쥔 날카로운
운명에 지쳐가
언제쯤 끝이 보일까
시간은 또 흘러
더 깊게 빠져
어두운 이 길 위엔
무엇이 날 밝혀줄까
까맣게 물든 내 밤
숨이 가빠 오는 건
이젠 알지 못해 여기서 난
어두운 터널 그 속에선
무엇도 보이질 않아
한 손에 쥔 날카로운
운명에 지쳐가
언제쯤 끝이 보일까
시간은 또 흘러
더 깊게 빠져
어두운 이 길 위엔
무엇이 날 밝혀줄까
스쳐간 기억에
홀로 지세웠던 외로운
한 아이처럼 울었어 그땐
어두운 터널 그 속에선
무엇도 보이지가 않아
날 위한 건 그 조금도
존재하지 않았던 슬픔 그뿐
한 손에 쥔 날카로운
운명에 지쳐가
언제쯤 끝이 보일까
시간은 또 흘러
더 깊게 빠져
더 깊게 빠져",록메탈
800,오늘부터 우리는,"한 발짝 뒤에 섰던 우리는
언제쯤 센치해질까요
서로 부끄러워서 아무 말도 못하는
너에게로 다가가고 싶은데
바람에 나풀거리는 꽃잎처럼
미래는 알 수가 없잖아
이제는 용기 내서 고백할게요
하나보단 둘이서 서로를 느껴봐요
내 마음 모아서
너에게 전하고 싶어 이제
널 향한 설레임을 오늘부터 우리는
꿈꾸며 기도하는 오늘부터 우리는
저 바람에 노을빛
내 맘을 실어 보낼게
그리운 마음이 모여서 내리는
널 향한 설레임을 오늘부터 우리는
꿈꾸며 기도하는 오늘부터 우리는
저 바람에 노을빛
내 맘을 실어 보낼게
그리운 마음이 모여서
그대 언제까지나 약속해요
감싸줄게요 그대 언제까지나
사랑이란 말 안해도 느낄 수 있어요
기도하는 오늘부터 우리는
약속해요",록메탈
801,그대와 함께 (Feat. BULGOGIDISCO),"그대여
나의 눈을 봐요
그대의 눈빛 속에
내가 들어갈 수 있도록
이제는 솔직하게 얘길 해봐요
더 이상 숨기지 마요
그대여
두 눈을 감아요
눈을 뜨지 않아도
마음으로 볼 수가 있어
언제나 그대 숨결 느낄 수 있도록
내 곁에 있어요 지금 이대로
지난 오랜 시간 동안
한 번도 말은 안 했지만
그댈 위한 내 마음은 그대로인걸
처음 만난 순간부터
나의 마지막 그날까지
그대만은 나의 마음속에
언제까지나
지난 오랜 시간 동안
한 번도 말은 안 했지만
그댈 위한 내 마음은 그대로인걸
처음 만난 순간부터
나의 마지막 그날까지
그대만은 나의 마음속에
언제까지나
오 오 언제까지나",록메탈
802,해맑게 웃던 아이,"이 길었던 하루가
다 지나갈때쯤
거울속 스치듯 보여
구겨진 표정은
내가 아닌것만 같아
애써 웃음 지어본다
냉소적인 사람들
고요한 이 적막 그 틈 안에서
굳게 닫혀버린 문
난 열 수 있을까
참 해맑게 웃던
지난 날의 날 찾고 싶어져
지친 두눈을 감아 감아 감아
말없이 어린날의 내 모습을 보며
잃어버렸던 꿈을 꾸어 본다
불안감 가득한
이 어둠속에선
난 먼지처럼 작아보여
눈물로 뒤덮힌
오늘은 어제와 같아
애써 울음 꾹 참아본다
초라해진 내 모습
얼어붙어버린 내면속의 나
툭툭털고 일어나 걸을수있을까
참 해맑게 웃던
지난 날의 날 찾고 싶어져
지친 두눈을 감아 감아 감아
말없이 어린날의 내 모습을 보며
잃어버렸던 꿈을 꾸어 본다
희미해진 나의 눈동자
선명히 덧칠하고 싶어
움츠러든 기억은 뒤로
저 멀리 멀어지는 꿈을
어떻게든 붙잡고싶어
서서히 사라지는 꿈을
참 해맑게 웃던
지난 날의 날 찾고 싶어져
지친 두눈을 감아 감아 감아
말없이 어린날의 내 모습을 보며
잃어버렸던 꿈을 꾸어 본다",록메탈
803,나 (Feat. Chwvin of wetter (웨터)),"넌 날 어떻게 생각해
내가 뭐 자로 잰 듯
바르게 사는 사람은 아니지만 어쨌든
난 늘 그렇게 생각해
내가 어쨌고 저쨌고
다른 사람들 이야기
그건 중요한 게 아냐
되새겨봐도 잡생각에 밤이 길어져
반복되고 반복되는 뭣 같은 요구들
난 그래 내가 원하는 대로 살아가
금이 갔어도 어긋난 듯 보여도
내가 틀린 건지도 몰라
그걸 대체 누가 알겠어 하지만
어제의 실수들 오늘의 다짐들이
내일의 나를 만들길 믿어 난
아래로 떨어진다
난 맨날 넘어진다
비에 흠뻑 젖은 채로
매일같이 춤을 춘다
아무도 듣지 못할
노래를 불러본다
매일같이 넘어졌다
일어섰다 개 재밌는 내 인생
난 내가 뭔지 내가 어떤 건지 알고 싶어
난 내가 어디까지 갈 수 있나 알고 싶어
난 개가 되고 새가 되고 뭐든 돼볼래
난 개굴개굴개굴 개구쟁이
난 뭐든 다 돼보고 싶어
늦기 전에 다 느껴볼래
가끔 멍청하게
모든 걸 엎어버릴 실수를 해도
어차피 이게 인생이래
내 안에서 날 괴롭히는
개소리들 꺼져버려
아래로 떨어진다
난 맨날 넘어진다
비에 흠뻑 젖은 채로
매일같이 춤을 춘다
아무도 듣지 못할
노래를 불러본다
매일같이 넘어졌다
일어섰다 개 재밌는 내 인생
다시 또 일어선다
마냥 걷고 걷는다
빛에 흠뻑 젖은 채로
매일같이 춤을 춘다
아무나 하지 못할
노래를 불러본다
매일같이 넘어졌다 일어섰다
개 재밌는 내 인생",록메탈
804,Fantasy (Band Ver. ENG),"I think I was living in a dream
When I was young
My heart was beating
‘cause I was excited
Don't know why
But I'm living in despair
Without doing anything in reality
I’m so afraid
I want to find my way back
The more I pretend it’s not me
The more I'll get apart from myself Oh
I can change the way I am
Make your own fantasy
Tell me all about your dreams
Have been crumpled and broken up
Whatever you want
Sincerely Sincerely
When you believe in yourself
You realize
Your every moment is a fantasy
Do you believe in the magic
Close your eyes and
count one two three
Do you believe in the magic
I will only show it to you
When people grow up
and become adults
They only
Spend time looking for bads
in the world
But why do they
Secretly look at the stars
After a hard day
and want a miracle
Please don’t pretend
You can find your way again
The more You pretend it’s not you
The more You'll get apart
from yourself Oh
I decided to believe
Make your own fantasy
Tell me all about your dreams
Have been crumpled and broken up
Whatever you want
Sincerely Sincerely
When you believe in yourself
You realize
Your every moment is a fantasy
Beyond the boundaries of fate
You can conjure your own
Magical world from here again
Make your own Melody
Sing your own melody
That’s not anyone else’s song
Whatever you want
Sincerely Sincerely
When you believe in yourself
You realize
That every moment in your life
is a Fantasy",록메탈
805,On A Highway,"모든 게 많이 바뀐 듯해
사소한 것들 하나둘 전부다
이제는 어깨 위에
짐도 무겁기만 해
그냥 저 멀리 떠날래
반복되는 일상
꽤나 많이 지난 시간
계속해서 나를 향해
비춰준 Spotlight
아무리 애를 써봐도 어렵더라고
자책만 계속하고
괜찮아 계속해서 달려
Ready set action
가끔은 멈춰서 주변을 보라며
날 멈춰 세우려는 노력들을 하지
날 스쳐 지나가는 사소한 것들에
신경 쓸 시간은 없어
I’m on a highway
Oh oh oh
I’m on a highway
I’m on a highway
I’m on a highway
I’m on a highway
On my way I don’t run away
Ain’t no gain
if you don’t get pain yeah
On my way I don’t run away
Ain’t no gain
if you don’t get pain yeah
때론 나도 다급해지고
또다시 뒤를 봐
여전히 혼자 Highway
어디쯤이야 여기 in the dark
외로움은 저기 끝에 두고
내 머릴 비우며 Get move on
여섯 번 넘어져도 777
입 다물고 Zip zip zip
늦은 밤하늘의 빌 빌 빌어
신이라도 한 번쯤
날 바라봐 주길 Oh
걸어 다시 숨 막힐 때
I gotta I gotta I gotta
make my mind up
Ya ride on 계속 달리고 달리면
언젠가 Set me on fire
가끔은 멈춰서 주변을 보라며
날 멈춰세우려는 노력들을 하지
날 스쳐 지나가는 사소한 것들에
신경 쓸 시간은 없어
I’m on a highway
Oh oh oh
I’m on a highway
I’m on a highway
I’m on a highway
I’m on a highway
On my way I don’t run away
Ain’t no gain
if you don’t get pain yeah
On my way I don’t run away
Ain’t no gain
if you don’t get pain yeah
가끔 울고 싶을 때면
잠시 쉬었다가 가
믿음이란 두 글자 속에
희망을 얻고 맘속에
공백을 채워나가
가끔은 멈춰서 주변을 보라며
날 멈춰 세우려는 노력들을 하지
날 스쳐 지나가는 사소한 것들에
신경 쓸 시간은 없어
I’m on a highway
Oh oh oh
I’m on a highway
I’m on a highway
I’m on a highway
I’m on a highway
On my way I don’t run away
Ain’t no gain
if you don’t get pain yeah
On my way I don’t run away
Ain’t no gain
if you don’t get pain yeah",록메탈
806,Hey Hey Hey,"Hey Hey Hey
Hey Hey Hey
Hey Hey Hey

햇살이 한가득 파란 하늘을 채우고
눈부신 그대가 나의 마음을 채우고

어두운 날들이여 안녕
외로운 눈물이여 안녕
이제는 날아오를 시간이라고 생각해

Hey Hey Hey
Hey Hey Hey

꽃다운 내가 그대의 마음을 채우고
향기가 한가득 하얀 도시를 채우고

어두운 날들이여 안녕
외로운 눈물이여 안녕
이제는 행복해질 시간이라고 생각해

Hey Hey
Hey Hey Hey

영원히 내 곁에 눈뜨면 언제나
그대의 미소가 나를 웃게 하지

밝게 웃게 하지

영원히 내 곁에 눈뜨면 언제나
그대의 미소가 나를 웃게 하지

Hey Hey Hey
Hey Hey Hey
Hey Hey Hey
Hey Hey Hey

어두운 날들이여 안녕
외로운 눈물이여 안녕
이제는 행복해질 시간이라고 생각해


영원히 눈뜨면 언제나
너와의 행복을 생각해

Hey Hey Hey
Hey Hey

꽃다운 내가 마음을 채우고
향기가 한가득

Hey Hey Hey",록메탈
807,Do U Love Me ? (Feat. 해은 (Hae Eun)),"좀 더 알고 싶어 Ur mind
우린 다를 거야 정말
나를 정말로 믿고
우린 서로 안았어
어느 순간 달라진 너
매번 남자랑 놀아 나 몰래
너는 알까 feels like Cutting my leg
항상 딴청 피운 너
You always lied me Why
매번 같은 말뿐인 너인 걸
I just wanna know
Do U love me Right now
U love me right now
Do U love me Right now
나를 사랑하냐는 네 말에
다른 의미가 있는 듯해 답을 피할게
네 머릿속의 난 왜 또 나쁜 년이 되었고
그 질문도 지겨운 우리 다툼의 시초
내가 달라졌다고 말하는 너에게
아무것도 달라진 게 없는 척을 해
널 달래줄 힘이 이제 없어 나에겐
서로 입을 다물게 된 다음엔
우리가 바뀔 수가 있을까
다시 처음으로 돌아갈 수 있을까
내게 사랑하냐고 묻는다면
Yes I do love you now
매번 같은 말뿐인 너인 걸
I just wanna know
Do U love me Right now
Okay
We need to talk about it You and me
Okay
What do you think I am in misery
I can not sleep All night
Do U love me Right Now
Yes I do love you now",록메탈
808,백색황야,"I don't know if I can do
I don't know if I'm doing well
Look around overside
The city lights all busy
Look at my eyes
What do you see now
I'm Alone
But I'm Grown
Alone but
now i'm start to go
Can find the road
흘러 흩어진 빨간
피 사이 비친 나의 맘
누군가의 시야 속에 난
이상한 무언가 겠지만
Will be alright
Will be alright
Will be alright
It's gonna be alright
I can find my way
without your sign
It could be illusion
won't lose my smile
I might get lost
but I don't need a shortcut
You hold my hand
if I don't have another way
If i tell you go away
흘러 흩어진 빨간
피 사이 비친 나의 맘
누군가의 시야 속에 난
이상한 무언가 겠지만
Will be alright
Will be alright
Will be alright
It's gonna be alright
흘러 흩어진 빨간
피 사이 비친 나의 맘
누군가의 시야 속에 난
이상한 무언가 겠지만
Will be alright
Will be alright
Will be alright
It's gonna be alright",록메탈
809,Tell Me Mirror,"날 봐 내 눈 똑바로 봐
모르는 척하지 마
어차피 내게 관심조차 없었겠지만
날 보고 말해봐 네 안에 비친 나
달라진 내가 마주 보며 웃고 있잖아
Hey mirror tell me
who's the winner now
All heroes fell
Here I stand alone
I wanna spell it out
to people to know
Hey mirror tell me
you know I'm the one
없어 나 홀로 서있어 이 잔해 속에서
약했던 내가 다시 한번 마주해
넌 똑바로 말해줘 내 손을 들어줘
이젠 두 번 다시 쓰러져
눈물 삼키지 않아
Hey mirror tell me
who's the winner now
All heroes fell
Here I stand alone
I wanna spell it out
to people to know
Hey mirror tell me
you know I'm the one
Hey mirror tell me
who's the winner now
All heroes fell
Here I stand alone
I wanna spell it out
to people to know
Hey mirror tell me
you know I'm the one
Hey mirror tell me
who's the winner now
All heroes fell
Here I stand alone
I wanna spell it out
to people to know
Hey mirror tell me
you know I'm the one
Hey mirror tell me
who's the winner now
All heroes fell
Here I stand alone
I wanna spell it out
to people to know
Hey mirror tell me
you know I'm the one",록메탈
810,Overdrive,"내 안에 차오르는 이 느낌
너도 느낄 수 있어
새로운 stage와 starting dash
너도 함께 가자고
Crank up Count Down 시작돼
고개를 들어 앞을 봐
Start my Engine We'll go fly
나의 힘을 믿어봐
Ready to go
You should overdrive me
You should overdrive me
You should overdrive me
New chance
Another page of my dream
이제 두렵지 않아
웅크려서 떨던 내가 아니야
내 손을 잡아봐
Stronger Harder Tougher Louder
이 세상 끝까지
Start my Engine We'll go top
너의 힘을 믿어봐
Ready to go
You should overdrive me
You should overdrive me
You should overdrive me
You should overdrive me
Overdrive me
You should overdrive me
You should overdrive me
You should overdrive me
You should overdrive me
Overdrive me
Overdrive me
Overdrive me
You should overdrive",록메탈
811,Deadman Walking,"내 모든 걸 다 줄 수 없을 것 같아
너의 모든 걸 참을 수 없을 것 같아
사랑해 얼어붙은 너의 눈빛도
사실 가끔은 내가 죽어있는 것 같아
어느 길거리에 다정히
발붙인 너와 나의 거리는
손을 흔들어 인사를
끝맺을 수 없을 만큼 아득한데
우린 시린 손바닥이
새빨갛게 달아오를 때까지
도무지 알 수 없는
내 마음을 끝맺을 수 있다면
나는 차가운 술잔에
미끄러져 가라앉고 싶어
사랑해 네가 그런 표정 지을 때면
사실 가끔은 내가 죽어있는 것 같아
손을 흔들어 인사를
끝맺을 수 없을 만큼 아득한데
우린 시린 손바닥이
새빨갛게 달아오를 때까지
도무지 알 수 없는
내 마음을 끝맺을 수 있다면
나는 차가운 술잔에
미끄러져 가라앉고 싶어",록메탈
812,We Are Rock,"We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
이 새끼들은 왜 이렇게 초쳐
얘넨 락도 힙합도 못혀
이 새끼들은 안정제를 먹어
얘넨 그래서 작업도 못혀
나는 xanny
먹고도 도파민 분비
돼서 락 트랙을
하나 썼어 우린 준비
명품 신발 없어도 괜찮아 그치
친구들은 반스
하나 걸치고 skating
나를 뱀새끼라고 욕해도 돼
락과 힙합을 막 넘나드네
나도 잘하는진 모르겠네
근데 또 이거 봐 돈이 벌리네
We are rock
We are rock
We are rock
We are rock
We are rock
We are rock
We are rock
We are rock
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
We are rock yeah
fucking we are rock
Yeah we alive 목숨을 걸어라
Yeah we are rock
we are the fucking real rock
Yeah yeah we gon rock
내가 튠 쓰는 게 불만이 많네
X발 그 시간에 쌓았어 기타 8개
나는 왜 이렇게 멋져
헤드뱅잉 할 땐 X발 X나 멋져
멋있는 친구들과 락 얘기로 밤을 새
나는 밤을 새 수많은 밤을 새
그 동안 너는 약과 함께 밤을 새
돈도 없어서 구걸하며 밤을 새
락 팬츠는 sagging이 안 돼
총 대신 칼을 들었네
락 팬츠는 sagging이 안 돼
총 대신 칼을 들었네
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock
He is rock
She is rock
SLATT SLAM
SLATT SLAM
We are rock",록메탈
813,Hate is all around (feat. Mokyo),"아마도 내가 많이 변했나봐
아마도 내가 죄를
너무 많이 지었나봐
Too much noise too many
people too many lies
Too much sex too many fights
내 머리에 박힌 돌을 꺼내
내 머리에 박혀버린
꽉 낀 돌을 꺼내
Too much noise too many
people too many lies
Too much sex too many fights
자기야 이러다 죽겠어 뭔말이지
하다 넋을 잃어 버렸어
뭔말할까 하다 모두 다 까먹었어
다시 돌아가는 건 너무 늦었어
내가 미처 떠나보내지 못한 사람들
내가 미쳐버리기 전에 다 흘려보내
내가 미쳐 날 버려버린 여자 사람친구
내가 빡쳐 버려버린 젤 믿었던
가만히 서서 부서져 버려
기적 같은 거 다 사라져
가만히 서서 무너져 버려
저 반짝이는 별 다 흩어져
가만히 서서 재판만 하는 X끼
들떴어 개띠꺼워
가만히 서서 돌만 던지는 X끼
줄섰어 한순간에 달라져 버려
다 게워내 Pep and tabs
다 토해내 Make a fucker dance
눈을 뜨고 I do crazy dance
눈감고 run for it 성난 jubilo 와
That’s for a stack
With dirty stains
Got my stencil
What i call a cold
담배가 쌓이지
With dirty stains
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans
가만히 서서 부서져 버려
기적 같은 거 다 사라져
가만히 서서 무너져 버려
저 반짝이는 별 다 흩어져
가만히 서서 재판만 하는 X끼
들떴어 개띠꺼워
가만히 서서 돌만 던지는 X끼
줄섰어 한순간에 달라져 버려
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans
I forgot damn
With the stain on my jeans",록메탈
814,Kissing The Sun,"새파란 어둠 속
저 멀리서 퍼져오는 이 빛에
오늘의 기대를 나 실어봐
한번 더 살수 있게
아득한 밤 홀로 깨어
다시 잠들지 못하고
웅크린 채 숨죽여 뱉은
어제의 눈물들도 닦아낼게
내게로 와줘 우리
새벽을 건너
품에 안고 입을 맞춰 사랑을 믿자
내게로 와줘 우리
지난 시간에
불안을 묻고 절대 없을 영원을 꿈꿔
Kissing The Sun
시원한 바람에도
흔들리는 나뭇잎 들에도
온 여름에 깃들어
내 곁으로 다가와준 너를 난 느껴
아득한 밤 홀로 깨어
다시 잠들지 못하고
웅크린 채 숨죽여 뱉은
어제의 눈물들도 닦아낼게
내게로 와줘 우리
새벽을 건너
품에 안고 입을 맞춰 사랑을 믿자
내게로 와줘 우리
지난 시간에
불안을 묻고 절대 없을 영원을 꿈꿔
내게로 와줘 우리
새벽을 건너
품에 안고 입을 맞춰 사랑을 믿자
내게로 와줘 우리
지난 시간에
불안을 묻고 절대 없을 영원을 꿈꿔
Kissing The Sun
내게로 와줘 우리
새벽을 건너
품에 안고 입을 맞춰 사랑을 믿자
내게로 와줘 우리
지난 시간에
불안을 묻고 절대 없을 영원을 꿈꿔
내게로 와줘 우리
새벽을 건너
품에 안고 입을 맞춰 사랑을 믿자
내게로 와줘 우리
지난 시간에
불안을 묻고 절대 없을 영원을 꿈꿔
내게로 와줘 우리
새벽을 건너
품에 안고 입을 맞춰 사랑을 믿자
Kissing The Sun",록메탈
815,매직 카펫 라이드,"신경 쓰지 마요 그렇고 그런 얘기들
골치 아픈 일은 내일로 미뤄 버려요
인생은 한번 뿐 후회하지 마요
진짜로 가지고 싶은 걸 가져요
이렇게 멋진 파란 하늘 위로
날으는 마법 융단을 타고
이렇게 멋진 푸른 세상 속을
날으는 우리 두 사람
웬일인지 인생이 재미 없다면
지난 일은 모두 다 잊어 버려요
기회는 한 번 뿐 실수하지 마요
진짜로 해내고 싶은 걸 찾아요
용감하게 씩씩하게
오늘의 당신을 버려봐요
이렇게 멋진 파란 하늘 위로
날으는 마법 융단을 타고
이렇게 멋진 장밋빛 인생을
당신과 나와 우리 둘이 함께
이렇게 멋진 파란 하늘위로
날으는 마법 융단을 타고
이렇게 멋진 초록 바다 속을
달리는 빨간 자동차를 타고
이렇게 멋진 푸른 세상 속을
날으는 마법 융단을 타고
이렇게 멋진 장미빛 인생을
당신과 나와 우리 둘이 함께
이렇게 멋진
날으는 마법
이렇게 멋진
당신과 나와 우리 둘이 함께
이렇게 멋진 푸른 세상 속을
날으는 우리 두 사람",록메탈
816,Come and knock (Trumpet Ver.),"seeking out prey on loose
I am the night
show yourself one I long
my sweet one
let’s not play come on oh oh oh
come join me it’s a feast
I know you want me
I’ll make this night
just for you and me oh oh oh
come get me
I saw you vanishing out of my sight
gazing eyes shiny lips
like the one had in mind
that’s it oh oh oh
dress you up by my side
you know I want you
you’ll make this night
I just can’t forget oh oh oh
come take me
(So can't you grab me by the elbow)
so let’s get this party started now
the time is set
(I) wanna get tangled up with you
the one I wanna
call you by somebody
somebody not just anybody
but somebody yeh
I saw you vanishing
out of my sight
gazing eyes shiny lips
like the one had in mind
that’s it oh oh oh
dress you up by my side
you know I want you
you’ll make this night
I just can’t forget oh oh oh
come take me
(So can't you grab me by the elbow)
so let’s get this party started now
the time is set
I wanna get tangled up with you
the one I wanna
call you by somebody
somebody not just
anybody but somebody yeh
I want a cigar I want a liquor
smoking away my soul
soak myself in bourbon
come knock on my gate oh
come knock on my heart oh
now the game is over
party begins
so let’s get this party started now
the time is set
I wanna get tangled up with you
the one I wanna call you
by somebody somebody
not just anybody but somebody yeh
seeking out prey on loose
I am the night
show yourself one I long
my sweet one let’s not play
come on oh oh oh
come join me it’s a feast
(So can't you grab me by the elbow",록메탈
817,Surfer's High,"우리는 마치
흐르는 듯이
하루를 살지
후회는 없이
반짝일 눈빛
투명한 진심
사랑의 가치는
파도를 뚫지
너희도 봤지
우리를 믿지
쓰라린 정도로
쓰러지진 않아
흩날릴 정도로
우릴 덮쳐와봐
하늘은 멋짐
지독히 흐린
어제는 갔지
비는 그쳤지
너희도 봤지
우리를 믿지
쓰라린 정도로
쓰러지진 않아
흩날릴 정도로
우릴 덮쳐와봐
사랑의 가치는
파도를 뚫지
가끔은 있지
사람에 치인
마음은 잠시
던지고 미친
놈처럼 저기
바다에 divin'
사랑의 가치는
파도를 뚫지
가끔은 있지
사람에 치인
마음은 잠시
던지고 미친
놈처럼 저기
바다에 divin'",록메탈
818,아프리카의 춤,"무더운 여름밤
나의 몸을 두드린 것은
아프리카의 북소리 설레는 밤
꿈속의 모닥불
이젠 나의 몸과
팔에 새겨진 그 희망은
어두운 강을 건너가
새로운 마음을 노래하네
상처난 곳곳마다 들꽃이 피고
외로운 내 맘속을 뚫고
들어온 눈 부신
사랑의 기억
아프리카의 춤을 추자
쏟아지는 햇살 속
너의 맘 하늘닿도록
아프리카의 춤을 추자
쏟아지는 햇살 속
너의 맘 향기롭도록
너의 맘 향기롭도록
아프리카의 춤을 추자
아프리카의 춤을 추자
아프리카의 아프리카의
아프리카의 춤을 추자
아프리카의 춤을 추자
아프리카의 춤을 추자
아프리카의 아프리카의
아프리카의
아프리카의 춤을 추자
쏟아지는 햇살 속
너의 맘 하늘닿도록
아프리카의 춤을 추자
드넓은 저 대지 위
뜨거운 태양 가득히
너의 맘 춤을 추도록",록메탈
819,낮잠,"노을 드리운 낮에
잠에 들었어
새 꿈을 꾸었어
끝이 보이지 않는
구멍에 빠졌어
끝없이 떨어졌어
떨어지고 떨어지다 보니
잠에서 깼어
마른 목을 축이려고
냉장고를 열어다 보니
유통기한이 지난 우유와
텅 빈 물병을 보고
다시 방바닥에 돌아가
또 잠에 들었어
어두운 바닷속을
헤엄쳐 다녔어
앞은 깜깜했어
지우지 않은 상처가
주위를 떠다녀
나를 괴롭게 해
떨어지고 떨어져도
끝에 닿지 않는 바닥
숨을 쉬기 힘들어질 즘에
난 잠에서 깼어
하늘이 어두워지는 걸 보자니
오늘은 글렀군
하루 종일 잠만 자다가
하루가 지났어
나나나 나나 나나
나나나 나나
나나나 나나
나나나 나나 나나
나나나 나나
나나나 나나",록메탈
