,제목,가사,장르
353,몹쓸사랑,"난 알고 싶어요 당신의 마음을
난 듣고 싶어요 당신의 가슴을
꼭 안아주세요 백마디 말 보다
난 그대가 필요해요
왜 나를 외면 하나요 차가운사람
너무너무 슬퍼요
당신은 찬바람만 쌩 내가슴은 쿵
하염없이 눈물만 흘러요
나혼자만 사랑하나요
나혼자만 이별하나요
하루종일 웃고 울다가
그대 생각에 난 잠이 들죠
난 알고 싶어요 당신의 마음을
난 듣고 싶어요 당신의 가슴을
꼭 안아주세요 백마디 말 보다
난 그대가 필요해요
왜 나를 외면 하나요
차가운사람 너무너무 슬퍼요
당신은 찬바람만 쌩 내가슴은 쿵
하염없이 눈물만 흘러요
나혼자만 사랑하나요
나혼자만 이별하나요
하루종일 웃고 울다가
그대 생각에 난 잠이 들죠
아냐아냐하면서 기다려 봐요
바뿐 사람 이니까
그래그래 하면서 힘들 내봐요
내가 사랑하는 사람이니까
나혼자만 사랑하나요
나혼자만 이별하나요
하루종일 웃고 울다가
그대 생각에 난 잠이 들죠
나혼자만 사랑하나요
나혼자만 이별하나요
하루종일 웃고 울다가
그대 생각에 난 잠이 들죠
그대 생각에 난 잠이 들죠",트로트
354,호강,"당신만 사랑한다
말 한마디 해놓고
그 약속 지키지 못하고
세월 지나 뒤돌아보니
정신 없이 걸어 온 날들
지난 날 미안해요 고마워요
남은 인생 행복합시다
몇 년이라도 돌아갈 수 있다면
돌아갈 수 있다면
그대 아픔 대신 질 텐데
호강이란 거 못 시켜줘 미안해
세월이 원망이구나
당신만 사랑한다
말 한마디 해놓고
그 약속 지키지 못하고
세월 지나 뒤돌아보니
정신 없이 살아 온 날들
지난 날 미안해요 고마워요
남은 인생 행복합시다
몇 년이라도 돌아갈 수 있다면
돌아갈 수 있다면
그대 아픔 대신 질 텐데
호강이란 거 못 시켜줘 미안해
세월이 원망이구나
세월이 원망이구나",트로트
355,J에게,"J 스치는 바람에
J 그대모습 보이면
난 오늘도 조용히 그댈 그리워하네
J 지난밤 꿈속에 J 만났던 모습을
내 가슴속 깊이 여울져 남아있네
J 아름다운 여름날이 멀리
사라졌다해도
J 나의 사랑은 아직도 변함없는데
J 난 너를 못잊어 J 난 너를 사랑해
J 우리가 걸었던 J 추억의 그길을
난 이 밤도 쓸쓸히 쓸쓸히 걷고 있네
J 아름다운 여름날이 멀리
사라졌다해도
J 나의 사랑은 아직도 변함없는데
J 난 너를 못잊어 J 난 너를 사랑해
J 우리가 걸었던 J 추억의 그길을
난 이 밤도 쓸쓸히 쓸쓸히 걷고 있네
쓸쓸히 걷고있네",트로트
356,걷다 보면,"창틈 새로 속삭이는
살랑살랑 바람 소리
잠든 나를 깨우며
내 마음 흩뜨려 놓네
저 하늘 위로 떠가는 구름
나도 똑같은 걸
정처 없이 사라져도
잡지 못할 뿐인 걸
한발 두발 걷다 보면
내 시간의 저 끝인데
어느새 지나버린 세월 뒤로 한 채
한 번 두 번 넘어져도
내 심장은 더 뛰는데
먼 훗날 후회 없이 웃을 수 있게
시작조차 아득했던
길고 또 긴 내 여행길
품어 왔던 내 꿈들 언제쯤 이뤄지나
저 언덕 너머 희미한 연기
나도 똑같은 걸
소리 없이 사라져도
잡지 못할 뿐인 걸
한발 두발 걷다 보면
내 시간의 저 끝인데
어느새 지나버린 세월 뒤로 한 채
한 번 두 번 넘어져도
내 심장은 더 뛰는데
먼 훗날 후회 없이 웃을 수 있게
이젠 멈출 수 없는데
돌아갈 수도 없는데
아직 까마득한 저 외길이
펼쳐져 있는 걸
나에게
한발 두발 걷다 보면
내 시간의 저 끝인데
어느새 지나버린 세월 뒤로 한 채
한 번 두 번 넘어져도
내 심장은 더 뛰는데
먼 훗날 후회 없이 웃을 수 있게
웃을 수 있게",트로트
357,동백아가씨,"헤일 수 없이 수많은 밤을
내 가슴 도려내는 아픔에 겨워
얼마나 울었던가 동백 아가씨
그리움에 지쳐서 울다 지쳐서
꽃잎은 빨갛게 멍이 들었소
동백 꽃잎에 새겨진 사연
말 못 할 그 사연을 가슴에 안고
오늘도 기다리는 동백 아가씨
가신님은 그 언제 그 어느 날에
외로운 동백꽃 찾아오려나",트로트
358,돌팔매,"누구야 누가 또 생각 없이
돌을 던지는냐
무심코 당신은 던졌다지만
내 가슴은 멍이 들었네
당신이 내 인생에 무엇이길래
당신이 내 앞길에 무엇이길래
단 한번 돌팔매로
단 한번 돌팔매로 병들게 하나
누구야 서러운 내 가슴을
울리는 사람
누구야 누가 또 할 일 없이
돌을 던지느냐
모르고 당신은 던졌다지만
내 가슴은 상처가 깊어
당신은 내 인생에 방관자면서
당신은 내 인생에 제삼자면서
무심한 돌팔매로
무심한 돌팔매로 상처를 주나
누구야 하소연 할 곳 없이
울리는 사람",트로트
359,홀로된 사랑,"홀로인듯한
외로움 달랠길 없어
달랠길 없어
눈물에 젖은 하늘을 보니
어차피 떠난 홀로된 사랑이기에
사랑이기에
빛줄기처럼 미련도 그 빗속으로
난 믿었어
우리 사랑이 영원하길
그 많았던 아름다웠던 날
영원히 잊지 못 해
빙빙빙 맴돌다 떠난 님
잊혀질 날 그 빗속으로
빙빙빙 맴돌다 떠난 님
미련만은 던졌어도
그대 그 빗속으로
그대 그 빗속으로
잊혀진 듯한
서글픔 지울 길 없어
지울 길 없어
눈물에 고인 하늘을 보니
어차피 떠난 홀로된 사랑이기에
사랑이기에
빗줄기처럼 미련도 그 빗속으로
난 믿었어
우리 사랑이 영원하길
그 많았던 아름다웠던 날
영원히 잊지 못해
빙빙빙 맴돌다 떠난 님
잊혀질 날 그 빗속으로
빙빙빙 맴돌다 떠난 님
미련만은 던졌어도
모래성을 만들자
모래성을 만들자
모래성을 만들자",트로트
360,운명같은 여인,"갈색머리가 너무나 잘 어울리는
그런 여인을 만난건 행운이였어
밤 늦은카페 달콤한 음악속에서
사랑을 나눠 마셨다

하늘이 허락한 우리의 사랑이라면
질투따윈 나는 두렵지않아
때로는 서로의 양보가 필요한후에
사랑할땐 완성되니까

먼훗날 돌아보며 우리들의
선택을 후회 할수는없어
사랑하고 미워하며 깊어가는
그 정에 인생을 건다

누굴만나 사랑해도 지금처럼
행복할까 운명같은 여인
사랑을 그대 가슴에

갈색 립스틱 촉촉히 젖은 입술로
웃는모습이 너무나 아름다웠어
밤깊은 거리 희미한 불빛속에서
사랑을 태워 마셨다

하늘이 허락한 우리의 사랑이라면
질투따윈 나는 두렵지않아
때로는 서로의 양보가 필요한 후에
사랑은 그때 완성되니까

먼훗날 돌아보며 우리들의
선택을 후회할수는 없어
사랑하고 미워하며 깊어가는
그 정에 인생을 건다

누굴만나 사랑해도 지금처럼
행복할까 운명같은 여인
사랑을 그대 가슴에 -",트로트
361,고향 아줌마,"사랑하는 사람도

미워하는 사람도

돌아서면 남인데

모든 것을 다 준데도

바꿀 수 없는 사람아

나는 좋아 나는 좋아

당신이 난 나는 좋아

사랑해도 될까요

사랑해도 될까요

돌아서면 남인데



-간주-



좋아하는 사람도

싫어하는 사람도

미워하는 사람도

돌아서면 남인데

모든 것을 다 준데도

바꿀 수 없는 사람아

나는 좋아 나는 좋아

당신이 난 나는 좋아

좋아해도 될까요

좋아해도 될까요

돌아서면 남인데



나는 좋아 나는 좋아

당신이 난 나는 좋아

사랑해도 될까요

사랑해도 될까요

돌아서면 남인데",트로트
362,모르나봐,"모르나봐 모르나봐
내 마음 모르시나봐
빨간 립스틱 바른 이유
립스틱을 바른 이유를
모르나봐 모르나봐
정말로 모르시나봐
빨간 메니큐어 바른 이유
메니큐어 바른 이유를
어떻게 말로하나
지금 내 심정을
어떻게 표현하나 이 내 마음을
살며시 내손을 잡아준다면
애인이 되여줄텐데
모르나봐 모르나봐
정말로 모르시나봐
모르나봐 모르나봐
내 마음 모르시나봐
빨간 립스틱 바른 이유
립스틱을 바른 이유를
모르나봐 모르나봐
정말로 모르시나봐
빨간 메니큐어 바른 이유
메니큐어 바른 이유를
어떻게 말로 하나
지금 내 심정을
어떻게 표현하나 이 내 마음을
살며시 내 손을 잡아준다면
애인이 되어 줄텐데
모르나봐 모르나봐
정말로 모르시나봐
정말로 모르시나봐",트로트
363,너는 내남자,"꽉 낀 청바지 갈아입고
거리에 나섰다
오늘따라 보고 싶어
너무나 보고 싶어
그 카페를 찾아갔지만
너의 모습은 보이지 않았어
너를 의식 못한 내 방식대로
사랑한 탓으로
왠지 너를 놓칠 것 같은
예감 때문에
돌아오는 길이
난 무척 힘들었어
내가 미워도 한눈 팔지 마
너는 내남자
그래도 언제나 너는 내남자
다시 한 번 마음 돌려
내게로 돌아와
오늘따라 보고 싶어
너무나 보고 싶어
그 카페를 찾아갔지만
너의 모습은 보이지 않았어
너를 이해 못한 내 방식대로
사랑한 탓으로
왠지 너를 놓칠 것 같은
예감 때문에
돌아오는 길이
난 무척 힘들었어
내가 미워도 한눈 팔지마
너는 내남자
그래도 언제나 너는 내남자
너를 의식 못한 내 방식대로
사랑한 탓으로
왠지 너를 놓칠 것 같은
예감 때문에
돌아오는 길이
난 무척 힘들었어
내가 미워도 한눈 팔지마
너는 내 여자
그래도 언제나 너는 내 여자",트로트
364,오동도 블루스,"오동도 뱃길따라 오실 때는
여린 정 품에 안고 오질 마세요
물빛 순정은 항구의 정이라서
네온 불 한잔 술에 가슴이 타네
꽃이 피는 오동도 거리
사랑의 거리 정이 들면은
못 떠나는 오동도 블루스
오동도 물길따라 떠나실 때는
심은 정 홀로안고 울지 마세요
뱃고동 소리는 항구의 슬픔이요
네온 불 풋사랑은 너무 무정해
돌아 보는 오동도 거리
추억의 거리
정을 두고 떠나가는
오동도 블루스
꽃이 피는 오동도 거리
사랑의 거리 정이 들면은
못 떠나는 오동도 블루스
정이 들면은 못 떠나는
오동도 블루스",트로트
365,당신과 나,"당신은 열쇠 나는 자물쇠
내 마음을 열어준
당신은 거문고 나는 비파
하나뿐인 내편
마주보며 우린 이렇게
여행하듯이 살았고
당신과 나 우린 이렇게
서로가 닮아가네요
고마워요 감사해요
영원토록 곁에 있어요
고마워요 사랑해요
나보다 더 나를 사랑한
오직 한사람
당신은 파도 나는 조약돌
내 마음을 만져준
당신은 피아노 나는 바이올린
하나뿐인 내편
마주보며 우린 이렇게
여행하듯이 살았고
당신과 나 우린 이렇게
서로가 닮아 가네요
고마워요 감사해요
영원토록 곁에 있어요
고마워요 사랑해요
나보다 더 나를 사랑한
오직 한사람
고마워요 사랑해요
나보다 더 나를 사랑한
오직 한사람
오직 한사람",트로트
366,공주는 외로워,"거울속에 보이는 아름다운 내 모습
나조차 눈을 뗄수 없어
세상 어떤 예쁜 꽃들이 나보다 더 고울까
난 정말 완벽한 여자예요
때로는 날보는 여자들의
질투어린 시선이~
여리고 순수한 내마음을
아프게도 하지만
누가 누가 알아줄까
아~ 혼자라는 외로움을
예쁜 나는 공주라 외로워

때로는 날보는 여자들의
질투 어린 시선이~
여리고 순수한 내마음을
아프게도 하지만
누가 누가 알아줄까
오~ 혼자라는 외로움을
예쁜 나는 공주라 외로워
누가 누가 알아줄까
오~ 혼자라는 외로움을
예쁜 나는 공주라 외로워",트로트
367,정하나 준 것이,"정 하나 준 것이



가슴이 답답해서 창문을열고

새벽 찬바람 마셔봐도

님인지 남인지 올건지 말건지

이밤도 다가고 새벽달 기우네

내 너를 잊으리라 입술깨물어도

애꿎은 가슴만 타네

정하나준것이 이렇게 아픈줄 몰랐네

아~ 몰랐네



가슴이 답답해서 창문을열고

새벽 찬바람 마셔봐도

님인지 남인지 올건지 말건지

이밤도다가고 새벽달기우네

내 너를 잊으리라 입술깨물어도

애꿎은 가슴만 타네

정하나준것이 이렇게 아픈줄 몰랐네

아~ 몰랐네

정하나준것이 이렇게 아픈줄 몰랐네

아~ 몰랐네",트로트
368,여자라서 웃어요 (Feat. 에픽하이(미쓰라 진)),"난 한 잔을 마시고
그댈 웃으며 보냈죠
또 한 잔을 마시고
그저 바보처럼 웃었죠
웃어도 웃지 못하는 게 삶인데
여자라서 참 슬픈 세상인데
난 오늘도 이 무대 위에서
웃으며 크게 노래 불러요
난 괜찮아요
뒤돌아 보지마세요
울고 싶어도 웃잖아요
난 괜찮아요
미안해 하지 마세요
죽고 싶어도 살잖아요
오늘도 눈물을 마신다
한 잔 술에 이별을 바친다
아쉽다 모든 것이 다
그리움만 남은 것인가
떠나가는 너의 뒷모습에
돌아보는 것도 잊고 있을 때
그래 난 남자니까
웃으며 보내줄 게 내 님아
잊어도 잊지 못하는 게 사랑인데
여자라서 참 슬픈 세상인데
난 오늘도 이 무대 뒤에서
웃으며 그댈 기다리네요
난 괜찮아요
뒤돌아 보지마세요
울고 싶어도 웃잖아요
난 괜찮아요
미안해 하지 마세요
죽고 싶어도 살잖아요
무대 위로 조명이 드리워
나는 떠난 그녀를 그리며
미소란 가면을 쓰고
관객들 사이를 스치며
나를 버린 그녀와 눈이 마주쳐
멈칫 하지만 숨을 가누며
무대를 내려와 그녀를 기다려
벌써 몇 시간째
오늘도 술에 취하고
낯선 곳에서 슬픈 잠이 들죠
괜찮아요 이젠
웃을 수가 있어요
여자라서 바보처럼 웃어요
난 괜찮아요
뒤돌아 보지마세요
울고 싶어도 웃잖아요
난 괜찮아요
미안해 하지 마세요
죽고 싶어도 어쩔수 없이
숨 쉬며 살잖아요
난 괜찮아요
뒤돌아 보지마세요
울고 싶어도 웃잖아요
난 괜찮아요
미안해 하지마세요
죽고 싶어도 살잖아요",트로트
369,묻어버린 아픔,"1.흔한게 사랑이라지만 나는 그런 사랑 원하지 않아 바라만 봐도 괜히 그냥 좋은 그런 사랑이 나는 좋아 변한건 세상 이라지만 우리 사랑 이대로 간직하면 먼 훗날 함께 마주 앉아 우리 얘기할 수 있으면 좋아 @어둠이 내려와 거리를 떠돌면 부는 바람에 내 모든걸 맡길텐데 한순간 그렇게 쉽사리 살아도 @지금 이 순간 나는 행복해 ,,,,,,,,,,2. 어~~~해 , 지~~해. (1340)",트로트
370,대찬인생 (Feat. DJ처리),"박차고 태어나서
겁날게 뭐가있냐
깨지고 박살나도
제대로 한판붙어봐
딱한번 인생인데
기죽고 살지마라
가슴을 활짝펴고
멋있게 사는거야
세상만사 그런거지
가끔은 꼬일 때도 있지
소주한잔 걸치고
이렇게 소리쳐봐
한번죽지 두번죽냐
덤빌테면 모두 덤벼봐
깡으로 치자면
둘째가라면 섭섭해
한번뽑은 칼이라면
찔러야지 호박이라도
까지것 어떠냐
목숨한번 걸어봐
살다보면 실수로
호박같은 인생되여도
전혀포기 해선안되지
악착같이 살아내야지
내가 살아가는 인생은
삼세판이 아니라는걸
그래 하나뿐인 내인생을
대차게 살아보는거야
대차게 살기위해
이땅에 태어났다
실패를 하더라도
뼈빠지게 한번 살아봐
뛰는놈 머리위로
나는놈 있다지만
그런건 상관없어
오십보 백보니까
청춘이야 갔다지만
불같은 열정 없다지만
그렇다고 내인생
파김치 된건아냐
한번죽지 두번죽냐
덤빌테면 모두 덤벼봐
깡으로 치자면
둘째가라면 섭섭해
한번뽑은 칼이라면
찔러야지 호박이라도
까지것 어떠냐
목숨한번 걸어봐
까지것 어떠냐
목숨한번 걸어봐",트로트
371,산바람아 강바람아,"산바람아 강바람아
내 가슴에 불어라
나를 두고 떠나간
님 소식좀 알게
산딸기 익어가면
오신다던님 왜 아니 오시나
그리워서 잠 못 들고
보고파서 잠 못 든다
어젯밤도 오늘밤에도
산바람아 강바람아
산바람아 강바람아
내 가슴에 불어라
산바람아 강바람아
내 가슴에 불어라
나를 두고 떠나간 님
소식 좀 알게
꽃 피고 새가 울면
오신다던 님
왜 아니 오시나
그리워서 잠 못 들고
보고파서 잠 못 든다
어젯밤도 오늘밤에도
산바람아 강바람아
산바람아 강바람아
내 가슴에 불어라",트로트
372,쿵짝인생,"사람이 살다보면 오르막 길도
내리막 길도 있잖아
가슴 답답하게 고민하지마
때가 되면 잘 풀릴거야
사랑을 하다보면 좋은 사람도
싫은 사람도 있잖아
머리 복잡하게 생각하지마
때가 되면 꼭 만날거야
아하 우리네 쿵짝인생
멋진 영화처럼 잘 살아보자
인생이 별거있냐
사랑이 별거있냐
어차피 한번 사는데
내 인생 내가 바로 주인공이다
신나게 살아 볼란다
안나오면 쳐들어간다
쿵자라작짝 짝 짝
이게 바로 내 방식이다
사나이 가는 길 쿵짝인생
멋지게 살아 볼란다
아하 우리네 쿵짝인생
멋진 영화처럼 잘 살아보자
인생이 별거있냐
사랑이 별거있냐
어차피 한번 사는데
내 인생 내가 바로 주인공이다
신나게 살아볼란다
안나오면 쳐들어간다
쿵자라작짝 짝 짝
이게 바로 내 방식이다
사나이 가는 길 쿵짝인생
멋지게 살아 볼란다
안나오면 쳐들어간다
쿵자라작짝 짝 짝
이게 바로 내 방식이다
사나이 가는 길 쿵짝인생
멋지게 살아 볼란다
사나이 가는 길 막지를 마라
내 인생에 후회는 없다",트로트
373,검은 나비,"눈을감고 안보려 해도
그얼굴를 다신 안보려 해도
마음관 달리
안보고는 못견디는 허전한 가슴
뜨거운 사랑 불같은 사랑
달빛없는 밤에 어두운 밤에
나래를 펴는
그이름은 검은나비 아아 검은나비
이젠다시 안가려 해도
발을돌려 다신 안가려 해도
마음관 달리
어느샌가 찾아드는 야릇한 발길
뜨거운 사랑 불같은 사랑
비내리는 밤에 어두운 밤에
향기를 뿜는
그이름은 검은나비 아아 검은나비",트로트
374,몰랐네,"언제까지나 이렇게 참아야하는지
사랑한 사람을 곁에두지 못하고
먼발치에서 바라보며 살아온
여자의 슬픈 이야기
차라리 우리 만나지말껄 못본채
지나쳐 버릴껄
이것이 나에 운명이 될줄 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네
수많은 밤을 이렇게 참아야 하는지
사랑한 이마음 전하지도 못하고
먼발치에서 기다리며 살아온
남자의 슬픈 이야기
차라리 우리 만나지말껄 못본채
지나쳐 버릴껄
이것이 나에 운명이 될줄 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네
사랑한 것도 죄가 될줄은 몰랐네
정말 몰랐네",트로트
375,그대 가는 길,"저 산에 걸린 해가 기울 때마다
그대 이름 부르고 싶지만
이 세상 하나뿐인 나의 사랑아
이제 더는 울지 않으리
사랑 아픈 사랑아
얼마나 아팠을까
홀로 남은 사랑
남겨두고 떠나야만 했을까
바람아 불어라
그대 가는 길 흔들리게
눈에 맺힌 눈물아 흘러라
그대 가는 길 볼 수 없게
저산에 걸린 해가 기울 때마다
그대 이름 부르고 싶지만
이 세상 하나뿐인 나의 사랑아
이제 더는 울지 않으리
바람아 불어라
그대 가는 길 흔들리게
눈에 맺힌 눈물아 흘러라
그대 가는 길 볼 수 없게
저산에 걸린 해가 기울 때마다
그대 이름 부르고 싶지만
이 세상 하나뿐인 나의 사랑아
이제 더는 울지 않으리
이제 더는 울지 않으리",트로트
376,테크노 18세 순이,"살구꽃이 필때면 돌아 온다던
내사랑 순이는 돌아올 줄 모르고
서쪽하늘 문틈새로
새어드는 바람에
떨어지는 꽃냄새가 나를 울리네
가야해 가야해 나는 가야해
순이 찾아 가야해
가야해 가야해 나는 가야해
순이 찾아 가야해
누가 이런 사람을 본 적 있나요
나이는 18세 이름은 순이
가야해 가야해 나는 가야해
순이 찾아 가야해
가야해 가야해 나는 가야해
순이 찾아 가야해
누가 이런 사람을 본 적 있나요
나이는 18세 이름은 순이
나이는 18세 이름은 순이",트로트
377,사내라서,"사내라서 울지 못해요
뒤 돌아 보지 말아요
이별 앞에 그냥 그대로
바보처럼 멍하니 서있네
가면 속 그 미소는 난 싫어요
사랑했니 정이었나
이젠 생각을 말자
지나가는 타인처럼
멀어지는 님이여
내맘 어찌하라고
덧없이 살아온 날
가슴에 묻고 살아요
당신 너무 미워요
사내라서 울지 못해요
뒤 돌아 보지 말아요
이별 앞에 그냥 그대로
바보처럼 멍하니 서있네
가면 속 그 미소는 난 싫어요
사랑했니 정이었나
이젠 생각을 말자
지나가는 타인처럼
멀어지는 님이여
내맘 어찌하라고
덧없이 살아온 날
가슴에 묻고 살아요
당신 너무 미워요
당신 너무 미워요",트로트
378,나를 살게하는 사랑 (Trot Ver.),"나를 살게하는 사랑
아무 이유없는 사랑
거기에 있어요 멀어지지마요
내가 아파 할게요
바라보는것도 사랑
기다리는것도 사랑
그리움에 가슴이 저린것도
내겐 사랑입니다
나를 살게하는 사랑
아무 이유없는 사랑
거기에 있어요 멀어지지마요
내가 아파할게요
계절이 오듯이 그래
매일 숨쉬듯이 그래
이유없이 시작한 이마음은
그래 사랑입니다
나를 살게하는 사랑
아무 이유없는 사랑
거기에 있어요 멀어지지마요
내가 아파할게요
그댈 사랑합니다",트로트
379,천하장사 (씨름의 노래),"씨름판이 열린다 징소리가 울린다
동서남북 방방곡곡
팔도장사 다 모인다
처녀총각 어린아이 할아버지 할머니
웅성웅성 와글와글 신바람 났네
청룡만세 백호만세
천하장사 만만세
뚱보장사 나오신다
키다리장사 나오신다
거머쥐고 얼싸안고
씨근벌떡 일어섰다
배지기 들어간다 호미걸이 받아라
으랏챠챠 으랏샤샤 땅이 울린다
청룡만세 백호만세
천하장사 만만세
뚝심이냐 뱃심이냐
너는 뭐고 나는 뭐냐
삼판양승 오판상승
모래판에 걸은 인생
시작도 없고 끝도 없는
사나이 승부의 길
웃어도 보고 울어도 봤다 갈림길에서
청룡만세 백호만세 천하장사 만만세
천하장사 만만세",트로트
380,당신이 최고야,"당신이 최고야
당신이 최고야
나에겐
당신이 최고야
당신을 처음 만난
그 순간
나는 나는 알았어
당신이 내 반쪽이 란 걸
행복하게 행복하게
해줄거야
머리에서 발끝까지
세상에서 가장 멋있게
당신을 위해서라면
아낌없이 다 줄거야
내 모든걸 다 줄거야
기대해도 좋아
믿어도 좋아
변함없을 테니까
당신이 최고
당신이 최고야
당신이 최고야
당신이 최고야
나에겐
당신이 최고야
당신을 처음 만난
그 순간
나는 나는 알았어
당신이 내 반쪽이 란 걸
행복하게 행복하게
해줄거야
머리에서 발끝까지
세상에서 가장 멋있게
당신을 위해서라면
아낌없이 다 줄거야
내 모든걸
다 줄거야
기대해도 좋아
믿어도 좋아
변함없을 테니까
당신이 최고
당신이 최고야
기대해도 좋아
믿어도 좋아
변함없을 테니까
당신이 최고
당신이 최고야
당신이 최고
당신이 최고야",트로트
381,난 괜찮아,"네가 떠나면 남겨진 내가
눈물로 수 없이 많은 밤을 지샐꺼라
너는 믿고 있겠지만
내게 미안하겠지만
난 괜찮아 나를 동정하지는마
난 괜찮아 난 괜찮아
그대가 나의 전부일꺼란 생각은 마
아무리 약해보이고
아무리 어려보여도
난 괜찮아 나는 쓰러지지 않아
난 괜찮아 뒤돌아가
그대의 사랑같은 사랑 원하지 않아
아무리 아름다워도
아무리 꿈결같아도
영원토록 변치 않을 수 없다면
난 괜찮아
난 난 괜찮아 난 난 괜찮아
난 난 괜찮아
야야야야야야예
그런 눈으로 바라보지마
너의 동정 따위는
내가 필요치않아
나는 너를 잊을꺼야
모두 잊고야 말꺼야
꼭 할꺼야 너를 지워버릴꺼야
그냥 그렇게 떠나 돌아보지마
더이상 나를 비참하게 만들지는 마
누구나 한 번 쯤은
다 겪는 이별일뿐이야
난 괜찮아 자꾸만 돌아보지마
난 괜찮아 난 괜찮아
그대가 나의 전부일꺼란 생각은 마
아무리 약해보이고
아무리 어려보여도
난 괜찮아 나는 쓰러지지 않아
난 괜찮아 뒤돌아가
그대의 사랑같은 사랑 원하지 않아
아무리 아름다워도
아무리 꿈결 같아도
영원토록 변치 않을 수 없다면
난 괜찮아
난 난 괜찮아 난 난 괜찮아
난 난 괜찮아 야야야야야야예",트로트
382,주라주라,"입 닫고 지갑 한 번 열어주라
회식을 올 생각은 말아주라
주라주라주라 휴가 좀 주라
마라마라 야근하덜 말아라
낄낄빠빠 가슴에 새겨주라
칼퇴칼퇴칼퇴 집에 좀 가자
아 머리 좋아 대표 아니더냐
주라주라 카드 주라
오늘은 오늘은 소고기로
요미요미요미요미
야근할 생각은 마이소
오늘은 얼마 만에 하는
데이트 날인데
가족이라 하지 마이소
가족 같은 회사
내 가족은 집에 있어요
괜찮다 먼저 가라 말아주라
화장했는데 아프냐고 묻냐
주라주라주라 관심 좀 주라
마라마라 2차 오지 말아주라
간주 중에 멘트하지 말아라
간주점프 간주점프 제발 눌러라
주라주라 법카 말고 개인카드 샥샥샤
오늘따라 말랐네요 대표 님
주라주라 보너스는 내 통장에 쏴쏴쏴
아 대표님 바지핏이 참 잘 어울려요
야근할 생각은 마이소
오늘은 얼마 만에 하는
데이트 날인데
가족이라 하지 마이소
가족 같은 회사
내 가족은 집에 있어요
가족 같은 회사
내 가족은 집에 있어요",트로트
383,고래사냥,"술 마시고 노래하고 춤을 춰봐도
가슴에는 하나 가득 슬픔뿐이네
무엇을 할 것인가 둘러 보아도
보이는 건 모두가 돌아 앉았네
자 떠나자 동해 바다로
삼등삼등 완행열차 기차를 타고 허
간밤에 꾸었던 꿈의 세계는
아침에 일어나면 잊혀 지지만
그래도 생각나는 내 꿈 하나는
조그만 예쁜 고래 한 마리
자 떠나자 동해 바다로
신화처럼 숨을 쉬는 고래 잡으러
우리의 사랑이 깨진다 해도
모든 것을 한꺼번에 잃는다 해도
우리들 가슴속에 뚜렷이 있다
한 마리 예쁜 고래 하나가
자 떠나자 동해 바다로
신화처럼 숨을 쉬는 고래 잡으러
자 떠나자 동해 바다로
신화처럼 숨을 쉬는 고래 잡으러",트로트
384,짝사랑,"마주치는 눈빛이 / 무엇을 말하는지
난 아직 몰라 / 난 정말 몰라
가슴만 두근두근 / 사랑인가 봐

(말해주세요 / 말해주세요)
사랑한다고 좋아한다고 말해주세요
눈물만큼 고운 별이 될래요
그대 가슴에


마주치는 눈빛이 / 무엇을 말하는지
난 아직 몰라 / 난 정말 몰라
가슴만 두근두근 / 사랑인가 봐

해 질 무렵이면 창가에 앉아
나는요 어느샌가 그대 모습 그려요
사랑한다고 좋아한다고 말해주세요
눈물만큼 고운 별이 될래요
그대 가슴에

사랑하는 그대의 / 그대의 / 그대의


(사랑한다 말해요 / 좋아한다 말해요)
(사랑한다 말해요 / 말해주세요)

속삭이는 눈빛이 / 무엇을 말하는지
난 아직 몰라 / 난 정말 몰라
가슴만 두근두근 / 사랑했나 봐
(몰라 / 아직 몰라) 정말 몰라

그대 지나치는 시간이 되면
나는요 어느샌가 거울 앞에 있어요
사랑한다고 좋아한다고 말해주세요
눈물만큼 고운 별이 될래요
그대 가슴에

(사랑한다 말해요 / 좋아한다 말해요)
사랑한다 말해요 / 말해줘요

(사랑한다 말해요)“진짜?” / (좋아한다 말해요) “정말?”
(사랑한다 말해요)“좋아!” / (말해주세요)“Hey!”
(사랑한다 말해요) 좋아 / (좋아한다 말해요)“좋아!”
(사랑한다 말해요) 말해주세요“Hey!”

사랑한다 말해요 / 좋아한다 말해요
사랑한다 말해요 / 말해주세요
(사랑해 / 좋아해)

꺼지지 않는 (사랑해 / 좋아해)

별이 될래요",트로트
385,남자라는 이유로,"누구나 웃으면서 세상을 살면서도
말 못 할 사연 숨기고 살아도
나 역시 그런저런 슬픔을 간직하고
당신 앞에 멍하니 서있네
언제 한번 가슴을 열고 소리 내어
소리 내어 울어 볼 날이
남자라는 이유로 묻어두고 지낸
그 세월이 너무 길었어
저마다 처음인 듯 사랑을 하면서도
쓰라린 이별 숨기고 있어도
당신도 그런저런 과거가 있겠지만
내 앞에 선 미소를 짓네
언제 한번 가슴을 열고 소리 내어
소리 내어 울어 볼 날이
남자라는 이유로 묻어두고 지낸
그 세월이 너무 길었어
언제 한번 그런 날 올까요 가슴을 열고
소리 내어 울어 울어 볼 날이
남자라는 이유로 묻어두고 지낸
그 세월이 너무 길어요
그 세월이 너무 길어요",트로트
