,제목,가사,장르
1031,모르리,"그대곁에 있으면
허물어지는 마음
그대는 모르리 모르리
그대곁에 있으면
나그네 되는 마음
그대는 모르리 모르리
너를 사랑하고도
너를 보내야하는
찢어지는 가슴을 달래며
나나나나나(나나나나나) 나나나나나(나나나나나)
웃음으로 통곡하네
그대는 이 마음 모르리

그대곁에 있으면
허물어지는 마음
그대는 모르리 모르리
그대곁에 있으면
나그네 되는 마음
그대는 모르리 모르리
너를 사랑하고도
너를 보내야하는
찢어지는 가슴을 달래며
나나나나나 나나나나나
노래하며 눈물짓네
그대는 이 마음 모르리
그대는 모르리 모르리",트로트
1032,나 같은건 없는건가요,"그대여 떠나 가나요
다시 또 볼수 없나요
부디 나에게 사랑한다고
한번만 말해주세요
제발 부탁이 있어요
이렇게 떠날거라면
가슴속에둔 내 맘마저도
그대가 가져가세요
혼자 너없이 살수 없을거라
그대도 잘알잖아요
비틀거리는 내모습을 보면
그대맘도 아프잖아요
그대만 행복하면 그만인가요
더이상 나같은건 없는건가요
한번만 나를 한번만 나를
생각해주면 안되나요
혼자 너없이 살수 없을거라
그대도 잘알잖아요
비틀거리는 내모습을 보면
그대맘도 아프잖아요
그대만 행복하면 그만인가요
더이상 나같은건 없는건가요
한번만 나를 한번만 나를
생각해주면 안되나요
그래도 떠나가네요
붙잡을수는없겠죠
부디 나에게 사랑했다고
한번만 말해주세요",트로트
1033,사랑아,"사랑아 예쁜 사랑아
꽃잎보다 더 이슬보다 더
예쁜 내 사랑아
외롭던 그 세월 이제는 안녕
내게도 사랑이 찾아왔구나
이 사람 거짓없기를 이 사람 영원하기를
이 목숨이 다해 떠나는 그 날까지
눈물주지 말아요 기쁨만 나누워요
너무도 예쁜 사랑 내 사랑
사랑아 고운 사랑아
햇빛보다 달빛보다 더
고운 내 사랑아
아팠던 그 세월 이제는 안녕
내게도 사랑이 찾아왔구나
이 사람 거짓없기를 이 사람 영원하기를
이 목숨이 다해 떠나는 그날까지
상처주지말아요 행복만 나누워요
너무도 고운 사랑 내 사랑
이 사람 거짓없기를 이 사람 영원하기를
이 목숨이 다해 떠나는 그날까지
눈물주지말아요 기쁨만 나누워요
너무도 예쁜 사랑 내 사랑",트로트
1034,천년을 빌려준다면,"당신을 사랑하고
정말 정말 사랑하고
그래도 모자라면 당신을 위해
무엇이든 다 해 주고싶어
만약에 하늘이 하늘이내게
천 년을 빌려준다면
그 천 년을 당신을 위해 사랑을 위해
아낌 없이 모두 쓰겠소
당신을 사랑하고
너무 너무 사랑하고
그래도 모자라면 당신을 위해
원하는것 다해주고싶어
어느날 하늘이 하늘이 내게
천 년을 빌려 준다면 그 천 년을
당신을 위해 사랑을 위해
아낌 없이 모두 쓰겠소",트로트
1035,봄날은 간다,"연분홍 치마가
봄바람에 휘날리더라
오늘도 옷고름 씹어가며
산제비 넘나드는 성황당 길에
꽃이 피면 같이 웃고
꽃이 지면 같이 울던
알뜰한 그 맹서에 봄날은 간다
새파란 꽃잎이
물에 떠서 흘러가더라
오늘도 꽃편지 내던지며
청노새 딸랑대는 역마차 길에
별이 뜨면 서로 웃고
별이 지면 서로 울던
실없는 그 기약에 봄날은 간다",트로트
1036,자옥아,"내 곁을 떠나간 그 사람 이름은
자옥 자옥 자옥이었어요
그 사람 어깨엔 날개가 있어
멀리 멀리 날아갔어요
자옥아 자옥아 내가 내가 못잊을
사람아 자옥아 자옥아 내가 정말
사랑한 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다 내 자옥아 자옥아
지금은 어디서 무엇을 하는지
어디서 어떻게 살고 있는지
바람만 불어도 구름만
떠가도 깜빡깜빡 생각이 난다
자옥아 자옥아 내가 내가 못잊을
사람아 자옥아 자옥아 내가 정말
사랑한 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다 내 자옥아 자옥아
내 어깨 위엔 날개가 없어
널 찾아 못간다 내 자옥아 자옥아",트로트
1037,훌쩍훌쩍,"훌쩍 훌쩍 날 버리고 떠나지마요
설레는 사람이
이렇게 생길거라고 생각못했어
가슴이 마음이 떨려요
함께있으면 손이 닿으면
또 시작이 된건지
또 사랑이 온건지
뜨겁게 찡하게 한 번 만나 볼까요
사랑합니다 좋아합니다
훌쩍훌쩍 눈물이 나요
가지마세요 가지말아요
훌쩍훌쩍 날 버리고 떠나지마요
설레는 사람이
이렇게 생길거라고 생각 못했어
가슴이 마음이 떨려요
함께있으면 손이 닿으면
또 시작이 된건지
또 사랑이 온건지
뜨겁게 찡하게 한 번 만나 볼까요
사랑합니다 좋아합니다
훌쩍훌쩍 눈물이 나요
가지마세요 가지말아요
훌쩍훌쩍 날 버리고 떠나지마요
사랑합니다 좋아합니다
훌쩍훌쩍 눈물이 나요
가지마세요 가지말아요
훌쩍훌쩍 날 버리고 떠나지마요
사랑합니다 좋아합니다
훌쩍훌쩍 눈물이 나요
가지마세요 가지말아요
훌쩍훌쩍 날 버리고
날 버리고 떠나지마요",트로트
1038,로망,"그대는 내 안의 로망
뜨겁게 꿈꾸는 내 사랑
그대를 처음 본 그 순간
사랑은 시작됐네
부드러운 그대 눈빛
봄처럼 화사한 그 미소
외롭던 가슴에 스며와
영혼을 앗아갔네
내 삶의 의미가 되고
살아가는 이유인 그대
이제는 그대 없이는
나 또한 없는 거야
나의 로망 무한의 사랑이여
사랑해 사랑해 영원히 영원토록
그대는 내 안의 로망
뜨겁게 꿈꾸는 내 사랑
그대를 처음 본 그 순간
사랑은 시작됐네
부드러운 그대 눈빛
봄처럼 화사한 그 미소
외롭던 가슴에 스며와
영혼을 앗아갔네
내 삶의 의미가 되고
살아가는 이유인 그대
이제는 그대 없이는
나 또한 없는 거야
나의 로망 무한의 사랑이여
사랑해 사랑해 영원히 영원토록
사랑해 사랑해 영원히 영원토록",트로트
1039,일편단심,"나도 몰래 사랑했나봐
아프도록 사랑했나봐
시간 흐르고 흐르고 흘러도
그대라는 사람
못잊을 것 같아요
나도 몰래 사랑했나봐
가슴 아픈 사연을 담고
눈물 흐르고 흐르고 흘러도
나를 위로 해줄
그대라는 사람을
아 두번 다시
아 못할 사랑
가슴 찢어지는 아픔이 와도
그대만 사랑할래요
내 평생에 단 하나 소원
그대 사랑하다 죽는 일
다음 세상 외면 말아요
그때 꼭 다시 만나요
나도 몰래 사랑했나봐
아프도록 사랑했나봐
시간 흐르고 흐르고 흘러도
그대라는 사람
못잊을 것 같아요
나도 몰래 사랑했나봐
가슴아픈 사연을 담고
눈물 흐르고 흐르고 흘러도
나를 위로 해줄
그대라는 사람을
아 두번 다시
아 못할 사랑
가슴 찢어지는 아픔이 와도
그대만 사랑할래요
내 평생에 단 하나 소원
그대 사랑하다 죽는일
다음 세상 외면 말아요
그때 꼭 다시 만나요
그때 꼭 다시 만나요",트로트
1040,최진사댁 셋째딸,"1.건너 마을에 최진사댁에 딸이 셋이있는데 그중에서도 셋째 따님이 제일 예쁘다던데
아따 그 양반 호랑이라고 소문이 나서 먹쇠도 얼굴한번 밤쇠도 얼굴한번 못봤다나요
그렇다면 내가 최진사 만나뵙고 넙죽 절하고 아랫마을 사는 칠복이 놈이라고
말씀드리고나서 염치 없지만 셋째따님을 사랑하오니 사윗감 없으시면 이몸이 어떠냐고 졸라봐야지.
2.다음날 아침 용기를 내서 뛰어갔더니만 먹쇠란 놈이 눈물 흘리며
엉금엉금 기면서 아침 일찍이 최진사댁에 문을 두드리니 얘기도 꺼내기전
볼기만 맞았다고 넋두리하네 그렇지만 나는 대문을 활짝열고 뛰어 들어가
요즘 보기드문 사윗감왔노라고 말씀드리고나서 육간대청에 무릅꿇고서
머릴 조아리니 최진사 허탈하게 껄껄껄 웃으시며 좋아하셨네.
3.웃는 소리에 깜짝놀라서 고개 들어보니 최진사양반 보이지 않고
구경꾼만 모였네 아차 이제는 틀렸구나고 일어서려니까 셋째딸 사뿐사뿐
내게로 걸어와서 절을 하네요. 얼씨구나 좋다 지화자 절씨구 땡이로구나
천하의 호랑이 최진사 사위되고 예쁜 색시 얻으니 먹쇠란놈도 밤쇠란놈도
나를 보며는 일곱개 복중에서 한개가 맏았다고 놀려대겠지.",트로트
1041,2013 대지의 항구 (tvN '꽃보다 할배' 주제곡),"버들잎 외로운 이정표 밑에
말을 매는 나그네야 해가 졌느냐
쉬지 말고 쉬지를 말고
달빛에 길을 물어
꿈에 어리는 꿈에 어리는
항구 찾아 가거라
랄랄랄라라
랄랄랄라라
랄랄랄라 랄랄라 랄랄라
인생은 모두의 즐거운 잔치
힘껏 흔들어 다같이
내일 일은 모르는 인생
바람을 따라 길 따라 가네
눈 깜빡할 새 시간은 가네
복잡한 세상 기막힌 세상
흘러들 가네
다랏다다 다들 흘러가는
세월 앞엔 똑같은 사람들
다문 남들만큼 행복하게
살기만을 바랄뿐
내게 주어진 가벼운 봇짐
어깨에 떡 하니 둘러메고
This story 거짓없이
함께 떠나자 It's so Real Ye
버들잎 외로운 이정표 밑에
말을 매는 나그네야 해가 졌느냐
쉬지 말고 쉬지를 말고
달빛에 길을 물어
꿈에 어리는 꿈에 어리는
항구 찾아 가거라
랄랄랄라라
랄랄랄라라
랄랄랄라 랄랄라 랄랄라
인생은 모두의 즐거운 잔치
힘껏 흔들어 다같이
내일 일은 모르는 인생
모두들 꿈을 찾아 떠나네
아까운 세월 가두고 싶네
똑같은 세상
똑같은 일상
하루가 가네 허
어디로 가는지도 모르는 채
먼 길을 떠나려고 나설 때
기대반 두려움반
인생사 새옹지마
Oh my god
내게 주어진 무거운 고민
여기에 모두 다 내려놓고
This story 거짓없이
함께 떠나자 It's so Real Ye
쉬지 말고 쉬지를 말고
달빛에 길을 물어
꿈에 어리는 꿈에 어리는
항구 찾아 가거라
랄랄랄라라
랄랄랄라라
랄랄랄라 랄랄라 랄랄라
인생은 모두의 즐거운 잔치
힘껏 흔들어 다같이
내일 일은 모르는 인생
Cheers for U",트로트
1042,꽃잎사랑,"꽃잎이 떨어진다고
향기가 없어지나요
세월이 흘러간다고
당신을 잊을 수 있나
하늘 저 멀리 흘러가는
구름아 너는 알겠지
세월도 펑펑 눈물도 펑펑
흘러간 그 사연을
사랑도 인생도
떨어지는 꽃잎이라고
꽃잎이 떨어진다고
향기가 없어지나요
세월이 흘러간다고
당신을 잊을 수 있나
하늘 저 멀리 흘러가는
구름아 너는 알겠지
세월도 펑펑 눈물도 펑펑
흘러간 그 사연을
사랑도 인생도
떨어지는 꽃잎이라고
세월도 펑펑 눈물도 펑펑
흘러간 그 사연을
사랑도 인생도
떨어지는 꽃잎이라고",트로트
1043,청춘의 꿈,"청춘은 봄이요 봄은 꿈나라
언제나 즐거운 노래를 부릅시다
진달래가 생긋 웃는 봄봄
청춘은 싱글벙글
윙크하는 봄봄봄봄
가슴은 두근두근
춤을 추는 봄이요
산들산들 봄바람이
춤을 추는 봄봄
시냇가의 버들피리는
삐삐 삐리삐리리
라라랄라 라라랄라
라라랄랄 라라라라라
라라라 라라라 라라랄라
닐리리 봄봄
청춘은 봄이요 봄은 꿈나라
청춘은 향기요 봄은 새나라
언제나 명랑한 노래를 부릅시다
개나리가 생긋 웃는 봄봄
청춘은 소근소근
속삭이는 봄봄봄봄
종달새 지지배배 희망의 봄
산들산들 봄바람이
춤을 추는 봄봄
시냇가의 버들피리는
삐삐 삐리삐리리
라라랄라 라라랄라
라라랄랄 라라라라라
라라라 라라라 라라랄라
닐리리 봄봄
청춘은 봄이요 봄은 꿈나라",트로트
1044,하룻밤 풋사랑,"하룻밤 풋사랑에
이 밤을 새우고
사랑에 못이 박혀 흐르는 눈물
손수건 적시며 미련만 남기고
말없이 헤어지던
아 아 하룻밤 풋사랑
하룻밤 풋사랑에
행복을 그리며
가슴을 움켜안고 애타는 심정
이 밤도 못 잊어 거리를 헤매며
눈물을 벗을 삼던
아 아 하룻밤 풋사랑",트로트
1045,아무라도,"외로운 난 바보야
사랑할 그대 없는
이토록 아름다운 계절 쓸쓸히 음
한사람 있긴해도
말 할 수는 없어요
그 사람마저 가면 어쩌라고
아무라도 그대가 되어서
사랑 할 수는 없는 건가요
그럼 그대가 아무가 되어서
사랑 할 수는 없는 건가요
비가오는 날이면
그대 더욱 생각나요
사랑스런 그대 얼굴이 생각나요
어두웠던 내 맘에 아침햇살 드려줄
그런 사랑이 내겐 필요해요
아무라도 그대가 되어서
사랑 할 수는 없는 건가요
그럼 그대가 아무가 되어서
사랑 할 수는 없는 건가요
그댈 사랑하고 싶어요",트로트
1046,하얀 민들레,"나 어릴땐 철부지로 자랐지만
지금은 알아요 떠나는 것을
엄마품이 아무리 따뜻하지만
때가 되면 떠나요 할 수 없어요
안녕 안녕 안녕 손을 흔들며
두둥실 두둥실 떠나요
민들레 민들레처럼
돌아오지 않아요 민들레처럼
나 옛날엔 사랑을 믿었지만
지금은 알아요 믿지 않아요
눈물이 아무리 쏟아져 와도
이제는 알아요 떠나는 마음
조용히 나만 혼자 손을 흔들며
두둥실 두둥실 떠나요
민들레 민들레처럼
돌아오지 않아요 민들레처럼
민들레처럼",트로트
1047,그대 곁에 잠들고 싶어,"나 그대 떠나 보낸 뒤에는
잠 못 이루는 밤 많았답니다
사랑했었다는 이유만으로
그토록 아픈 상처 드린 까닭에
나 그대 홀로 떠난 뒤에는
눈물 하염없이 흘렸답니다
희미해져 가는 그대 모습에
슬픔은 소리 없이 두 눈에 차네
흘러 내리는 빗줄기 속에서
이 가슴 부여안고 홀로 서있네
흘러 넘치는 눈물 때문에
입술을 깨물며 돌아서지만
안타까운 이내 가슴에
다시 한번 보고 싶은 그대
이제는 사라져간 추억뿐
그 이름 부르지도 못한답니다
꿈이라 하기엔 너무 서러워
차라리 그대 곁에 잠들고 싶어
흘러 내리는 빗줄기 속에서
이 가슴 부여안고 홀로 서있네
흘러 넘치는 눈물 때문에
입술을 깨물며 돌아서지만
안타까운 이내 가슴에
다시 한번 보고 싶은 그대
이제는 사라져간 추억뿐
그 이름 부르지도 못한답니다
꿈이라 하기엔 너무 서러워
차라리 그대 곁에 잠들고 싶어
꿈이라 하기엔 너무 서러워
차라리 그대 곁에 잠들고 싶어",트로트
1048,상사몽,"내 품 안에 있는 세상은
다른 세상이요
꽃비가 내리고
단비가 흐르는
그런 세상이요
힘이 들 때면 내게 오오
사각거리는 저고리
품 안에 안겨
꿈을 꾸어요
별 나비 춤을 추고
오색이 아름다운
노래로 수를 놓은
아름다운 꿈나라
비단도포 휘날리듯
산바람 들바람 부여안고
사랑할 테요
별 나비 춤을 추고
오색이 아름다운
노래로 수를 놓은
아름다운 꿈나라
비단도포 휘날리듯
산바람 들바람 부여안고
사랑할 테요
비단도포 휘날리듯
산바람 들바람 부여안고
사랑할 테요",트로트
1049,군산항아 (2017 Ver.),"바람에 날리는 눈꽃처럼
내 사랑 당신은 날아가 버렸어요
군산항에 울려 퍼지는
뱃고동 소리는
내 마음을 슬프게 하네요
어제도 오늘도 군산항 부둣가에
떠나간 그 님을 기다린다
군산항아 갈매기야
이 내 마음 들리거든 그 님에게
소식 좀 전해 전해다오
바람에 날리는 눈꽃처럼
내 사랑 당신은 날아가 버렸어요
군산항에 울려 퍼지는
뱃고동 소리는
내 마음을 슬프게 하네요
어제도 오늘도 군산항 부둣가에
떠나간 그 님을 기다린다
군산항아 갈매기야
이 내 마음 들리거든 그 님에게
소식 좀 전해 전해다오
어제도 오늘도 군산항 부둣가에
떠나간 그 님을 기다린다
군산항아 갈매기야
이 내 마음 들리거든 그 님에게
소식 좀 전해 전해다오
소식 좀 전해 전해다오",트로트
1050,갓바위,"중생에 지은업보 등에 업고서
갓바위 가는길은 한나절인데
이끼내린 돌담길에 산새가 울면
갈길을 잃어버린 나그네 마음
약사여래불 깊으신 그뜻
팔공산아 너는 알겠지

동화사 풍경소리 밤은 깊은데
갓바위 가는길은 멀기만 한데
촛불켜고 소원비는 아낙네 마음
길손이 갈길없어 가슴 태우네
약사여래불 높으신 그뜻
팔공산아 너는 알겠지",트로트
1051,겨울비는 내리고,"그 누구인가 내게 다가와
나를 바라보는 애달픈 눈동자
비를 맞으며 우뚝 선 모습
떠나려 하는 내 님이련가
바보 같지만 바보 같지만
나는 정말로 보낼 수가 없어
하얀 네 얼굴 난 사랑했는데
어떡해야 하나 눈물이 흐르네
바람 불어와 뒤돌아보면
당신은 저 멀리 사라져 버리고
아픈 마음에 홀로 걸으면
겨울비 내려와 머리를 적시네
바보 같지만 바보 같지만
나는 정말로 보낼 수가 없어
하얀 네 얼굴 난 사랑했는데
어떡해야 하나 눈물이 흐르네
바람 불어와 뒤돌아보면
당신은 저 멀리 사라져 버리고
아픈 마음에 홀로 걸으면
겨울비 내려와 머리를 적시네
겨울비 내려와 머리를 적시네
겨울비 내려와 머리를 적시네",트로트
1052,노을,"떠나가는 뒷모습을 그냥 선채로
붙잡지도 못하고 그냥 선채로
당신은 노을속에 멀어만 가니
사랑이란 무엇인지 알수가 없네
가던 발길 돌려주세요
뒤돌아서 나를 보세요
가지마세요 가지마세요
나를 두고 가지마세요
아아 노을지는 들녘길에서
어쩔줄 몰라 어쩔줄 몰라
그냥 웁니다
둘일 적엔 노을빛이 내맘 같더니
이제 보니 노을빛은 눈물에 가려
나만 혼자 들녘길에 울고 섰으니
사랑이란 무엇인지 알수가 없네
가던 발길 돌려주세요
뒤돌아서 나를 보세요
가지마세요 가지마세요
나를 두고 가지마세요
아 아 노을지는 들녘길에서
어쩔줄 몰라 어쩔줄 몰라
그냥 웁니다",트로트
1053,뺑덕어멈,"사랑사랑사랑 나는야 아아아아
엉덩이를 흔들흔들
치마자락 휘날리면
토끼눈을 부릅뜨고
뺑덕어멈 나가신다
심술쟁이 욕심쟁이
수다쟁이 구박해도
이러쿵 저러쿵 말많아도
지조있는 그런 여자
사랑 찾아서 인생 찾아서
이몽룡이 어사화를 들고
뺑덕어멈 마주치니
어사화가 흔들흔들
두 다리가 휘청휘청
사랑이고 인생이고
이보시게 나 좀 보소
엉덩이를 흔들흔들
치마자락 휘날리며
토끼 눈을 부릅뜨고
뺑덕어멈 나가신다
지화자
사랑사랑사랑 나는야 아아아아
엉덩이를 흔들흔들
치마자락 휘날리면
토끼눈을 부릅뜨고
뺑덕어멈 나가신다
심술쟁이 욕심쟁이
수다쟁이 구박해도
이러쿵 저러쿵 말많아도
지조있는 그런 여자
공양미 삼백석에 심봉사가 눈을 뜨니
담장너머 저 멀리서
뺑덕어멈 보이는데
입꼬리가 씰룩씰룩
두눈이 번쩍번쩍
이러쿵 저러쿵 말많아도
내 마누라 최고일세
엉덩이를 씰룩씰룩
치마자락 휘날리며
토끼 눈을 부릅뜨고
뺑덕어멈 나가신다
지화자",트로트
1054,마지막 사랑,"마지막 사랑이라 믿어서
내 모든 심장을 주었다
숨쉬지 못해도 이 행복에
두 눈이 멀었던 날들
너무나 익숙했던 사랑의
틈으로 고여버린 눈물이
손댈 수 없을 만큼 멀어진
마음이 두려워져
너무나 사랑했기 때문에
스친 바람에도 울었어
우리의 약속과 그 모든 믿음이
한 점 바람 같아
너무나 사랑했기 때문에
전부라 믿었기 때문에
세상은 끝났고 긴 어둠일 뿐
너무나 믿어왔던 사랑의
틈으로 고여버린 눈물이
잡을 수 없을 만큼 멀어진
마음이 두려워져
너무나 사랑했기 때문에
스친 바람에도 울었어
우리의 약속과 그 모든 믿음이
한 점 바람 같아
너무나 사랑했기 때문에
전부라 믿었기 때문에
세상은 끝났고 긴 어둠일 뿐
라라라라라
또 다시 사랑을 이렇게 보내야 하나
내게로 돌아와줘 제발
우리의 약속과 그 모든 믿음이
한 점 바람 같아
너무나 사랑했기 때문에
전부라 믿었기 때문에
세상은 끝났고 긴 어둠일 뿐
긴 어둠일 뿐",트로트
1055,울긴 왜 울어,"울지 마
울긴 왜 울어
고까짓 것
사랑 때문에
빗속을 거닐며
추억일랑 씻어버리고
한잔 술로
잊어버려요
어차피
인생이란
이별이
아니더냐
울지 마
울긴 왜 울어
바보처럼
울긴 왜 울어
울지 마
울긴 왜 울어
고까짓 것
미련 때문에
흐르는 강물에
슬픔일랑 던져버리고
돌아서서
웃어버려요
어차피
인생이란
연극이
아니더냐
울지 마
울긴 왜 울어
바보처럼
울긴 왜 울어
울지 마
울긴 왜 울어
고까짓 것
사랑 때문에
빗속을 거닐며
추억일랑 씻어버리고
한잔 술로
잊어버려요
어차피
인생이란
이별이
아니더냐
울지 마
울긴 왜 울어
바보처럼
울긴 왜 울어
바보처럼
울긴
울긴 왜 울어",트로트
1056,흔들어,"인생 뭐있나 신나게 사는거지
마음이 울적할땐 춤을 춰요
답답한 가슴을 활짝열고
모두가 하나되어
신나게 신나게 춤을 춰요
아저씨 그리고 아줌마
그 옆에 있는 이웃사촌
이렇게 좋은 날 함께하니
기분이 너무 좋아
아싸 흔들어 흔들어 흔들어
이 시간이 지나고 나면
두 번 다시 오지 않는 내 청춘
아싸 흔들어 흔들어 흔들어
이 시간이 지나고 나면
두 번 다시 오지 않는 내 청춘
인생 뭐있나 신나게 사는거지
마음이 울적할땐 춤을 춰요
답답한 가슴을 활짝열고
모두가 하나되어
신나게 신나게 춤을 춰요
아저씨 그리고 아줌마
그 옆에 있는 이웃사촌
이렇게 좋은 날 함께하니
기분이 너무 좋아
아싸 흔들어 흔들어 흔들어
이 시간이 지나고 나면
두 번 다시 오지 않는 내 청춘
아싸 흔들어 흔들어 흔들어
이 시간이 지나고 나면
두 번 다시 오지 않는 내 청춘
아싸 흔들어 흔들어 흔들어
이 시간이 지나고 나면
두 번 다시 오지 않는 내 청춘
아싸 흔들어 흔들어 흔들어
이 시간이 지나고 나면
두 번 다시 오지 않는 내 청춘",트로트
1057,나에게 애인이 있다면,"나에게 애인이 있다면
나에게 애인이 있다면
언제까지 언제까지
행복할거야
나에게 애인이 있다면
나에게 애인이 있다면
언제까지 언제까지
즐거울거야
기쁜 일도 함께 하며
슬픈 일도 함께 하고
이 세상의 끝이라도
함께 할거야
봄 여름이 가도
내 사랑은
해와 달이 가도
내 사랑은 변치 않으리
나에게 애인이 있다면
나에게 애인이 있다면
언제까지 언제까지
행복할거야
기쁜 일도 함께 하며
슬픈 일도 함께 하고
이 세상의 끝이라도
함께 할거야
봄 여름이 가도
내 사랑은
해와 달이 가도
내 사랑은
변치 않으리
나에게 애인이 있다면
나에게 애인이 있다면
언제까지 언제까지
행복할거야 행복할거야",트로트
1058,바꿔,"모두 제정신이 아니야
다들 미쳐가고만 있어
어느 누굴 믿어 어찌믿어
더는 못믿어
누가 누굴 욕하는거야
그러는 넌 얼마나 깨끗해
너나 할것없이 세상속에
속물들이야
바꿔 바꿔 바꿔 모든걸
다 바꿔 바꿔 바꿔
사랑도 다 바꿔 바꿔 바꿔
거짓은 다 바꿔 바꿔 바꿔
세상을 다 바꿔
바꿔 바꿔 바꿔 모든걸
다 바꿔 바꿔 바꿔
사랑도 다 바꿔 바꿔 바꿔
거짓은 다 바꿔 바꿔 바꿔
세상을 다 바꿔
바꿔",트로트
1059,바람과 함께 사라지다,"오래 만났지 다른 사랑하는 널
편한 친구로 그저 바라만 보며
요즘 니 곁에 그 사람
보이질 않고
헤어졌는지 내 어깰
빌리곤 했어
조금씩 연인처럼 가까워진
우리 둘 사이
항상 기다린 거야
늦었지만 나의 사랑을
고백하려해
하지만 니가 먼저 꺼낸 그 말
미안하다며 내게 고마웠다고
우리 얘긴 잠시 스쳐간
바람이라고 말했어
나를 떠나가지 말아줘
내 사랑 너밖에 없어
그저 바람처럼 좋았던 추억까지
날려버릴 수는 없잖아
돌아서는 너를 멈춰줘
아직 못다한 얘기가 있어
항상 너의 뒤에 감춰왔던
사랑이야
힘들었었지 너를
그리워하며
그 전보다 더 커진
사랑이 됐어
기다렸던 나 너에게
전화가 왔고
다시 한번 날 만나고
싶다 말했어
이제는 돌아와 준 너의
손을 놓치진 않아
굳은 결심을 했어
미뤄왔던 나의 사랑을
보여줄 거야
하지만 다정스레 너와 함께
나온 그 남자
너와 결혼한다고
고마웠던 친구였다며 날
소개하고 있었어
나를 떠나가지 말아줘
내 사랑 너 밖에 없어
그저 바람처럼 좋았던
추억까지
날려버릴 수는 없잖아
돌아서는 너를 멈춰줘
아직 못다한 얘기가 있어
항상 너의 뒤에 감춰왔던
사랑이야
나를 떠나가지 말아줘
내 사랑 너밖에 없어
그저 바람처럼 좋았던
추억까지
날려버릴 수는 없잖아
돌아서는 너를 멈춰줘
아직 못다한 얘기가 있어
항상 너의 뒤에 감춰왔던
사랑이야
사랑이야",트로트
1060,새로운 항해... (Outro),"우 우 우우우 우
우우우우우우우 우우우우우",트로트
1061,사랑의 불시착,"마주보며 서로가
아무런 말없이
똑딱 똑딱 흐르는 시간
나 이제는 알아요
그대의 마음을
돌리기엔 늦다는걸
마지막 인사없이 보내긴 싫어
웃음을 보였지만 보내긴 싫어
조각 조각 부서진 작은 꿈들이
하늘멀리 저멀리 흩어져 가고
젖은 눈물 감추며 되돌아서는
사랑의 불시착
마주보며 서로가
아무런 말없이
똑딱 똑딱 흐르는 시간
나 이제는 알아요
그대의 마음을
돌리기엔 늦다는걸
마지막 인사없이 보내긴 싫어
웃음을 보였지만 보내긴 싫어
조각 조각 부서진 작은 꿈들이
하늘멀리 저멀리 흩어져 가고
젖은 눈물 감추며 되돌아서는
사랑의 불시착
사랑의 불시착",트로트
1062,비나리,"큐피트 화살이 가슴을 뚫고
사랑이 시작된 날
또 다시 운명의 페이지는 넘어가네
나 당신 사랑해도 될까요
말도 못하고 한없이 애타는 나의 눈짓들
세상이 온통 그대 하나로 변해 버렸어
우리 사랑 연습도 없이
벌써 무대로 올려졌네
생각하면 덧없는 꿈일지도 몰라
꿈일지도 몰라
하늘이여
저 사람 언제 또 갈라놓을거요
하늘이여
간절한 이 소망 또 외면할거요
우리 사랑 연습도 없이
벌써 무대로 올려졌네
생각하면 덧없는 꿈일지도 몰라
꿈일지도 몰라
하늘이여
저 사람 언제 또 갈라놓을거요
하늘이여
간절한 이 소망 또 외면할거요
그 남자 사랑하게 해줘요
나 당신 사랑하게 해줘요
사랑하게 해줘요",트로트
1063,당신이 아니었다면,"내 생애 당신이 아니었다면
어찌 꽃이라 하겠소
모진 세월도 거친 풍랑도
어찌 견뎌왔겠소
젊은 청춘 뜨겁게 덤볐던 세상속에도
당신과 맞잡은 손이라 행복하오
아 아 아 당신이어서
다 아 아 이만큼 왔잖소
모진 내 삶에 꿈길을 내어
당신이 있기에 예까지 올 수 있었소
지금의 당신이 아니었다면 내 삶이
삶이라 하겠소
기역 한 자도 쉼표 한 쉼도
어찌 쓸 수 있겠소
눈물 속에 써내린 내 인생 책만 수백권
그 중에 당신이 있어서 충분했소
아 아 아 당신이어서
다 아 아 이만큼 왔잖소
모진 내 삶에 꿈길을 내어
당신이 있기에 예까지 올 수 있었소
금보다 값진 눈물 내 꿈을 수놓아 준
당신 인생을 그 어떤 보화로
내 생애 다 갚겠소
아 아 아 당신이어서
다 아 아 이만큼 왔잖소
당신이 아니었다면 아니었다면
어찌 아득한 저 길 위를 나홀로 걸었겠소
아 아 아 아 아 아 당신이어서
다 아 아 이만큼 왔잖소
당신이 아니었다면 아니었다면
어찌 아득한 저 길 위를 걸어왔겠소
당신 하나면 충분하오 영원토록",트로트
1064,보라빛 엽서,"보라빛 엽서에 실려온 향기는
당신에 눈물인가 이별에 마음인가
한숨 속에 묻힌 사연 지워 보려 해도
떠나 버린 당신 마음 붙잡을 수 없네
오늘도 가버린 당신에 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
오늘도 가버린 당신에 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
오늘도 가버린 당신에 생각에
눈물로 써 내려간 얼룩진 일기장엔
다시 못 올 그대 모습 기다리는 사연
다시 못 올 그대 모습 기다리는 사연",트로트
