,제목,가사,장르
1983,I Love You(아이 러브 유),"아이 러브 유 유 러브 미

예스 인가요 노오 인가요

밀고 당기는 줄다리기로

우리서로 애태우지마~

아이 러브 유 유 러브 미

예스 인가요 노오인가요

밀고 당기는 줄다리기로

우리서로 힘빼지 말자~

네가 좋아 손을 내밀면

못 이긴척 안겨와야지

내가 지쳐 포기한다면

우리사랑 어떡하라구

사랑사랑 내사랑아

아이같은 나의 사랑아

진짜진짜 진짜 사랑해

영원히 아이 러브 유(I Love You)



간주



아이 러브 유 유 러브 미

예스 인가요 노오 인가요

밀고 당기는 줄다리기로

우리서로 애태우지마~

아이 러브 유 유 러브 미

예스 인가요 노오인가요

밀고 당기는 줄다리기로

우리서로 지치지 말자~

네가 좋아 포옹한다면

못 이긴 척 키스(Kiss) 해야지

내가 지쳐 포기한다면

우리사랑 어떡하라구

사랑사랑 내사랑아

아이같은 나의 사랑아

진짜진짜 진짜 사랑해

영원히 아이 러브 유(I Love You)



네가 좋아 포옹한다면

못 이긴 척 키스(Kiss) 해야지

내가 지쳐 포기한다면

우리사랑 어떡하라구

사랑사랑 내사랑아

아이같은 나의 사랑아

진짜진짜 진짜 사랑해

영원히 아이 러브 유(I Love You)",트로트
1984,인연,"이제는 두번 다시
사랑 때문에 울지 않으리
이제는 두번 다시
나는 너를 보내지 않으리
사랑때문에 괴로웠던
지난날들은
이제는 이제는 모두 끝이야
수많은 사람 만나만나서
내모든걸 다 주어봐도
때가 되면 떠나버리는
무정한 사람 이 더라
인연 이라는 것은
때가 되여야만 만나지는것
지난날은 괴로워 말자
언젠간 너도 괴로울테니까
이제는 두번 다시
과거 때문에 울지 않으리
이제는 두번 다시
나는 너를 보내지 않으리
사랑때문에 괴로웠던
지난날들은
나에겐 또다시 없을테니까
수많은 사람 만나만나서
내 모든걸 다 주어봐도
때가 되면 떠나 버리는
무정한 사람이더라
인연 이라는 것은
하늘만이
그걸 알수 있는것
지난 날은 괴로워 말자
언젠간 너도
괴로울테니까",트로트
1985,못생기게 만들어주세요,"나 스무 살 꽃띠 키 백육십칠
삼십사 이십사 삼십사 몸매
오뚝한 코 짙은 쌍커풀
남들은 내게 정말 예쁘다
부러워하고 있지만
난 예쁜 게 싫어
못생기게 만들어주세요
쌍커풀을 없애주시고
코는 조금 낮춰주세요
가슴도 작게 해주고
갸름한 턱은 도톰하게
허리에는 지방을 넣어
뚱뚱하게 불려주세요
너무 예뻐서 죄송합니다
못생기게 만들어주세요
나 스무 살 꽃띠 키 백육십칠
삼십사 이십사 삼십사 몸매
오뚝한 코 짙은 쌍커풀
남들은 내게 정말 예쁘다
부러워하고 있지만
난 예쁜 게 싫어
못생기게 만들어주세요
쌍커풀을 없애주시고
코는 조금 낮춰주세요
가슴도 작게 해주고
갸름한 턱은 도톰하게
허리에는 지방을 넣어
뚱뚱하게 불려주세요
너무 예뻐서 죄송합니다
못생기게 만들어주세요
남들은 내게 정말 예쁘다
부러워하고 있지만
난 예쁜 게 싫어
못생기게 만들어주세요
쌍커풀을 없애주시고
코는 조금 낮춰주세요
가슴도 작게 해주고
갸름한 턱은 도톰하게
허리에는 지방을 넣어
뚱뚱하게 불려주세요
너무 예뻐서 죄송합니다
못생기게 만들어주세요
못생기게 만들어주세요",트로트
1986,퐁당퐁당,"퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
이보세요 내마음을
이리 흔들어놓고
잠깐만요 그냥가면
내 맘 어떻게 해요
살짝 내 맘 찔러봐요
금방 넘어가 줄게요
망설이지 말고 주저하지 말고
내게 다가와요
퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
퐁당 퐁당 돌을 던져
사랑의 마음을 던져
내 마음을 화끈 내 심장을
후끈 달아 오르게 해봐요
멀리멀리 퍼져 내 마음에 퍼져
니 사랑이 퍼지도록
퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
좋으면서 별로인 척
알면서 모르는 척
한번쯤은 튕겨봐야
내가 귀한 줄 알죠
살짝 내 맘 찔러봐요
금방 넘어가 줄게요
망설이지 말고 주저하지 말고
내게 다가와요
퐁당 퐁당 돌을 던져
내 마음에 돌을 던져
퐁당 퐁당 돌을 던져
사랑의 마음을 던져
퐁당퐁당 그대 맘에
이젠 빠져 줄까봐요
퐁당퐁당 그대 맘에
완전 한번 빠져볼래요
내 마음은 화끈 내 심장은
후끈 달아 오르고 있어요
멀리멀리 퍼져 니 마음에 퍼져
그대라면 내 마음 그대라면
내 사랑 모두모두 드릴게요",트로트
1987,꽃,"날 찾아 오신 내님 어서 오세요
당신을 기다렸어요
라이 라이야
어서오세요 당신의 꽃이 될래요
어디서 무엇하다 이제 왔나요
당신을 기다렸어요
라이 라이야
어서오세요 당신의 꽃이 될래요
사랑의 꽃씨를 뿌려 기쁨을 주고
서로 행복 나누면
니이 라이 라이 라이 라이야
당신은 나의 나무가 되고
니이 라이 라이 라이 라이야
나는 당신의 꽃이 될래요
날 찾아오신 내님 어서 오세요
당신을 기다렸어요
라이 라이야
어서오세요 당신의 꽃이 될래요
어디서 무엇하다 이제 왔나요
당신을 기다렸어요
라이 라이야
어서오세요 당신의 꽃이 될래요
사랑의 꽃씨를 뿌려 기쁨을 주고
서로 행복 나누면
니이 라이 라이 라이 라이야
당신은 나의 나무가 되고
니이 라이 라이 라이 라이야
나는 당신의 꽃이 될래요
나는 당신의 꽃이 될래요",트로트
1988,대전 블루스,"잘 있거라 나는 간다
이별의 말도 없이
떠나가는 새벽열차
대전발 영시 오십분
세상은 잠이 들어
고요한 이 밤
나만이 소리치며
울줄이야 아아
붙잡아도 뿌리치는
목포행 완행열차
기적소리 슬피우는
이별의 플랫트홈
무정하게 떠나가는
대전발 영시 오십분
영원히 변치말자
맹세했건만
눈물로 헤어지는
쓰라린 심정 아아
부슬비에 젖어가는
목포행 완행열차",트로트
1989,Gimme! Gimme!,"사랑이 듬뿍담긴 편지를 받았어
편지와 함께 한아름 꽃도 받았어
꽃다발 속에 담긴 너의
그 마음이 정말 좋았어 sexy
oh 너를 기다리다가 그냥
돌아왔어
돌아오는 그 길이 너무 외로웠어
밤하늘에 뜬 별이
내 가슴에 떨어지네
사랑이라고 말해
언제나 나를 사랑한다고
달려와 내 가슴에 안겨줄
너를 기다리는 나에게로
oh Gimme Gimme Gimme
Gimme Gimme Gimme
사랑을 Tell me Tell me Tell me
Tell me Tell me Tell me
나에게 깊이 깊이 깊이 깊이
깊이 깊이
남겨둘 사랑을 찾아서
날 떠나간
희미해진 기억속에
니가 남긴 사랑을
향기로운 그입술에 잊지못할
추억은 다시 돌아올거야
내 가슴의 운명처럼
이제 너도 내게 날
돌아와 달라는 사실을
나 너무 외로워
나 너만 있으면 되는데
기회는 지금 있어 지겨워 하지마
나도 지금 너처럼 지 쳐 가
순정을 다 바쳐서 너를
사랑했어
뜨거운 그 날 밤도 우리
시를 썼고
그렇게 아름다운 여자는 세상에
처음이었어 kiss me
그후로 오랬동안 너무 행복했고
사랑의 장난으로 우린 헤어졌지
나의 눈에 눈물이 가슴속에
떨어지네
사랑이라고 말해
언제나 나를 사랑한다고
달려와 내가슴에 안겨줄
너를 기다리는 나에게로
oh Gimme Gimme Gimme
Gimme Gimme Gimme
사랑을 Tell me Tell me Tell me
Tell me Tell me Tell me
나에게 깊이 깊이 깊이 깊이
깊이 깊이
남겨둘 사랑을 찾아서
날 떠나간
희미해진 기억속에 니가
남긴 사랑을
향기로운 그입술에 잊지못할
추억은 다시 돌아올거야
내가슴의 운명처럼
Make me a baby
Make me be
you alright girl
I just like the way
You are sexy baby
Want make you grow
oh tonight girl
내사랑을 그대에게 원 투 쓰리
oh Gimme Gimme Gimme
Gimme Gimme Gimme
사랑을 Tell me Tell me Tell
me Tell me Tell me Tell me
나에게 깊이 깊이 깊이
깊이 깊이 깊이
남겨둘 사랑을 찾아서
날 떠나간
희미해진 기억속에 니가
남긴 사랑을
향기로운 그입술에 잊지못할
추억은 다시 돌아올거야
내가슴의 운명처럼",트로트
1990,울면서 후회하네,"순정을 다 바쳐서
믿었던 그 사람
사람의 낙서만
남기고 떠나갔네
사랑이 이렇게도
괴로운 줄 왜 몰랐을까
빼앗긴 내 마음을
찾을 수도 없으면서
울면서 후회하네
아 스쳐만 지나갈걸
그냥 그대로 있을걸
당신 앞에 머뭇거린
내가 미워서
울면서 후회하네
이 마음 다 바쳐서
믿었던 그 사람
사랑의 상처만
남기고 떠나갔네
슬픔이 이렇게도
아픈 것을 왜 몰랐던가
상처 난 내 마음을
달랠 수도 없으면서
울면서 후회하네
아 차라리 스칠 것을
쳐다보지 말 것을
당신 앞에
서성거린 내가 미워서
울면서 후회하네",트로트
1991,소나기,"왔다가 그냥 가나요
내 가슴만 적셔 놓고
간다 간다 말도 없이
온다 온다 기약 없는
당신은 소나기인가요
사랑에 속고 속는
세상사 울고 웃는
대본없는 인생이지만
잠시면 된다던
잠시면 된다던
당신의 마음에
사랑은 있나요
당신은 소나기인가요
왔다가 그냥 가나요
내 가슴만 적셔 놓고
간다 간다 말도 없이
온다 온다 기약 없는
당신은 소나기인가요
사랑에 속고 속는
세상사 울고 웃는
대본 없는 인생이지만
잠시면 된다던
잠시면 된다던
당신의 마음에
사랑은 있나요
당신은 소나기인가요
당신의 마음에
사랑은 있나요
당신은 소나기인가요",트로트
1992,안녕,"우리 서로 멀리 떠나간대도
우리 서로 울지 않기로 하자
나는 너를 너는 나를 그리워하며
우리 서로 잊지를 말자
안녕 안녕 내 친구
안녕 안녕 내 사랑
안녕 정든 사람아
안녕 안녕 안녕
우리 서로 몸은 멀리 있어도
우리 서로 마음 변하지 말자
나는 너를 너는 나를 그리워하며
기도하며 살기로 하자
안녕 안녕 내 친구
안녕 안녕 내 사랑
안녕 정든 사람아
안녕 안녕 안녕
안녕 안녕 내 친구
안녕 안녕 내 사랑
안녕 정든 사람아
안녕 안녕 안녕
안녕 안녕 내 친구
안녕 안녕 내 사랑
안녕 정든 사람아
안녕 안녕 안녕",트로트
1993,부산갈매기 (Cover Ver.),"지금은 그 어디서 옛 생각 잊었는가
꽃처럼 어여쁜 그 이름은
고왔던 순이 순이야
파도치는 부둣가에
지나간 일들이 가슴에 남았는데
부산 갈매기 부산 갈매기
너는 정녕 나를 잊었나
지금은 그 어디서 내 모습 잊었는가
꽃처럼 어여쁜 그 이름은
고왔던 순이 순이야
그리움이 물결치며
오늘도 못 잊어 내 이름 부르는데
부산 갈매기 부산 갈매기
너는 벌써 나를 잊었나
그리움이 물결치며
오늘도 못 잊어 내 이름 부르는데
부산 갈매기 부산 갈매기
너는 벌써 나를 잊었나
너는 벌써 나를 잊었나",트로트
1994,문풍지 우는 밤,"아랫목에 솜이불하나
온몸을녹였던 그때
그시절 형아가 당기면
발목이나오고 동생이 당기면
어깨가 시렸지
춥고 배고팠던시절
그래도 그때가 그리워
구멍난 문풍지 우는 소리는
어머님에 자장가 소리였는데
아 아 그립구나 문풍지우는밤이
구들장에 솜이불한채 새끼들
파고들면 아랫목 내주시고
굽은등 내주었던 우리어머니
웅크리며 잠이든 그모습 아롱짓네
춥고 배고팠던시절
그래도 그때가 그리워
구멍난 문풍지 우는 소리는
어머님에 자장가 소리였는데
아 아 그립구나 문풍지우는밤이
아 아 그립구나 문풍지우는밤이
문풍지우는밤이",트로트
1995,아빠의 청춘,"이세상의 부모마음
다같은 마음
아들딸이 잘되라고
행복하라고
마음으로 빌어주는
박영감인데
노랭이라 비웃으며
욕하지마라
나에게도 아직까지
청춘은 있다 헤이
원더풀 원더풀
아빠의 청춘
부라보 부라보
아빠의 인생

세상구경 서울구경
참좋다마는
돈있어야 제일이지
없으면 산통
마음착한 며느리를
내몰라보고
황소고집 부리다가
큰코다쳤네
나에게도 아직까지
꿈이야 있다
원더풀 원더풀
아빠의 청춘
부라보 부라보
아빠의 인생",트로트
1996,물새한마리,"1. 외로이 흐느끼며 혼자 서있는
싸늘한 호숫가에 물새 한마리
짝을 지어 놀던 님은
어디로 떠났기에 외로이 서서
머나먼 저 하늘만 바라보고 울고 있나
아~아아아아아아아아~못난 님은 못난 님은 못오는데~

2. 갈 곳이 없어서 홀로 서있나
날저문 호숫가에 물새 한마리
다정하게 놀던 님은 간 곳이 어디기에
눈물지으며 어두운 먼 하늘만 지켜보고 있을까요
아~아아아아아아아아~ 기다렸던
기다려도 안오는데~",트로트
1997,고장난 벽시계,"세월아 너는 어찌
돌아도 보지 않느냐
나를 속인 사람보다
네가 더욱 야속하더라
한 두 번 사랑 땜에
울고 났더니
저만큼 가버린 세월
고장난 벽시계는
멈추었는데
저 세월은
고장도 없네
청춘아 너는
어찌 모른척
하고 있느냐
나를 버린 사람보다
네가 더욱 무정하더라
뜬구름 쫓아가다
돌아봤더니 어느새
흘러간 청춘
고장난 벽시계는
멈추었는데
저 세월은 고장도 없네
고장난 벽시계는
멈추었는데
저 세월은 고장도 없네",트로트
1998,마음이 울적해서,"마음이 울적해서 길을 나섰네
지나간 옛추억이
내 가슴을 울리는데
한잔술에 뜻대로 부르는 노래
임자잃은 나그네 노래
샹데리아 불빛속에
서성이면서
불러봅니다 그대 이름을
바보같은 그대 이름을
이 밤도 내 마음은
이밤도 이 마음은
아 빙글빙글 춤을 춥니다
날마다 생각나는 추억때문에
오늘도 잊으려고
발길따라 나섰네
한잔술에 뜻대로 부르는 노래
임자잃은 나그네 노래
샹데리아 불빛속에 서성이면서
불러봅니다 그대 이름을
바보같은 그대 이름을
이밤도 내마음은
이밤도 이 마음은
아 빙글빙글 춤을 춥니다",트로트
1999,열려라 참깨,"착한 남자의 사랑을
반짝반짝 눈빛이 좋아
소근소근 말투가 좋아
식사는 어떤걸 좋아하는지
당신을 알고 싶어요
어색한 당신 어렵겠지만
인연 한번 맺읍시다
열려라 참깨 열려라 참깨
당신의 마음 활짝 열려라
사랑합니다 알아주세요
착한 남자의 사랑을
반짝반짝 눈빛이 좋아
소근소근 말투가 좋아
식사는 어떤걸 좋아하는지
당신을 알고 싶어요
어색한 당신 어렵겠지만
인연 한번 맺읍시다
열려라 참깨 열려라 참깨
당신의 마음 활짝 열려라
사랑합니다 알아주세요
착한 남자의 사랑을
사랑합니다 알아주세요
착한 남자의 사랑을",트로트
2000,꿈꾸는 백마강,"백마강 달밤에 물새가 울어
잃어버린 옛날이 애달프구나
저어라 사공아 일엽편주 두둥실
낙화암 그늘아래 울어나보자
고란사 종소리 사무치는데
구곡간장 올올이 찢어지는 듯
누구라 알리요 백마강 탄식을
깨어진 달빛만 옛날 같구나",트로트
2001,동백아가씨,"헤일 수 없이 수많은 밤을
내 가슴 도려내는 아픔에 겨워
얼마나 울었던가 동백아가씨
그리움에 지쳐서 울다 지쳐서
꽃잎은 빨갛게 멍이 들었오
동백꽃잎에 새겨진 사연
말못할 그 사연을 가슴에 안고
오늘도 기다리는 동백아가씨
가신님은 그 언제 그 어느날에
외로운 동백꽃 찾아 오려나",트로트
2002,여 정,"거리마다 불빛이
흐느끼듯 우는 밤
세월 흐른 지금도
사랑하고 있다니

내 나이가 몇인가
꽃이 되어 진 세월
무던히도 참았던
외로움에 눈물이

사랑했어 사랑했어
우린 미치도록 사랑했었어
보고 싶어 너무 보고 싶어
내 사랑이 식기 전에


별빛 속을 헤매던
하나였던 그림자
지금 어디 있는지
너무 보고 싶은데

사랑했어 사랑했어
우린 미치도록 사랑했었어
보고 싶어 너무 보고 싶어
단 한 번만 내게

단 한 번만 돌아와 줘
슬픈 내 눈물이 마르기 전에

보고 싶어 너무 보고 싶어
내 사랑이 다 식기 전에


이것만은 꼭 기억해야 해
가려거든 오지 마
가려거든
오지 마",트로트
2003,비가 오려나,"오늘 밤 비가 오려나
별 빛 하나 보이질 않네
오늘 참 쓸쓸하구나
왜 이렇게 눈물이 나는지
보고프면 보고 싶다
졸라도 보고
그리우면 그립다고
불러 볼 텐데
아 아 내일이면
그대 혹시 돌아오려나
아 아 차라리
기다린다 말이나 해둘걸
새벽도 더디 오누나
이 비도 지나가고 없는데
얼마나 더 아파해야
그대가 알까
얼마나 더 기다려야
내 맘을 알까
아 아 내일이면
그대 혹시 돌아오려나
아 아 차라리
기다린다 말이나 해둘걸
새벽도 더디 오누나
이 비도 지나가고 없는데",트로트
2004,아버지의 의자,"그 옛날 아버지가 앉아있던 의자에
이렇게 석고처럼 앉아 있으니
즐거웠던 지난날에 모든추억이
내 가슴 깊이 밀려들어요
언제였나요 내가 아주어렸을적에
아버지는 여기 앉아서 사랑스런 손길로
나를 어루만지며 정답게 말하셨죠
그리울 때 이 의자에 앉아 있으면
그때 말씀이 들릴 듯 해요
이렇게 앉아 있는 나를 바라보시며
어머니 눈시울은 젖어 있어요
아버지는 의자하나 남겨놓은채
지금 그 어디로 떠나셨나요
여기 앉아서 나는 꿈을 키워 왔어요
아버지의 체온속에서 따스했던 말씀과
인자하신 미소를 언제나 생각했죠
그리울 때 이 의자에 앉아 있으면
그때 그 모습이 보일듯해요",트로트
2005,삼백원,"죽도록 당신만을 사랑합니다
돈이 없어도 (좋아) 집이 없어도 (좋아)
당신의 빈 지갑에 동전 뿐이면
삼백원 커피라도 맛있습니다

향기가 없는 꽃처럼 반주가 빠진 노래처럼
당신이 없으면 아무의미도 없어요
내곁에 있어줘요

사랑은 흘러흘러 내 가슴에 강물처럼
쿵짜라라 내 인생의 애창곡처럼
팔랑팔랑 불어오는 바람처럼
가만히 다가와 주세요

난 정말 당신만을 좋아합니다
누가 뭐라해도 좋아 바보라해도 좋아
이 세상 절반이 다 남자라해도
언제나 언제나 당신이 좋아

향기가 없는 꽃처럼
반주가 빠진 노래처럼
당신이 없으면 아무 의미도 없어요
내곁에 있어줘요

사랑은 흘러흘러 내가슴에 강물처럼
쿵짜라라 내인생의 애창곡처럼
팔랑팔랑 불어오는 바람처럼
가만히 다가와 주세요

랄랄랄랄라라라 -
쿵짜라라 내인생의 애창곡처럼
랄랄랄랄라라라 -
가만히 다가와 주세요

가만히 다가와 주세요 -",트로트
2006,얄미운 사람,"사랑만 남겨놓고 떠나가느냐
얄미운 사람
슬픈 음악처럼 이마음 울려놓고
저 멀리 떠나간 사람
미련만 남겨놓고 돌아가는냐
얄미운 사람
미련때문인가 멍들은 이내가슴
아픔만 주고 간 사람
정주고 마음주고 사랑도 줬지만
지금은 남이 되어 떠나가느냐
이별의 아픔일랑 가져가다오
아~~얄미운 사람

사랑만 남겨놓고 떠나가느냐
얄미운 사람
슬픈 음악처럼 이마음 울려놓고
저멀리 떠나간 사람

사랑만 남겨놓고 떠나가느냐
얄미운 사람
슬픈 음악처럼 이마음 울려놓고
저 멀리 떠나간 사람
미련만 남겨놓고 돌아가는냐
얄미운 사람
미련때문인가 멍들은 이내가슴
아픔만 주고 간 사람
정주고 마음주고 사랑도 줬지만
지금은 남이 되어 떠나가느냐
이별의 아픔일랑 가져가다오
아~얄미운 사람
사랑만 남겨놓고 떠나가느냐
얄미운 사람
슬픈 음악처럼 이마음 울려놓고
저멀리 떠나간 사람
미련때문인가 멍들은 이내가슴
아픔만 주고 간 사람",트로트
2007,빈손,"검은 머리 하늘 닿는
아 잘난 사람아
이 넓은 땅이
보이지 않더냐
검은 머리 땅을 닿는
아 못난 사람아
저 푸른 하늘
보이지 않더냐
있다고 잘났고
없다고 못나도
돌아갈 땐
빈손인 것을
호탕하게
원없이 웃다가
으라찻차
세월을 넘기며
구름처럼
흘러들 가게나

검은 머리 하늘 닿는
아 잘난 사람아
이 넓은 땅이
보이지 않더냐
검은 머리 땅을 닿는
아 못난 사람아
저 푸른 하늘
보이지 않더냐
있다고 잘났고
없다고 못나도
돌아갈 땐
빈손인 것을
호탕하게
원없이 웃다가
으라찻차
세월을 넘기며
구름처럼
흘러들 가게나
있다고 잘났고
없다고 못나도
돌아갈 땐
빈손인 것을
호탕하게
원없이 웃다가
으라찻차
세월을 넘기며
구름처럼
흘러들 가게나",트로트
2008,사뿐사뿐,"친구였었지만 내게 사랑인 걸
지금 내 가슴엔 니 얼굴뿐인 걸
친근하게만 느껴왔던 손길
이제 사뿐사뿐 네게로 가
그냥 몰래 있었던 사람인 걸
누가 봐도 친구라고 느꼈던
막대해도 내게 언제나 웃던
그냥 친군 줄 알고 있었어
좋은 일은 제일 먼저 축하를
나쁜 일엔 항상 방패가 되고
슬픈 일은 나보다도 눈물을
그런 친군 줄 알고 있었어
언제부턴가 널 만나러 갈 때
내 발걸음이 자꾸 사뿐사뿐해져
눈이 마주쳐 널 바라볼 때면
자꾸만 내 맘 두근두근 설레여
친구였었지만 내게 사랑인 걸
지금 내 가슴엔 니 얼굴뿐인 걸
친근하게만 느껴왔던 손길
이제 사뿐사뿐 네게로 가
언제 부턴가
내가 널 만나러갈 때
내 발걸음이 자꾸만 사뿐사뿐해
눈이 마주쳐 너를 바라볼 때면
자꾸자꾸만 내 맘이 두근두근해
친구였었지만 내게 사랑인 걸
지금 내 가슴엔 니 얼굴뿐인걸
친근하게만 느껴왔던 손길
이제 사뿐사뿐 네게로 가
좋은 일은 제일 먼저 축하를
나쁜 일엔 항상 방패가 되고
슬픈 일은 나보다도 눈물을
그런 친군줄 알고 있었어
언제부턴가 널 만나러갈 때
내 발걸음이 자꾸 사뿐사뿐해져
눈이 마주쳐 널 바라볼 때면
자꾸만 내 맘 두근두근 설레여
이젠 볼수록 자꾸 더 떨려
사랑해도 되나요 내친구였는데
이런 내 맘을 알고 있는지
자꾸만 내 맘 두근두근 설레여
친구였었지만 내게 사랑인 걸
지금 내 가슴엔 니 얼굴뿐인걸
친근하게만 느껴왔던 손길
이제 사뿐사뿐 네게로 가
사뿐사뿐사뿐 이젠 네게로 가
사뿐사뿐사뿐 이젠 네게로 와
친근하게만 느껴왔던 손길
이제 사뿐사뿐 네게로 가
이제 사뿐사뿐 네게로 가
살짝이 내게 오세요",트로트
2009,조약돌 사랑,"잔잔한 내 가슴에

조약돌을 던져놓고

본체 만체 돌아서는

무정한 사람---아

이렇게 나를 두고

떠나갈바엔

잔잔한 내 가슴에

조약돌은 왜 던져

아아아당신이 던져놓은

사랑의 조약---돌



외로운 내 가슴에

조약돌을 던져놓고

본체 만체 돌아서는

얄미운 사람---아

이렇게 나를 두고

떠나갈 바엔

외로운 내 가슴에

조약돌은 왜 던져

아아아당신이 던져놓은

사랑의 조약---돌

아아아당신이 던져놓은

사랑의 조약---돌",트로트
2010,그 다음은 나도 몰라요,"두번 다시 안 올 것 처럼
발걸음 뚝 끊더니
후회한다고 믿어달라고
두손 싹싹 비는당신
가라한 적 없어요 보낸 적도 없어요
용서할 맘도 사랑할 마음도 추호도 없지만
생각할 시간을 줘요
그 다음은 나도 몰라요

두번 다시 안 볼 것 처럼
전화도 안받더니
후회한다고 사랑한다고
눈물 글썽이는당신
가라한 적 없어요 보낸 적도 없어요
용서할 맘도 사랑할 마음도 추호도 없지만
생각할 시간을 줘요
그 다음은 나도 몰라요",트로트
2011,짝사랑,"마주치는 눈빛이
무엇을 말하는지
난 아직 몰라
난 정말 몰라
가슴만 두근두근
아 사랑인가봐
해질 무렵이면 창가에 앉아
나는요 어느샌가 그대 모습 그려요
사랑한다고 좋아한다고 말해주세요
눈물만큼 고운 별이 될래요
그대 가슴에
속삭이는 눈빛이
무엇을 말하는지
난 아직 몰라
난 정말 몰라
가슴만 두근두근
아 사랑했나봐
그대 지나치는 시간이 되면
나는요 어느샌가 거울 앞에 있어요
사랑한다고 좋아한다고 말해주세요
눈물만큼 고운 별이 될래요
그대 가슴에
속삭이는 눈빛이
무엇을 말하는지
난 아직 몰라
난 정말 몰라
가슴만 두근두근
아 사랑했나봐
그대 지나치는 시간이 되면
나는요 어느샌가 거울 앞에 있어요
사랑한다고 좋아한다고 말해주세요
그대 가슴속에 꺼지지 않는
별이 될래요",트로트
2012,가시리,"가시리
추억만 남겨 두고서 가시리
희미해져만 가네요
기억조차 없어진 아픔도
나의 사랑도 연기처럼
그대 사라지네
이제는 예전으로
되돌아올 생각도
얼마나 더 참아야 하는지
바람에 흐르는 내 눈물이
비가 되어서 내리는구나
간절했던 사랑들도
이대로 보내려 하는가요
감추려 감추려 감춰 봐도
찢긴 가슴은 감출 수 없어
먼지처럼 사라져간 내 사랑
가시리 나 혼자 남겨두고서
가시리 희미해져만 가네요
기억조차 없어진 아픔도
나의 사랑도 연기처럼
그대 사라지네
이제는 예전으로
되돌아올 생각도
얼마나 더 울어야 하는지
바람에 흐르는 내 눈물이
비가 되어서 내리는구나
간절했던 사랑들도
이대로 보내려 하는가요
감추려 감추려 감춰 봐도
찢긴 가슴은 감출 수 없어
먼지처럼 사라져간 내 사랑
불러봐도 소리쳐 불러봐도
그대 볼 수 없단 걸 알아요
영원할 것 같던 그대와의 사랑
내 안에 남아 있어요
가시리 가시리 가시리라
비가 되어서 가시리라
간절했던 사랑들도
이대로 보내려 하는가요
감추려 감추려 감춰 봐도
찢긴 가슴은 감출 수 없어
먼지처럼 사라져간 내 사랑
먼지처럼 사라져라 내 사랑",트로트
2013,열두 줄,"가슴을 뜯는 가야
금소리 달빛실은
가야금소리
한 줄을 퉁기면
옛님이 생각나고
또 한 줄을 퉁기면
술맛이 절로난다
퉁기당기 둥기당기당
둥기당기 둥기당기당
사랑 사랑 내 사랑아
어화둥둥 내 사랑아
열두줄 가야금에 실은
그 사연 어느누가
달래 주리오
가슴을 뜯는 가야금소리
구곡간장 애타는소리
한 줄을 퉁기면
옛님이 생각나고
또 한 줄을 퉁기면
술맛이 절로난다
둥기당기 둥기당기다
둥기당기 둥기당기다
사랑 사랑 내사랑아
어화둥둥 내사랑아
열두줄 가야금에
실은 그 사연
어느 누가 달래주리오",트로트
2014,진정인가요,"미련 없다 그 말이 진정인가요
냉정했던 그 마음이 진정인가요
바닷가를 거닐며 수놓았던 그 추억
잊을 수가 있을까요
돌아설 때 눈물짓던 당신이라면
영원토록 영원토록
죽어도 못 잊을 겁니다
잊어달라 그 말이 진정인가요
돌아서던 그 마음이 진정인가요
오솔길을 거닐며 주고받던 그 사랑
잊을 수가 있을까요
돌아설 때 울음 참던 당신이라면
잊으려도 잊으려도
죽어도 못 잊을 겁니다
오솔길을 거닐며 주고받던 그 사랑
잊을 수가 있을까요
돌아설 때 울음 참던 당신이라면
잊으려도 잊으려도
죽어도 못 잊을 겁니다",트로트
2015,자기야 (EDM Ver.),"자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니
자기를 만나서 사랑을 알았고
사랑을 하면서 철이 들었죠
나만의 사랑을 나만의 행복을
말로는 설명할 수가 없잖아요
어쩜 좋아 자기가 좋아
멋진 그대 자기가 좋아
자기야 사랑인걸 정말 몰랐니
자기야 행복인걸 이젠 알겠니",트로트
2016,태클을 걸지마,"지금부터 뛰어
앞만 보고 뛰어
내 인생에 태클을 걸지 마
어떻게 살았냐고 묻지를 마라
이리저리 살았을 거라 착각도 마라
그래 한때 삶의 무게 견디지 못해
긴긴 세월 방황 속에 청춘을 묻었다
어허허 어허허
속절없는 세월 탓해서 무얼 해
되돌릴 수 없는 인생인 것을
지금부터 뛰어 뛰어
앞만 보고 뛰어 뛰어
내 인생에 태클을 걸지 마
어떻게 살았냐고 묻지를 마라
이리저리 살았을 거라 착각도 마라
그래 한때 삶의 무게 견디지 못해
긴긴 세월 방황 속에 청춘을 묻었다
어허허 어허허
속절없는 세월 탓해서 무얼 해
되돌릴 수 없는 인생인 것을
지금부터 뛰어 뛰어
앞만 보고 뛰어뛰어
내 인생에 태클을 걸지 마
지금부터 뛰어
앞만 보고 뛰어
태클을 걸지 마
속절없는 세월 탓해서 무얼 해
되돌릴 수 없는 인생인 것을
지금부터 뛰어 뛰어
앞만 보고 뛰어 뛰어
내 인생에 태클을 걸지 마
내 인생에 태클을 걸지 마",트로트
