,제목,가사,장르
2013,철장밖의 원숭이,"낡은 철창문을 열고
난 밖으로 나왔지
철창밖에 원숭이
쓰러지는 집을 보며
난 앞으로 걸었지
철창 밖에 원숭이
워 니가 바라던 내일의 오늘
다사라져 사라져버리고
아무도 없어 홀로 서있어
넌 또다시 난 울부짖어
철창 밖에 원숭이
너무나도 분하지
철창밖에 원숭이 더 이상
철창밖에 원숭이
너무나도 힘들어
철창밖에 원숭이
더이상
텅빈 그늘숲을 지나
난 소리를 질렀지
철창밖에 원숭이
다신 찾을수도 없는
그 노래를 불렀지
철창밖에 원숭이
워 그 모든것이 또 너를 위한
시련이라고 생각하면 돼
나빠질건 없어
넘어질건 없어
넌 또 다시 난 웃어버려
철창밖에 원숭이
너무나도 분하지
철창밖에 원숭이
더이상
철창밖에 원숭이
너무나도 힘들어
철창밖에 원숭이
더이상

철창밖에 원숭이
너무나도 분하지
철창밖에 원숭이
더이상
철창밖에 원숭이
너무나도 힘들어
철창밖에 원숭이
더이상",록메탈
2014,My Dianna,"생각해보면
뒤돌아보면
이건 웃긴 일이야
내가 어떻게
자꾸 이렇게
깊이 빠져드는지
상상할 수도 없었지
나의 이런 모습 싫어
주체할 수 없는 내 맘
나 어떻게 해야 하니
Callin' oh my dianna
너는 나를 알기나하니
Callin' oh my dianna
너에게 빠져들고 있어
너는 모르지
알 수도 없지
이런 나의 존재를
너무 화가 나
너무 힘들어
너는 날 모르잖아
생각하면 기분 나빠
너무 일방적이잖아
주체할 수 없는 내 맘
나 어떻게 해야 하니
Callin' oh my dianna
너는 나를 알기나하니
Callin' oh my dianna
너에게 빠져들고 있어
Callin' oh my dianna
너는 나를 알기나하니
Callin' oh my dianna
너에게 빠져들고 있어

Callin' oh my dianna
너는 나를 알기나하니
Callin' oh my dianna
너에게 빠져들고 있어
Callin' oh my dianna
너는 나를 알기나하니
Callin' oh my dianna
너에게 빠져들고 있어",록메탈
2015,Marry Me,"Won't you be my woman (내 여자가 되어줘) 그대가 아침에
내가 눈을 뜰때에 곁에 있었으면해 그대가 저녘에 내가 집에
올때에 나를 맞았으면해 그대에겐 아주 사소한일이라도
알고싶어 그대 내게 말해주었으면해 오랜시간을 예∼
기다려왔어 삶이 끝나는 예∼ 그순간까지 그대와 둘이서
그대의 예쁜미소를 닮은 아이를 아이를 갖고싶어 어색한
나의 눈빛을 닮은 아이를 너와 키우고싶어 나에게는 아주
사소한 일이라도귀기울여 주는 그대 나와 함께 있어줘
Hey woman, I'm not big on words. But tonight
I gotta tell you something You gotta be my woman
(나의 연인아! 나는 말은 잘못하지만 오늘밤 너에게 할말이
있어. 너는 내 여자가 되어야해)",록메탈
2016,멈추지 말아요,"멈추지 말아요 당신뜻대로
사랑을 하세요 진실한 마음을
후회를 말아요 지난날 추억을
노래를 불러요 추억의 노래를

희미한 불빛속에 온세상이 잠들면
저 멀리서 들려오는 추억의 종소리

멈추지 말아요 강물이 흐르듯
사랑을 하세요 고독한 마음을
후회를 말아요 슬픈 이별을
노래를 불러요 이별의 노래를

희미한 불빛속에 온세상이 잠들면
저 멀리서 들려오는 추억의 종소리

외로운 내맘에 슬픔이 찾아오면
두눈에는 눈물만이 이슬처럼 흐르네",록메탈
2017,내가 원하고 있는 그대로,"모두 똑같이 살려고
하는 사람들
행복하게 살려는 건
다 똑같지
중요한 한 가지
모르고 있지
누굴위해 사는지
뭘 위해 사는 건지
무슨 생각하며
사는 거야
대체
몇번을 물어도
귀찮은 얼굴하며
딴청만 해
꿈을 꾸기는 하냐?
남의 꿈을 흉내내냐?
대답하지 않는 건
대답할 수 없는 것
Ah 숨가쁜 이 세상에
뭘 그리 기대하니
Ah 내가 원하고 있는
그대로 자유롭게

어른들은 말하지
무난한게 행복하다고
욕 안먹고 사는게
무난한 걸까
차라리 욕좀 먹고
눈치 안보며 살란다
모두가 원하는 건
다 다 르니까
친구들이 많다고
행복하다 말할 수 있나
진정한 친구가
몇이나 돼
죽도록 힘들다고
술 한잔 하자 불러봐
발벗고 뛰어올 사람
몇이 되는지
Ah 숨가쁜 이 세상에
뭘 그리 기대하니
Ah 내가 원하고 있는
그대로 자유롭게
Ah 숨가쁜 이 세상에
뭘 그리 기대하니
Ah 내가 원하고 있는
그대로 자유롭게",록메탈
2018,가라,"가 버려라
미칠듯이 사랑한 너
너에 기억은 영혼의
잃은 추억 속 먼지일 뿐
차라리 너를
보기 좋게 버려 줄께
잘못된 사랑의 길목의 너
죽은 듯 잊혀 지게

다시 잊어라
차갑게 배우는
아픔만 주는 널
이제 사랑 할 이유없지
너의 목소리
날 안던 그 손길이
모든게 다 거짓인가
이제야 알게 됐어
날 속인 너의 사랑 갖고
제발 멀리 가라
다시는 너를 볼 수 없게
영원히 떠나 가라

믿지 않아
슬픈 얼굴로 날 보면서
내 행복을 바란다는
지독한 너의 변명
날 속인 너의 사랑 갖고
제발 멀리 가라
다시는 너를 볼 수 없게
사라져 가라
잔인한 너의 거짓 따윈
제발 저 멀리 가 버려라
거짓에 취한
내 모습도 다 가져 가라
더 이상 네게는 속지 않아
이젠 필요 없어
눈물도 마른 내 안에서
영원히 떠나 가라",록메탈
2019,지금 보다 더,"나 지금 아무말도 들리질 않아
내일이 와도 난 똑같을꺼야
쉽게 사라져 갈 말 한 마디에
끝낼 사랑을 해왔던게 아닌걸
떠나고 싶다면 음
어디든 편하게 다녀오렴
음 워
그동안 흩어진 음
우리의 추억을
나는 모으고 있을께 워
이미 넌 늦었어
널 향한 사랑을
멈추기엔 너무나 워
나 할 수 있는건
지금보다 더
너를 사랑하는 일 뿐야

그 어떤 누가와도
내 줄 수 없어
니가 주인인 내 마음만큼은
만일 다른 사랑 하라 한다면
그건 나에게 그런 사람뜻인걸
가야만 한다면 음
내 마음 모두 가져가
줄 수 없니 워
이미 넌 늦었어
널 향한 사랑을
멈추기엔 너무나 오
나 할 수 있는건
지금보다 더
너를 사랑하는 일뿐야
끝이란 없어 나에게
naver say me goodbye
암흑 뿐이라해도
내게 가득찬 사랑
고여 넘쳐나 버리지 않게
오우워
내 사랑 가져가줘

나 할 수 있는건
지금보다 더
너를 사랑하는 일뿐야
사랑할 수 있도록
돌아와줘",록메탈
2020,이별식,"모두다 저리도 참 즐거운 가봐
마주앉은 나와 내 그대만 두고
어쩌면 이렇게 시작되는 가봐
그대가 떠나는 일
혼자로 남는 일
나 비껴갈 순 없을까
지금 그대 이별의 얘기를
그저 고갤 끄덕이면
이대로 우리는 끝나는 걸까
그댈 사랑하는데
보낼 수가 없는데
한마디도 소리내 할 수가 없어
다시 생각하란
말보다 가지 말란 말보다
이미 슬픈 이별을 예감한 듯이
앞서온 눈물 때문에

나 돌아갈 수 있을까
처음으로
그대 없던 날로
그대 없어도 괜찮던
지난날처럼 나 살수 있을까
그댈 사랑하는데
보낼 수가 없는데
한마디도 소리내 할 수가 없어
다시 생각하란 말보다
가지 말란 말보다
자꾸 그댈 흐리는 눈물 때문에
돌아선 뒷모습이
그대 기억의 마지막이 되겠지
두고두고 그대를 대신해서
내게 와줄 이별이니까
기다릴 수 있는데
그대여야 하는데
메아리로 돌아올 헛된 바램들
추억이 될 그대보다
지금 이 순간 보다
미치도록 아픈 건
그대 못 잊을
남겨진 사랑 때문에",록메탈
2021,Summer Drive,"We're Driving away
복잡한건 다 버려
이대로 떠나는 거야
uh 그대와 함께 둘이서
we go summer time

바람결에 스치는
기분 좋은 햇살
설레인 듯한 그대 미소
차 안 가득 신나는 음악속에
끝없는 해변을 따라
달리는 거야
오랫동안 기다린 순간
부딪치는 상쾌한 바람
나 그대와 달리는
it's special 짜릿한 이 느낌
창밖으로 한번 소리쳐 봐여
우리는 지금 바다로 떠난다고
파란 하늘 저 눈부신
태양이 빛나는 곳에
We're Driving away
복잡한건 다 버려
이대로 떠나는 거야
멋지게 간직할 추억을 위해
We're Driving away
답답한건 다 버려
이대로 떠나는 거야
uh 그대와 함께 둘이서
we go summer time 예

푸른바다 코코넛 향기
부서지는 시원한 파도
늘 생각만 했었던
it's special 행복한 이순간
창밖으로 한번 소리쳐 봐여
우리는 지금 바다로 떠난다고
함께 나눌 기쁨과
사랑이 꿈꾸는 곳에
We're Driving away
복잡한건 다 버려
이대로 떠나는 거야
멋지게 간직할 추억을 위해
We're Driving away
답답한건 다 버려
이대로 떠나는 거야
uh 그대와 함께 둘이서
we go summer time",록메탈
2022,아름다운 날에,"가끔은 눈물이 나와요 가끔씩만
나 모르게
하지만 난 오늘도 너무도 행복해

화창한 날은 아니라도 살며시
떠날수 있다면
한없이 떠오르는 이름 불러보고
내안에 가득넘치는 사랑
전할수만 있다면
어두운밤 하늘에도
노을이 가득할텐데
이젠 더이상 바랄것은 없어
그냥 이렇게 쉬고 싶어

희망을 가질수 있는건
꿈을꿀수 있다는것
한없는 기쁨으로 너무도 소중해
내안에 가득넘치는
사랑 전할수만 있다면
어두운밤 길에도 등불이 되어줄 텐데
이젠 더이상 바랄것은 없어
그냥 이렇게 쉬고 싶어",록메탈
2023,Everyday,"너 떠날 때 내게 말했지
코가 커서 그게 싫다고
하지만 말이 안되지
처음에 넌 큰 내 코가 좋댔어
너 떠나는 날 화창한 봄날
햇살과 새싹과 춤추는 나비
수많은 연인들의 사랑의 속삭임
그 속에서 나는 울고 있었네
가 갈테면 빨리 가란말야
다가 어서 가버려
가 어서 가 내맘 바뀌기전에
다가 어서 가버려
가 내맘 깔아놓을테니 가
다가 빨리
가시는 길에
내맘 즈려밟고 가소서
눈물로 베개적신 everyday
잊은 줄 알고 웃어댄 everyday
니 빈자리 또 발견한 everyday
잊으려고 바둥바둥 everyday
가거라 가거라 everyday
안붙잡아 안붙잡아 everyday
울지마 울지마 everyday
이제부터 남이구나 everyday
ye ye
ye ye
ye ye
ye ye ye ye
ye ye
ye ye
가을밤 스산한 바람이 분다
눈물로 마른 얼굴 거울을 본다
슬며시 미소짓고 길을 나선다
여기가 어디냐고 따져도 본다
슬픔은 바람에 날려보내고
희망은 웃음에 흘려보내고
공허한 마음은 술로 채우고
마지막 남은 사랑 태워라
가 갈테면 빨리 가란말야
다가 어서 가버려
가 어서 가 내맘 바뀌기전에
다가 어서 가버려
가 내맘 깔아놓을테니 가
다가 빨리
가시는 길에 내맘
즈려밟고 가소서
눈물로 베개적신 everyday
잊은 줄 알고 웃어댄 everyday
니 빈자리 또 발견한 everyday
잊으려고 바둥바둥 everyday
가거라 가거라 everyday
안붙잡아 안붙잡아 everyday
울지마 울지마 everyday
이제부터 남이구나 everyday
눈물로 베개적신 everyday
잊은 줄 알고 웃어댄 everyday
니 빈자리 또 발견한 everyday
잊으려고 바둥바둥 everyday
가거라 가거라 everyday
안붙잡아 안붙잡아 everyday
울지마 울지마 everyday
이제부터 남이구나 everyday
눈물로 베개적신 everyday
잊은 줄 알고 웃어댄 everyday
니 빈자리 또 발견한 everyday
잊으려고 바둥바둥 everyday
가거라 가거라 everyday
안붙잡아 안붙잡아 everyday
울지마 울지마 everyday
이제부터 남이구나 everyday",록메탈
2024,U Can Do It,"그대 피하지 마요
두려워 마요
실패부터 생각하면
아무것도 못해요
해내지 못할 걸
두려워 말구요
최선을 다하지 못할 걸
조심해야죠
그대는 항상 너무 과신을 해요
언젠간 꼭 될거라고
막연히 말하죠
아뇨 그건 아니야 거울을 봐요
쉽진 않죠
하지만 안될 것도 없어요
Let's go
비바람 부는 날도 있죠
큰 산 넘어야 할 때도 있죠
인생을 존중해요
두 주먹 불끈 쥐고 일어서
right now
U can do it 자신을 믿어요
U can do it 날 사랑해줘요
U can do it 주저 앉아요
U can do it
다시 일어설테니 보여줘요

난 당신을 믿어요
해낼 수 있죠
부모형제친구 모두 보고있어요
멈추면 넘어져요
우리 인생은
두발자전거 같다는 걸
잘 알고있죠
Let's go
비바람 부는 날도 있죠
큰 산 넘어야 할 때도 있죠
인생을 존중해요
두 주먹 불끈 쥐고 일어서
right now
U can do it 자신을 믿어요
U can do it 날 사랑해줘요
U can do it 주저 앉아요
U can do it
다시 일어설테니 보여줘요

넘어져도 일어나라
엎어져도 일어나라
다시 넘어져도
다시 엎어져도 일어나
세상에 미쳐
인생에 미쳐
힘들어버리고 지쳐버려도
다시 한번 일어나라
지치고 피곤하면 잠시
쉬는 척 하다가
그러다 일어나
당신에게 변치마
속쓰리고 흔들리고
어지러운 인생살이 무너지지마
U can do it 자신을 믿어요
U can do it 날 사랑해줘요
U can do it 주저 앉아요
U can do it
다시 일어서 일어서
내 인생은 소중한 것 보

보여줘요",록메탈
2025,왜 날 이렇게 낳나,"왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나
내 팔은 두개요 내 다리는 세개요 머리뒤에 눈이 달렸다오 맘은 하난데 정신은 두개요 심장이 머리에
방광은 눈 옆에 있소 사랑없인 살 수 없는데 비야 내려라 세차게 슬픔을 볼모로 또 내얘길 하리오 그렇다오

왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나
내 코는 석자요 내 다리는 팔자요 머리는 왕머리 눈은 네 개가 있소 오장육부가 있기는 하지만 다 소용없소
맘이 유리잔이니 사랑없인 살 수 없는데 비야 내려라 세차게 슬픔을 묻고서 또 내 얘길 하리오 그렇다오

왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나
정말 그러긴 싫은데 (뭘 살아야 하나) 돌릴 수 있는 건 없어 (얼마나 할 수 있나)
피할 수는 없어 부딪쳐야 해 싸워 이겨야 해 무조건 어쨌건 살아 남아야 하니까

왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나
왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나
왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나 왜 날 이렇게 낳나
슬픔은 오직 슬픔이라오 그 이상도 그 이하도 아니요",록메탈
2026,희야,"희야 날 좀 바라봐
너는 나를 좋아했잖아
너는 비록 싫다고 말해도
나는 너의 마음 알아

사랑한다 말하고 떠나면
나의 마음 아파 할까봐
뒤돌아 울며 싫다고 말하리
너의 모습 너무나 슬퍼

하얀 얼굴에 젖은
식어가는 너의 모습이
밤마다 꿈 속에 남아
아직도 널 그리네

희야 날 좀 바라봐
너는 나를 좋아 했잖아
너는 비록 싫다고 말해도
나는 너의 마음 알아
사랑한다 말하고 떠나면
나의 마음 아파 할까봐
빗속을 울며 말없이 떠나던
너의 모습 너무나 슬퍼

하얀 얼굴에 젖은
식어가는 너의 모습이
밤마다 꿈 속에 남아
아직도 널 그리네
희야 날 좀 바라봐
오 희야 오 날 좀 봐

오 희야 오 날 좀 바라봐
오 희야 나의 희야",록메탈
2027,Tonight,"tonight 돌아가지 말아줘 그리운 사람이여 그저
내곁에 머물러줘 It`s love 너의 작은 꿈속에
안겨 잠들고 싶어 기다릴 필요 없잖아
Look in to my eyes 사라질지 모르는 사랑이라도
너에게 영원히 기억속에 남겨줄거야 나만을
바라보는 슬프게 반짝이는 너의 눈동자 지금 널
사랑해 영원할 수 없다면 우린 시간이 없어
Want you tonight I want you love tonight

떨리는 너의 손을 잡고서 나의 모든 마음이 네게
전해지길 기도해 It`s love 목적없는 바다를
떠다니는 배처럼 헤맬 필요 없잖아
Look in to my eyes 사라질지 모르는 사랑이라도
너에게 영원히 기억속에 남겨줄거야 나만을
바라보는 슬프게 반짝이는 너의 눈동자 지금
널 사랑해 영원할 수 없다면 우린 시간이 없어
Want you tonight I want you love tonight

나만을 바라보는 슬프게 반짝이는 너의 눈동자
지금 널 사랑해 영원할 수 없다면 우린 시간이
없어 Want you tonight I want you love tonight",록메탈
2028,Mad About You,"I knock down I said it
that I'm gonna go away
I knock down
Please Please go away

그대 향기를 기억하는
이 못난 내 코와
이 못난 내 코와 다 버리고 싶어
Whenever think about you
I'm gonna mad about you
I'm gonna mad about you
다 버리고 싶어
I knock down I said it
that I'm gonna go away
I knock down
Please Please go away
I knock down I said it
that I'm gonna go away
I knock down
Please Please
나는 알아 너 없이 살아갈 수 없어
너도 알고 있잖아
이제 무너져가는 내게
Oh my love
나에게 다시 돌아오기를

그대 향기를 기억하는
이 못난 내 코와
이 못난 내 코와 다 버리고 싶어
Whenever think about you
I'm gonna mad about you
I'm gonna mad about you
다 버리고 싶어
I knock down I said it
that I'm gonna go away
I knock down
Please Please go away
I knock down I said it
that I'm gonna go away
I knock down
Please Please
나는 알아 너 없이 살아갈 수 없어
너도 알고 있잖아
이제 무너져가는 내게 Oh my love
나에게 다시 돌아오기를
I knock down I said it
that I'm gonna go away
I knock down
Please Please go away
I knock down I said it
that I'm gonna go away
I knock down
Please Please go away
I knock down
that I'm gonna go away
I knock down
Please go away
I knock down
that I'm gonna go away
I knock down",록메탈
2029,Psycho Love,"내게 그런 설교따윈 집어치워둬
도덕적인 관념들은
모두 다 잊어버려

대체 내게 무슨소릴 떠드는거야
믿지못할 사랑 얘긴
첨부터 하질마라
미친사랑
넌 알수없어
다 버려놓고 빠져들어가
Love has got a destination
기억조차 지워버려
I just want a revolution
죽어도 될 사랑은 없어
Love has got a destination
미련없이 부셔버려
I Just want a Revolution
Inner psycho your psycho love

진실이란 말따위로 유혹하지마
네가 알고 있는 세상
모두 다 거짓이야
미친 사랑
넌 알수없어
다 버려놓고 빠져들어가
Love has got a destination
기억조차 지워버려
I just want a revolution
죽어도 될 사랑은 없어
Love has got a destination
미련없이 부셔버려
I just want a revolution
Inner psycho your psycho
Your psycho your psycho love",록메탈
2030,Huckleberry Finn,"먼 데 앞동산에 휘어진 나무
휘어진 나무를 돌아
내게 찾아온 서늘한 바람
바람을 등지고 가면 마음은 벌써
꿈에 보았던 그 길을 내려다 본다
오 절름발이의 꿈
오 절름발이의 꿈
목이 쉰 채로 온종일 짓던
외로운 개는 죽었지
붉은 고갯길 내려다보던
내려다 보던 구름들 강을 넘어서
어둠속으로 어둠이 되어 숨는다
오 절름발이의 꿈
오 절름발이의 꿈
오 절름발이의 꿈
오 절름발이의 꿈
먼 데 앞동산에 휘어진 나무
휘어진 나무를 돌아
내게 찾아온 싸늘한 바람
바람을 등지고 가면 마음은 벌써
꿈에 보았던 그 길을 내려다 본다
목이 쉰 채로 온종일 짓던
외로운 개는 죽었지
나를 찾아 온
기억속에 구름이 되어서
마음은 벌써
기억속에 구름이 되어서
목이 쉰 채로
기억속에 어둠이 되어서
묽은 안갯길
기억속에 구름 되어 기억속에",록메탈
2031,Covered,"It's not erased
But just covered
You collect hers
In your mind one by one
I'm just on top of them now
I'm just on top of them now
I'm just on top
It's never erased
But Just covered
I know it Because I'm woman
They'll exist
As long as you exist
But I can't
change your brain though
But I can't
kill you for that
cause I love you
cause I love you
I hate that bitch
But I know
It's just covered not erased
I couldn't stand anymore If I
couldn't kill you
There no way but
killing myself
But I can't
change your brain though
But I can't
kill you for that
cause I love you
cause I love you
I hate that bitch
But I know
It's just covered not erased
I couldn't stand anymore If I
couldn't kill you
There no way but
killing myself

I drink my brain
Instead of eating yours
I drink my brain
Instead of eating yours

I hate that bitch But I know
It's just covered not erased
I couldn't stand anymore
If I couldn't kill you
There no way but
killing myself

I drink my brain
Instead of eating yours
I drink my brain
Instead of eating yours",록메탈
2032,Song For My Father,"It is my fater
it's you
That have given to me
this beautiful sky
Twinkle stars and fresh breeze

It is my fater
it's you
That have allowed to me those who
are loving me
And loved by me and loved my me

I'm not afraid of anything
even if I'm in a deep darkness
He always comes to me
so I'm not afraid at all
All my lips that can sin a song
eyes that can see the beauty
And heart that can feel the love
is yours my father

It is my fater
it's you
That have given to me
this beautiful sky
Twinkle stars and fresh breeze

It is my fater
it's you
That have allowed to me those who
are loving me
And loved by me and loved my me

I'm not afraid of anything
even if I'm in a deep darkness
He always comes to me
so I'm not afraid at all
All my lips that can sin a song
eyes that can see the beauty
And heart that can feel the love
is yours my father
It is my father",록메탈
2033,우리들의 축제,"아름다운 사람들아 모여들어라
즐거운 우리축제로
모여서 만끽하라 젊음을
？P아지는 횟불 아래서
춤을 추어라 넘치는 젊음이 있다
노랠 불러라
세상천지 떠나가도록
하늘에 불꽃이 환하게 열리고
하늘마저 넘실넘실 춤춘다
출렁이는 모닥불에 젊음을 불사르고
우린모두 나비가된다
젊음아 푸르름이 여기에있다
낭만또한 여기에있다
마음속에 흔적일랑 모두풀고서
젊음을 찬미하여라
춤을 추어라 넘치는 젊음이있다
노랠불러라 세상천지 떠나가도록
하늘에 불꽃이 환하게 열리고
하늘마저 넘실넘실 춤춘다
출렁이는 모닥불에
젊음을 불사르고
우린 모두 나비가 된다",록메탈
2034,너는 꿈꾸지 않는다 (Weeping Witch),"싸늘한 푸른연기 뜨거운 까만눈물
너를 나의 묘약으로 고요한 잠에 빠진다
눈부신 달빛속에 숨죽인 너의 안에
다정히 손짓한다 조금씩 나의 안으로
살며시 눈을뜨고 넌 나의 손을 잡아
무엇도 필요없어 나만을 바라본다
피할수없는 나의 숨결로
조금씩 다가온다 꿈꾸는 내게로
투명한 그두눈은 서서히 멍해가고
넌 나의 마법으로 니안에 나를 부른다
흐려진 그눈빛엔 나만이 가득하고
다시는 깰수없다 이제는 나의 안에서
살며서 눈을 뜨고 넌 나의 손을 잡아
무엇도 필요없어 나만을 바라본다
피할수 없는 나의 숨결로
조금씩 다가온다 꿈꾸는 네게로

너를 더이상은 꿈꾸지않아
너는 이젠 더이상은 보이지않아
안녕 안녕 이제 다시 떠나 가지마
아프지 않아 슬프지않아
차가운 너의곁에 영원히 그곁에 ~~~",록메탈
2035,그리고,"멀어져간 사랑과
멀어져버린 나의 꿈들아
다신 일어날 수 없게
더 멀리 떠나줘
행복했던
바로 그 시절로
나는 날아가 버린다
저 먼곳으로
아무도 없는 곳으로

그렇게도 원했었던
지난 일들을 생각하면서
또 다시 울어버리는
나를 바라봐
이건 아냐
힘없이 무너져버리는
내가 아닌데
다시 시작해
그래 또 일어나 본다
어둠 속에서
홀로서 서있는
나의 곁으로 돌아온
눈부신 햇살과
비쳐진 나의 맑은 영혼이
함께 소리친다
들어라 뒤바뀐 세상아
맑은 하늘에 먹구름들아
멀어져간 사랑과
멀어져버린 나의꿈들아
난 일어났으니
다시 나에게 돌아와
행복했던 그 시절
아니 행복한 지금 이 순간에도
잊진 못하지
그때의 아름다움을
아 아 아
아 아
아름다움을",록메탈
2036,이젠,"그렇게 사랑하던 사람들은 떠나고
이제 나는 어디로 어디로 가야하나
그렇게 애절했던 내 마음도 떠나고
흐린기억속에 눈물만 남았네
기억속에 있는 너의 모습은
어디로 어디로 가는건데
너에게 묻고싶어 손을 내밀어보네
원하진 않겠지만 꿈에서라도 좋아
그리워 너무 힘들어 널 보고싶은데
너는 어디에 눈물만 남았네

기억속에 있는 너의 모습은
어디로 어디로 가는건데
너에게 묻고싶어 손을 내밀어보네
원하진 않겠지만 꿈에서라도 좋아
그리워 너무 힘들어 널 보고싶은데
너는 어디에 눈물만 남았네
눈물만 남았네",록메탈
2037,사라진 가을,"소리 없이 가을비는
내 가슴을 적시며
빛을 잃은 가로등은
그녀의 차가운 미소
달콤하던 사랑의 추억도
낙엽과 함께
애달픈 이별만이
가슴을 적시네
가을 바람에 흩어지는
그녀의 머릿결
비 맞은 광대의 미소는
더욱 슬퍼져
타오르는 촛불만이
가련한 그대 모습이
젖어버린 모닥불에
사라져 버리네 그대 모습
가을 바람에 흩어지는
그녀의 머릿결
비 맞은 광대의 미소는
더욱 슬퍼져
타오르는 촛불만이
가련한 그대 모습이
젖어버린 모닥불에
사라져 버리네 그대모습",록메탈
2038,Jump On The Top,"You just can never
ever be satisfied
in your old life
You want some kind of special one
You wanna fly over the rainbow
Out in the city and you fly away
You don't wanna say
something good for yourself
You never wanna hide from fire
Looking up watch out
and you run away
Don't take it out
when you close your eyes
Out in the city and you fly away
Jump on jump on the top
Don't turn away
from your second chance
You wanna fly away
You wanna fly away
Every and every night
you change your life
Looking back and say
something good for you
All the way it's hard to stay
and change in way
You want know
Out in the city and you fly away
Jump on jump on the top",록메탈
2039,아름다운 그대,"아침 햇살이 그대의 잠든
모습을 비추면
너의 하얀 얼굴은 꿈에서
본것처럼 아름다워
창문을 열면 하루가 시작되는
아침이 오네
사람들마다 바쁘게 이 거리를 지나네
그대 외로운 모습으로 내게
다가와 말했지
사랑한다고 살며시 어깨 위에
기대는 그대
그대 모습은 꿈에서 본 것처럼
아름다워

그대 외로운 모습으로 내게
다가와 말했지
사랑한다고 살며시 어깨 위에
기대는 그대
그대 모습은 꿈에서 본 것처럼
아름다워
바람불어와 그대의 머리결을 스치면
너의 고운 모습은 꿈에서 본것처럼
아름다워",록메탈
2040,아름다운 곳,"날 좀 보내줘 푸른산과 하늘로
가게해줘요 아름다운 곳으로
산과 강을 지나서 선녀들이 사는곳
홀로 살고파 울고싶은 이 마음
내버려둬요 푸른하늘 보이게
돌아가고파 흔들리는 이마음
구름위에 집지어 한없도록 살리라
세상 모르는 나무만이 아는가
언제나 갈수있나 꿈에 나라
구름속에 가려있는 그곳으로
보내줘 보내줘
언제나 갈수있나 꿈에 나라
구름속에 가려있는 그곳으로
보내줘 보내줘
날 좀 보내줘 푸른산과 하늘로
가게해줘요 아름다운 곳으로
산과 강을 지나서 선녀들이 사는곳
홀로 살고파 울고싶은 이 마음",록메탈
2041,걱정마,"어릴적 철모르고
뛰놀던 그때엔
모두가 내 세상일듯
다 쉬울줄 알았어
세월은 조금씩 나
세상을 알게 해주고
그 어떤 확신조차
할 수 없게 되었지
가끔은 나 너무
바보같아 보이고
자꾸 자신없어질땐
좀 단순하게 생각해봐
모두다 잘 될거야
걱정마
그냥 맘가는 대로
날 바꿔가면 돼
내겐 꿈이 있으니
아무것도 아닌데 뭐
괜찮아 조금 힘들고
지칠땐 상상하면 돼
내일 내게 다가올
기분좋은 일들만
영화에 나올듯한
운명적인 사랑은
나와는 상관없는
먼 얘기로 느껴져
가끔은 나 너무
바보같아 보이고
자꾸 자신없어질땐
좀 단순하게 생각해봐
모두다 잘 될거야
걱정마
그냥 맘가는 대로
날 바꿔가면 돼
내겐 꿈이 있으니
아무것도 아닌데 뭐
괜찮아 조금 힘들고
지칠땐 상상하면 돼
내일 내게 다가올
기분좋은 일들만

Woo
모두다 잘 될거야
걱정마
그냥 맘가는 대로
날 바꿔가면 돼
내겐 꿈이 있으니
아무것도 아닌데 뭐
괜찮아
조금 힘들고 지칠땐
상상하면 돼
내일 내게 다가올
기분좋은 일들만",록메탈
2042,동면,"깨지 않아도 좋아
겨울은 길고도 지루한 걸
밖은 아직도 추워
하지만 우리는 식지 않아
그대 눈을 뜨지마
바람은 거칠고 매서운 걸
모두 얼어버려도
하지만 우리는 얼지 않아
장시간 잠든 것뿐야
조용히 그가 올 때까지
마치 오지 않을 듯
눈보라가 더욱 거세져도
우린 꿈을 꿀거야
얼지도 깨지도 못할 꿈을
길고 긴 꿈을 꿀 거야
얼지도 깨지도 못할
장시간 잠든 것뿐야
조용히 그가 올 때까지
길고 긴 꿈을 꿀 거야
얼지도 깨지도 못할
얼지 않아 죽지 않아
잠시 잠든 것일뿐야
얼지 않아 죽지 않아
잠시 잠든 것일뿐",록메탈
2043,외출,"내 머릿속처럼 텅빈 방 안
잠겨진 문처럼 닫힌 내 마음
이제 난 일어나
저 문을 열고 나가
눈부신 거리를 걷겠어
무엇이 날 묶고 있었는지
무엇을 두려워했는지
이제 난 일어나
저 문을 열고 나가
빛나는 태양을 보겠어
빛나는 태양을 보겠어",록메탈
