,제목,가사,장르
49,D (half moon) (Feat. 개코),"Love love the stars
Love love the moon
별 다를 것 없이
똑같은 공기
똑같은 침대에서
보이는 천장까지
왜 별 이유 없이
공허한 건지
그저 몇 시간 째
멍만 때리는 게
처음에는
배가 고픈가 했었는데
No way no way no way
요새는
칸예 새 앨범을 들어도
뻔해 뻔해 뻔해
TV를 틀어 놓은 채
채널만 돌려 보네
But bae 별 의미 없네
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있지는
않을 텐데
너 없는 밤도
달은 떴다는데
보이지 않아
네 생각에 가려진 채 Yeah
마음이 기운 채로
판단이 설 리가
너 하나 없다고
내가 이럴 리가 없는데
자꾸 그 때로 또 되감기 돼
네가 있던 자리
그 자리 위 밤하늘까지 보여
저 반 쪽 짜리 달이
딱 지금 나의 모습 같지
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있진 않을 텐데
내일의 어둠이
저 달을 한 입 삼키면
둘이 만들었던
세계도 더 작아질 텐데
그리움만 꽉 차겠지
지루한 하루들을 보낸 후
보름달 하늘에 뜰 때쯤에는
우린 하나라고
떠들고 다닐 때만 해도
너는 너고 나는 나라는 게
이렇게도 명확해질지 몰랐어
서로 생각할 시간
시간 초과된 기분
더 지나면 서로
돌아오라고도 못 해
난 지금 돈키호테처럼
정처 없이 네 사랑을 꿈꾸네
난 네 눈만 봐도
텅 빈 이 맘을 다 채울 텐데
다 너의 반 반
반의 반의 반도
채워주질 못 하네
채워지지가 않네 Yeah
딱 너의 반 반
반의 반이라도
내게 남았더라면
이렇게 붕 떠있진 않을 텐데
Love love the stars
Love love the moon
딱 너의 반 반
반의 반이라도
내게 남았더라면
그랬더라면",RNB
50,귀로,"화려한 불빛으로 그 뒷모습만 보이며
안녕이란 말도없이 사라진 그대
쉽게 흘려진 눈물 눈가에 가득히 고여
거리는 온통 투명한 유리알속
그대 따뜻한 손이라도 잡아볼수만 있었다면
아직은 그대의 온기 남아있겠지만
비바람이 부는 길가에 홀로 애태우는 이자리
두뺨엔 비바람만 차게 부는데
사랑한단 말은 못해도
안녕이란 말은 해야지
아무말도 없이 떠나간
그대가 정말 미워요

그대 따뜻한 손이라도 잡아볼수만 있었다면
아직은 그대의 온기남아 있겠지만
비바람이 부는 길가에홀로 애태우는 이자리
두뺨엔 비바람만 차게 부는데
사랑한단 말은 못해도
안녕이란 말은 해야지
아무말도 없이 떠나간
그대가 정말 미워요
사랑한단 말은 못해도
안녕이란 말은 해야지
아무말도 없이 떠나간
그대가 정말 미워요",RNB
51,밤이 되니까,"오늘도 난 술을 마셔 우울하니까
네가 또 생각나니까
침대 위에 놓인 전활 꺼 둬야만 해
내일 후회할 것 같아서
찬 바람이 불어 오면
왠지 술 한 잔이 생각나
너도 옆에 있으면 좋겠어
파도처럼 내게 밀려와
나를 어지럽게 만드는
네가 오늘따라 더 생각이 나 alright
오늘도 난 술을 마셔 밤이 되니까
네가 또 생각나니까
침대 위에 놓인 전활 꺼 둬야만 해
내일 후회할 것 같아서
나에게 읽어 주던 시
너와 살던 집
모든 게 다 생각이 나
파란 지붕 밑 강이 보이는 곳
한강 위에 비친 달빛이
네가 있는 곳을 안다면
그곳을 비춰준다면 좋겠어 alright
시간은 저녁을 지나 긴 새벽인데
왜 자꾸 네가 생각나
쓸쓸한 네 빈자리가 날 외롭게 해
아직 많이 사랑하나 봐
아직은 힘들 것 같아
너의 번호를 지운단 건
너를 모두 지우는 것 같아서
오늘 밤은 너를 찾아가
이 말을 전하고 싶어
너를 정말 많이 사랑했다고
오늘도 난 술을 마셔 비가 오니까
네가 또 생각나니까
침대 위에 놓인 전활 꺼 둬야만 해
내일 후회할 것 같아서
이 밤에 술을 한 잔 하는 건
모두 그렇지만 나 결국 너를 잊을 걸
알면서도 헤어지려는
마음이 이렇게 슬프기
때문일까 내 탓일까
지금은 너도 혹시
내 생각 하다 잠 못 들지 않는지
너무나 보고 싶어 1분이라도
네가 또 보고 싶어
보고 싶어",RNB
52,사랑이 잘 (With 오혁),"미리 말할게 사과는 안 해
아무 말 없이 너 후회 안 해
다 관심 없잖아 친구야 뭐야
Oh you know what to do
피곤해 그만 오늘은 놔 줘
더 이상 반복하긴 싫어
또 다 내가 나빠
아마 그래 난 널 미워하나 봐
사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어
다섯 번째 미안하단 말이
이젠 너에게는 지겨운 건지
마지막일 거란 예감이 들어
Oh you know what to do
이건 내가 오늘 하루 종일
그린 저녁은 분명 아니야
널 보면 자꾸 네 안에 내가 보여서
이젠 내가 싫어
사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 계속 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어
어디야
넌 어디야
집이야
난 택시야
집에 거의 다 와가니
Oh 미안해
뭐 어떤 게
그냥 다
들어가
나 지갑 거기 두고 왔어
Oh 있잖아
아니야
말해 봐
이제 더 사랑하지 않는 것 같아
아
사랑이 잘 안 돼
떠올려 봐도
피부를 비비고 안아봐도
입술을 맞춰도 참
생각대로 되지 않아
웃긴 것 같아
되돌려보려고 서로 모른 척해도
이제 와 우리가 어떻게
다시 사랑 같은 걸 하겠어",RNB
53,혼자 메리 크리스마스 (Prod. by 키겐),"별들도 잠든 밤
그댄 어딨나요
Merry oh Merry oh Christmas
나 혼자 만에
소복이 쌓인 건
새하얀 그리움이죠
Merry oh Merry oh Christmas
and Happy Brand New Year
하얗게 물든 거리를
홀로 거닐면
영원할 것 같던
그날이 생각나요
어떻게 겨울처럼
얼어붙은 내 마음
녹일 수 있을까
더 따뜻하게
헤진 코트 속에
아직도 남아있는 온기
don't go breakin' my heart
나 이렇게 애만 태우죠
별들도 잠든 밤
그댄 어딨나요
Merry oh Merry oh Christmas
나 혼자 만에
소복이 쌓인 건
새하얀 그리움이죠
Merry oh Merry oh Christmas
and Happy Brand New Year
ooh it was last Christmas
everyday everynight
둘이 함께
한겨울에 입김처럼
희미해져 가는 기억들
따스한 그때가
그리울 뿐이죠
헤진 코트 속에
아직도 남아있는 온기
don't go breakin' my heart
나 이렇게 애만 태우죠
그대가 없다면
아무 소용없죠
Merry oh Merry oh Christmas
나 혼자 만에
이 밤이 지나기 전에만
내게 돌아와
Merry oh Merry oh Christmas
그리고 Happy Ending",RNB
54,그건 아마 우리의 잘못은 아닐 거야,"사실은 나도 잘 모르겠어
불안한 마음은 어디에서 태어나
우리에게까지 온 건지
나도 모르는 새에 피어나
우리 사이에 큰 상처로 자라도
그건 아마 우리의 잘못은 아닐 거야
그러니 우린 손을 잡아야 해
바다에 빠지지 않도록
끊임없이 눈을 맞춰야 해
가끔은 너무 익숙해져 버린
서로를 잃어버리지 않도록
나도 모르는 새에 피어나
우리 사이에 자주 아픔을 줘도
그건 아마 우리를 더 크게 해줄 거야
그러니 우린 손을 잡아야 해
바다에 빠지지 않도록
끊임없이 눈을 맞춰야 해
가끔은 너무 익숙해져 버린
서로를 잃어버리지 않도록
익숙해진 아픈 마음들
자꾸 너와 날 놓아주지 않아
우린 행복할 수 있을까
그러니 우린 손을 잡아야 해
바다에 빠지지 않도록
끊임없이 눈을 맞춰야 해
가끔은 너무 익숙해져 버린
서로를 잃어버리지 않도록",RNB
55,벌써 일년,"처음이라 그래 며칠뒤엔
괜찮아져
그 생각만으로 벌써 일년이
너와 만든 기념일마다
슬픔은 나를 찾아와
처음 사랑 고백하며
설렌 수줍음과
우리 처음 만난날 지나가고
너의 생일엔 눈물의 케이크
촛불 켜고서 축하해
I believe in you
I believe in your mind
벌써 일년이 지났지만
일년뒤에도 그 일년뒤에도
널 기다려
너무 보고싶어 돌아와줘
말 못했어
널 보는 따뜻한 그의 눈빛과
니 왼손에 껴진 반지보다
빛난 니 얼굴 때문에
I believe in you
I believe in your mind
다시 시작한 널 알면서
이젠 나없이 추억을 만드는
너라는걸
내가 기억하는 추억은 언제나
지난 웃음과 얘기와 바램들
또 새로 만들 추억은 하나뿐
내 기다림과 눈물 속 너일뿐
I believe in you
I believe in your mind
다시 시작한 널 알면서
이젠 나없이 추억을 만드는
너라는걸
I believe in you
I believe in your mind
벌써 일년이 지났지만
일년뒤에도 그 일년뒤에도
널 기다려",RNB
56,그만 잊자,"다 지나가
애써 날 혼자 위로하고
술이 취하면 더 생각이 날 텐데
전화번호를 지워 봐
더 힘들 땐
그냥 생각 없이 자면 돼
자꾸 왜 이래 왜 이래 왜 이래 왜 이래
그만 잊자 나만 잊고 살면 돼
아무렇지 않은 듯 살다가도
가끔 네가 가슴을 쳐
숨을 쉬는데도 더 답답해
아직 네가 남았나 봐
전화기를 다시 들고 또 내려놔
한참 고민하다 끝내 잠이 들고
잠시 뒤척이다 혼잣말을 해
그냥 흔한 이별이다 지나가길
자꾸 왜 이래 왜 이래 왜 이래 왜 이래
그만 잊자 나만 잊고 살면 돼
다 귀찮아
할 일도 자꾸 하지 않고
그저 내일은 내일은 내일은 내일은
괜찮겠지 혼자서 날 다독여
하루 종일 집에 있다가 문득
너의 물건을 치우고
그냥 버리려 해도
그냥 두려고 해도
끝내 그저 보기만 해
전화기를 다시 들고 또 내려놔
한참 고민하다 끝내 잠이 들고
잠시 뒤척이다 혼잣말을 해
그냥 흔한 이별이다 지나가길
이제는 잊어야겠지
다신 너를 찾지 말아야겠지
혹시 보고 싶은 날엔
참지 못한 그런 날엔
그냥 한번 울고 잊어
이별이 다 그렇지 뭐 다 힘들지
그냥 버티다가 그렇게 잊겠지
혹시 잊지 못해 전화한다면
그냥 받지 않길 바라 지워지게
자꾸 왜 이래 왜 이래 왜 이래 왜 이래
그만 잊자 나만 잊고 살면 돼",RNB
57,따뜻한 겨울 (Our Season),"따뜻한 겨울이 다시 돌아왔어
코트에 목도리 스웨터 벙어리 장갑
그런 게 없어도 사실 난 전혀 안 추워
내 곁엔 항상 너 항상 너 곁에 있으니
우리 솔직해져 볼까
내게 실망한 적 있지
맞아 나도 너에게 상처받았던 적 있지
따뜻한 겨울에 눈 녹아 사라지듯이
지금은 그것도 다 추억이 돼줬지만
고마운 마음이 자꾸 많이 남아서
내게 해줬던 그 말이 귓가에 맴돌아서
오늘도 전혀 안 추워 따뜻한 이 겨울엔
내 곁엔 항상 너 항상 너 곁에 있으니
새하얀 입김 또 흩뿌려지고
꽁꽁 언 두 손 주머니 속에 꼭꼭 감춘 채
걸었던 날엔 이런 날 올 줄 정말 몰랐어
마치 꿈속인 것만 같아
다시 돌아온다는 말 참 예쁜 말이지
다시 또 만날 그 날이
약속된 안녕인 거니까
따뜻한 겨울이 나에게 돌아왔듯이
네 맘도 언제나 내 곁을 돌고 있으니
고마운 마음이 자꾸 많이 남아서
내게 해줬던 그 말이 귓가에 맴돌아서
오늘도 전혀 안 추워 따뜻한 이 겨울엔
내 곁엔 항상 너 항상 너 곁에 있으니
있잖아 나 항상 하는 말이지만
입버릇처럼 달고 사는 말이지만
참 고마워 부족한 날 그대로 아껴줘서
덕분에 내 평생이 따뜻해
고맙다는 말 꼭 전하고 싶었어
내게 해줬던 그 말 돌려주고 싶었어
오늘도 전혀 안 추워 너와 함께한 겨울
내 곁엔 항상 너 내 옆에 있으니
내 곁엔 항상 너 네가 있으니",RNB
58,화사한 밤 (just talking to myself),"너의 색깔은 과연 뭘까
나를 어떻게 바라봐줄까
찬란히 빛나 내 눈빛이
You wanna come along?
I want you babe
Let's get out of the pressure
지금이 눈이 부셔
like snow on the beach
Don't worry
put your records on
I'm in love
Cheers!
화사한 밤에
널 어떻게 그려줄까
혼잣말해
분위기에 나 취할 것 같아
화사한 너의 그 미소를 내게 흘려줘
네가 날 좋아했으면 좋겠어
밤만 되면 외로워
낮엔 다른가 뭐
지친 하루의 절반은 trouble
잠깐 내려놓자
눈빛 찐하게 짠
하고 생각의 바다를 drive
백날 고민해도 life goes on
요샌 그런 게 좋더라 난 소소
용기 내어 내민 어깨
빌려줄게 have a good day
Let's get out of the pressure
지금이 눈이 부셔
like snow on the beach
Don't worry
put your records on
I'm in love
Cheers!
화사한 밤에
널 어떻게 그려줄까
혼잣말해
분위기에 나 취할 것 같아
화사한 너의 그 미소를 내게 흘려줘
네가 날 좋아했으면 좋겠어
I want to be your heart
Be your soul
Be your love
I want to be your home
Be your song
Long time no see
I want to be your heart
Be your soul
Be your love
I want to be your home
Be your song
Long time no see",RNB
59,친구라도 될 걸 그랬어,"벌써 넌 내가 편하니
웃으며 인사 할 만큼
까맣게 나를 잊었니
네 곁에 있는 사람 소개할만큼
견디긴 너무 힘든데
자꾸만 울고 싶은데
내 옆이 아닌 자리에
너를 보고 있는게
왜 그게 행복한걸까
친구라도 될 걸 그랬어
모두 다 잊고서
다른 사람 만나는
널 보아도 슬프지 않게
그저 바라보고 있었어
한참동안 네 옆에 그 사람까지도
잠시라도 더 보려고
다시 혹시라도 널 보게되면
그땐 모르는 척 해볼게
웃어도 볼게 지금의 너처럼
눈 감지 말고 보낼 걸
가는 널 꼭 지켜볼 걸
차가운 너의 걸음에
마지막 내 눈물도
묻혀서 보내버릴 걸
너무 모진 너의 모습이
미워져 버려서 다른 사람 만나는
널 보아도 슬프지 않게
그저 바라보고 있었어
한참동안 네 옆에 그 사람까지도
잠시라도 더 보려고
다시 혹시라도 널 보게되면
그땐 모르는 척 해볼게
웃어도 볼게 지금의 너처럼
차라리 잘된 것 같아
다시 널 또 한번
미워할 수 있을테니
혹시 아직 너도 나처럼
편해지지 못하고
아파만 하는 거니
애써 너도 참는거니
혹시 네가 다시 돌아올까봐
나의 곁은 아직 그대로
비워져 있어 너의 자리라서",RNB
